locus_tag	ftype	length_bp	gene	EC_number	COG	product
MEBKDNAM_02664	CDS	519	mreD		COG2891	Rod shape-determining protein MreD
MEBKDNAM_02665	CDS	867	mreC		COG1792	Cell shape-determining protein MreC
MEBKDNAM_02666	CDS	1023	mreB		COG1077	Cell shape-determining protein MreB
MEBKDNAM_02667	CDS	681				hypothetical protein
MEBKDNAM_02668	CDS	582	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
MEBKDNAM_02669	CDS	1119				hypothetical protein
MEBKDNAM_02670	CDS	432				hypothetical protein
MEBKDNAM_02671	CDS	669				hypothetical protein
MEBKDNAM_02672	CDS	576				hypothetical protein
MEBKDNAM_02673	CDS	933				hypothetical protein
MEBKDNAM_02674	CDS	756	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
MEBKDNAM_02675	CDS	480				hypothetical protein
MEBKDNAM_02676	CDS	1212	epsF		COG1459	Type II secretion system protein F
MEBKDNAM_02677	CDS	1056	pilT		COG2805	Twitching mobility protein
MEBKDNAM_02678	CDS	1665				hypothetical protein
MEBKDNAM_02679	CDS	1368				hypothetical protein
MEBKDNAM_02680	CDS	1341				hypothetical protein
MEBKDNAM_02681	CDS	612				hypothetical protein
MEBKDNAM_02682	CDS	576				hypothetical protein
MEBKDNAM_02683	CDS	1578				hypothetical protein
MEBKDNAM_02684	CDS	2007				hypothetical protein
MEBKDNAM_02685	CDS	1305	fpgS	6.3.2.17		Folylpolyglutamate synthase
MEBKDNAM_02686	CDS	2643	valS	6.1.1.9		Valine--tRNA ligase
MEBKDNAM_02687	CDS	189				hypothetical protein
MEBKDNAM_02688	CDS	1032				hypothetical protein
MEBKDNAM_02689	CDS	1065				hypothetical protein
MEBKDNAM_02690	CDS	1290	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
MEBKDNAM_02691	CDS	975	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
MEBKDNAM_02692	CDS	771				hypothetical protein
MEBKDNAM_02693	CDS	930	hemC	2.5.1.61		Porphobilinogen deaminase
MEBKDNAM_02694	CDS	816	ccsA_2			Cytochrome c biogenesis protein CcsA
MEBKDNAM_02695	CDS	1368	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
MEBKDNAM_02696	CDS	486				hypothetical protein
MEBKDNAM_02697	CDS	588	engB		COG0218	putative GTP-binding protein EngB
MEBKDNAM_02698	CDS	2328	lon1	3.4.21.53	COG0466	Lon protease 1
MEBKDNAM_02699	CDS	1677	lon2	3.4.21.53	COG1067	Lon protease 2
MEBKDNAM_02700	CDS	1266	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
MEBKDNAM_02701	CDS	1287	tig	5.2.1.8	COG0544	Trigger factor
MEBKDNAM_02702	CDS	984				hypothetical protein
MEBKDNAM_02703	CDS	594	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
MEBKDNAM_02704	CDS	1416	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
MEBKDNAM_02705	CDS	1116	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
MEBKDNAM_02706	CDS	1548	leuA	2.3.3.13		2-isopropylmalate synthase
MEBKDNAM_02707	CDS	1026	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
MEBKDNAM_02708	CDS	519	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
MEBKDNAM_02709	CDS	1734	ilvB_2	2.2.1.6	COG0028	Acetolactate synthase large subunit
MEBKDNAM_02710	CDS	246				hypothetical protein
MEBKDNAM_02711	CDS	900	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
MEBKDNAM_02712	CDS	510		3.1.4.-		Putative metallophosphoesterase MG207 
MEBKDNAM_02713	CDS	615	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
MEBKDNAM_02714	CDS	768	rph	2.7.7.56	COG0689	Ribonuclease PH
MEBKDNAM_02715	CDS	1077	gerM		COG5401	Spore germination protein GerM
MEBKDNAM_02716	CDS	795	murI	5.1.1.3		Glutamate racemase
MEBKDNAM_02717	CDS	444				hypothetical protein
MEBKDNAM_02718	CDS	225	gerE		COG2771	Spore germination protein GerE
MEBKDNAM_02719	CDS	762	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
MEBKDNAM_02720	CDS	1758	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
MEBKDNAM_02721	CDS	609	sdhC		COG2009	Succinate dehydrogenase cytochrome b558 subunit
MEBKDNAM_02722	CDS	453	yslB			putative protein YslB
MEBKDNAM_02723	CDS	1773	uvrC		COG0322	UvrABC system protein C
MEBKDNAM_02724	CDS	1125	ssuD	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
MEBKDNAM_02725	CDS	516	ssuE	1.5.1.38	COG0431	FMN reductase (NADPH)
MEBKDNAM_02726	CDS	981	ssuA_1			Putative aliphatic sulfonates-binding protein
MEBKDNAM_02727	CDS	783	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
MEBKDNAM_02728	CDS	786	ssuC		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
MEBKDNAM_02729	CDS	999	ssuA_2			Putative aliphatic sulfonates-binding protein
MEBKDNAM_02730	CDS	315	trxA		COG0526	Thioredoxin
MEBKDNAM_02731	CDS	978	etfA_2		COG2025	Electron transfer flavoprotein subunit alpha
MEBKDNAM_02732	CDS	777	fixA			Protein FixA
MEBKDNAM_02733	CDS	774	fadB	4.2.1.17	COG1024	putative enoyl-CoA hydratase
MEBKDNAM_02734	CDS	588	fadR			Fatty acid metabolism regulator protein
MEBKDNAM_02735	CDS	1695	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
MEBKDNAM_02736	CDS	165				hypothetical protein
MEBKDNAM_02737	CDS	408				hypothetical protein
MEBKDNAM_02738	CDS	2355	mutS2	3.1.-.-		Endonuclease MutS2
MEBKDNAM_02739	CDS	1728	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
MEBKDNAM_02740	CDS	540				hypothetical protein
MEBKDNAM_02741	CDS	276	zapA		COG3027	Cell division protein ZapA
MEBKDNAM_02742	CDS	942	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
MEBKDNAM_02743	CDS	3165	smc_4			Chromosome partition protein Smc
MEBKDNAM_02744	CDS	453				hypothetical protein
MEBKDNAM_02745	CDS	1275	phoA	3.1.3.1	COG1785	Alkaline phosphatase 4
MEBKDNAM_02746	CDS	354	crcB_1			Putative fluoride ion transporter CrcB
MEBKDNAM_02747	CDS	402	crcB_2			Putative fluoride ion transporter CrcB
MEBKDNAM_02748	CDS	780	modA		COG0725	Molybdate-binding protein ModA
MEBKDNAM_02749	CDS	2415	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
MEBKDNAM_02750	CDS	1035	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
MEBKDNAM_02751	CDS	756		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
MEBKDNAM_02752	CDS	525	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
MEBKDNAM_02753	CDS	210	sspI			Small, acid-soluble spore protein I
MEBKDNAM_02754	CDS	1161	ysdC_1	3.4.11.-	COG1363	Putative aminopeptidase YsdC
MEBKDNAM_02755	CDS	486				hypothetical protein
MEBKDNAM_02756	CDS	252				hypothetical protein
MEBKDNAM_02757	CDS	360	rplT		COG0292	50S ribosomal protein L20
MEBKDNAM_02758	CDS	201	rpmI		COG0291	50S ribosomal protein L35
MEBKDNAM_02759	CDS	474	infC			Translation initiation factor IF-3
MEBKDNAM_02760	CDS	1950	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase 1
MEBKDNAM_02761	CDS	876				hypothetical protein
MEBKDNAM_02762	CDS	942	dnaI		COG1484	Primosomal protein DnaI
MEBKDNAM_02763	CDS	1392	dnaB		COG3611	Replication initiation and membrane attachment protein
MEBKDNAM_02764	CDS	462	nrdR		COG1327	Transcriptional repressor NrdR
MEBKDNAM_02765	CDS	399				hypothetical protein
MEBKDNAM_02766	CDS	375	speH	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
MEBKDNAM_02767	CDS	1029	gapB	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
MEBKDNAM_02768	CDS	606	coaE	2.7.1.24		Dephospho-CoA kinase
MEBKDNAM_02769	CDS	825	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
MEBKDNAM_02770	CDS	2631	polA	2.7.7.7		DNA polymerase I
MEBKDNAM_02771	CDS	1752	phoR_2	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
MEBKDNAM_02772	CDS	705	phoP_2		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
MEBKDNAM_02773	CDS	468	phaJ	4.2.1.119	COG2030	(R)-specific enoyl-CoA hydratase
MEBKDNAM_02774	CDS	939	mdh	1.1.1.37	COG0039	Malate dehydrogenase
MEBKDNAM_02775	CDS	1272	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
MEBKDNAM_02776	CDS	1119	citZ	2.3.3.16	COG0372	Citrate synthase 2
MEBKDNAM_02777	CDS	456				hypothetical protein
MEBKDNAM_02778	CDS	1119				Sodium-lithium/proton antiporter
MEBKDNAM_02779	CDS	1764	pyk	2.7.1.40		Pyruvate kinase
MEBKDNAM_02780	CDS	960	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
MEBKDNAM_02781	CDS	978	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
MEBKDNAM_02782	CDS	873	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
MEBKDNAM_02783	CDS	618	nanR			HTH-type transcriptional repressor NanR
MEBKDNAM_02784	CDS	3282	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
MEBKDNAM_02785	CDS	342	ytrH			Sporulation membrane protein YtrH
MEBKDNAM_02786	CDS	504	ytrI			Sporulation membrane protein YtrI
MEBKDNAM_02787	CDS	948	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
MEBKDNAM_02788	CDS	309				hypothetical protein
MEBKDNAM_02789	CDS	363				hypothetical protein
MEBKDNAM_02790	CDS	1308	IMPDH_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
MEBKDNAM_02791	CDS	681				hypothetical protein
MEBKDNAM_02792	CDS	1095		3.4.-.-		putative peptidase
MEBKDNAM_02793	CDS	1116	ald_1	1.4.1.1		Alanine dehydrogenase
MEBKDNAM_02794	CDS	765	fabG_7	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MEBKDNAM_02795	CDS	144				hypothetical protein
MEBKDNAM_02796	CDS	447				Putative universal stress protein
MEBKDNAM_02797	CDS	1380	argH	4.3.2.1	COG0165	Argininosuccinate lyase
MEBKDNAM_02798	CDS	1221	argG	6.3.4.5		Argininosuccinate synthase
MEBKDNAM_02799	CDS	333				hypothetical protein
MEBKDNAM_02800	CDS	231				hypothetical protein
MEBKDNAM_02801	CDS	1662	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
MEBKDNAM_02802	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
MEBKDNAM_02803	CDS	1191	ackA	2.7.2.1	COG0282	Acetate kinase
MEBKDNAM_02804	CDS	990				hypothetical protein
MEBKDNAM_02805	CDS	501	tpx	1.11.1.15	COG2077	Thiol peroxidase
MEBKDNAM_02806	CDS	489	ytfJ		COG3874	putative spore protein YtfJ
MEBKDNAM_02807	CDS	690				hypothetical protein
MEBKDNAM_02808	CDS	471				hypothetical protein
MEBKDNAM_02809	CDS	1008	sppA	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
MEBKDNAM_02810	CDS	804	nadK	2.7.1.23		NAD kinase
MEBKDNAM_02811	CDS	1596	acsA_3	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
MEBKDNAM_02812	CDS	207				Small, acid-soluble spore protein 1
MEBKDNAM_02813	CDS	1212	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
MEBKDNAM_02814	CDS	1146	iscS_2	2.8.1.7	COG1104	Cysteine desulfurase IscS
MEBKDNAM_02815	CDS	1704	ezrA		COG4477	Septation ring formation regulator EzrA
MEBKDNAM_02816	CDS	825	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
MEBKDNAM_02817	CDS	477	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
MEBKDNAM_02818	CDS	1836				hypothetical protein
MEBKDNAM_02819	CDS	168				hypothetical protein
MEBKDNAM_02820	CDS	603	rpsD			30S ribosomal protein S4
MEBKDNAM_02821	CDS	1032				hypothetical protein
MEBKDNAM_02822	CDS	1632	putP_3		COG0591	Sodium/proline symporter
MEBKDNAM_02823	CDS	129				hypothetical protein
MEBKDNAM_02824	CDS	825	kce	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
MEBKDNAM_02825	CDS	1461	norR_5			Anaerobic nitric oxide reductase transcription regulator NorR
MEBKDNAM_02826	CDS	1260	tyrS	6.1.1.1		Tyrosine--tRNA ligase
MEBKDNAM_02827	CDS	2760	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
MEBKDNAM_02828	CDS	1716	acsA_4	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
MEBKDNAM_02829	CDS	633	acuA	2.3.1.-		Acetoin utilization protein AcuA
MEBKDNAM_02830	CDS	645	IMPDH_3	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
MEBKDNAM_02831	CDS	1170	acuC			Acetoin utilization protein AcuC
MEBKDNAM_02832	CDS	996	ccpA_1		COG1609	Catabolite control protein A
MEBKDNAM_02833	CDS	1083	aroA		COG1605	Protein AroA(G)
MEBKDNAM_02834	CDS	336				hypothetical protein
MEBKDNAM_02835	CDS	384				hypothetical protein
MEBKDNAM_02836	CDS	450				hypothetical protein
MEBKDNAM_02837	CDS	1305	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
MEBKDNAM_02838	CDS	3249				hypothetical protein
MEBKDNAM_02839	CDS	606				hypothetical protein
MEBKDNAM_02840	CDS	798				hypothetical protein
MEBKDNAM_02841	CDS	531		3.6.1.-	COG1986	Inosine/xanthosine triphosphatase
MEBKDNAM_02842	CDS	1077	ysdC_2	3.4.11.-	COG1363	Putative aminopeptidase YsdC
MEBKDNAM_02843	CDS	297				hypothetical protein
MEBKDNAM_02844	CDS	852	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
MEBKDNAM_02845	CDS	651	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
MEBKDNAM_02846	CDS	270				hypothetical protein
MEBKDNAM_02847	CDS	783				hypothetical protein
MEBKDNAM_02848	CDS	2181	amyX	3.2.1.41	COG1523	Pullulanase
MEBKDNAM_02849	CDS	942				hypothetical protein
MEBKDNAM_02850	CDS	579	ytlP	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
MEBKDNAM_02851	CDS	1197	yegT			Putative nucleoside transporter YegT
MEBKDNAM_02852	CDS	1407		3.4.13.-		Putative dipeptidase
MEBKDNAM_02853	CDS	222	ytzE		COG1349	putative HTH-type transcriptional regulator YtzE
MEBKDNAM_02854	CDS	747	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
MEBKDNAM_02855	CDS	201				hypothetical protein
MEBKDNAM_02856	CDS	1626	murJ_2		COG2244	Lipid II flippase MurJ
MEBKDNAM_02857	CDS	1302			COG2081	putative protein
MEBKDNAM_02858	CDS	180				Sporulation protein cse60
MEBKDNAM_02859	CDS	315		2.8.1.-	COG0607	Sulfurtransferase
MEBKDNAM_02860	CDS	2418	leuS	6.1.1.4		Leucine--tRNA ligase
MEBKDNAM_02861	CDS	1200	mdrP_2			Na(+), Li(+), K(+)/H(+) antiporter
MEBKDNAM_02862	CDS	165				hypothetical protein
MEBKDNAM_02863	CDS	264				hypothetical protein
MEBKDNAM_02864	CDS	960				hypothetical protein
MEBKDNAM_02865	CDS	576				hypothetical protein
MEBKDNAM_02866	CDS	1083	ytpB	4.2.3.130		Tetraprenyl-beta-curcumene synthase
MEBKDNAM_02867	CDS	522	yrdA_2		COG0663	Protein YrdA
MEBKDNAM_02868	CDS	1215	metK	2.5.1.6		S-adenosylmethionine synthase
MEBKDNAM_02869	CDS	1587	pckA	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
MEBKDNAM_02870	CDS	243	ytmB			putative protein YtmB
MEBKDNAM_02871	CDS	789				hypothetical protein
MEBKDNAM_02872	CDS	1005				hypothetical protein
MEBKDNAM_02873	CDS	819	tauB	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
MEBKDNAM_02874	CDS	810	ribX_2			Riboflavin transport system permease protein RibX
MEBKDNAM_02875	CDS	468	ytkD	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase YtkD
MEBKDNAM_02876	CDS	339				hypothetical protein
MEBKDNAM_02877	CDS	396				hypothetical protein
MEBKDNAM_02878	CDS	441	dps		COG0783	General stress protein 20U
MEBKDNAM_02879	CDS	216				hypothetical protein
MEBKDNAM_02880	CDS	477	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
MEBKDNAM_02881	CDS	246	yidD		COG0759	Putative membrane protein insertion efficiency factor
MEBKDNAM_02882	CDS	975	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
MEBKDNAM_02883	CDS	1356				hypothetical protein
MEBKDNAM_02884	CDS	504				hypothetical protein
MEBKDNAM_02885	CDS	291				hypothetical protein
MEBKDNAM_02886	CDS	162				hypothetical protein
MEBKDNAM_02887	CDS	201				hypothetical protein
MEBKDNAM_02888	CDS	1482	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
MEBKDNAM_02889	CDS	819	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
MEBKDNAM_02890	CDS	801	menH_2	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
MEBKDNAM_02891	CDS	1761	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
MEBKDNAM_02892	CDS	1377	pchA	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
MEBKDNAM_02893	CDS	930	menA_1	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
MEBKDNAM_02894	CDS	765	dksA			RNA polymerase-binding transcription factor DksA
MEBKDNAM_02895	CDS	795				putative protein
MEBKDNAM_02896	CDS	2400	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
MEBKDNAM_02897	CDS	1458	glgA_1	2.4.1.21	COG0297	Glycogen synthase
MEBKDNAM_02898	CDS	1032	glgD		COG0448	Glycogen biosynthesis protein GlgD
MEBKDNAM_02899	CDS	1143	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
MEBKDNAM_02900	CDS	1959	glgB	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
MEBKDNAM_02901	CDS	954	czcD_2		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
MEBKDNAM_02902	CDS	1521	cat1	2.8.3.-	COG0427	Succinyl-CoA:coenzyme A transferase
MEBKDNAM_02903	CDS	648				hypothetical protein
MEBKDNAM_02904	CDS	627	rhtB		COG1280	Homoserine/homoserine lactone efflux protein
MEBKDNAM_02905	CDS	630	leuE		COG1280	Leucine efflux protein
MEBKDNAM_02906	CDS	555	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
MEBKDNAM_02907	CDS	627				hypothetical protein
MEBKDNAM_02908	CDS	903				hypothetical protein
MEBKDNAM_02909	CDS	684				hypothetical protein
MEBKDNAM_02910	CDS	279				hypothetical protein
MEBKDNAM_02911	CDS	159				hypothetical protein
MEBKDNAM_02912	CDS	387				hypothetical protein
MEBKDNAM_02913	CDS	186				hypothetical protein
MEBKDNAM_02914	CDS	273				hypothetical protein
MEBKDNAM_02915	CDS	363				hypothetical protein
MEBKDNAM_02916	CDS	471				hypothetical protein
MEBKDNAM_02917	CDS	135				hypothetical protein
MEBKDNAM_02918	CDS	531				hypothetical protein
MEBKDNAM_02919	CDS	423	fosB	2.5.1.-	COG0346	Metallothiol transferase FosB
MEBKDNAM_02920	CDS	420				hypothetical protein
MEBKDNAM_02921	CDS	345				hypothetical protein
MEBKDNAM_02922	CDS	462	yolA			SPbeta prophage-derived uncharacterized protein YolA
MEBKDNAM_02923	CDS	663				hypothetical protein
MEBKDNAM_02924	CDS	216				hypothetical protein
MEBKDNAM_02925	CDS	4761				hypothetical protein
MEBKDNAM_02926	CDS	174				hypothetical protein
MEBKDNAM_02927	CDS	705	cwlC	3.5.1.28	COG0860	Sporulation-specific N-acetylmuramoyl-L-alanine amidase
MEBKDNAM_02928	CDS	186				hypothetical protein
MEBKDNAM_02929	CDS	354				hypothetical protein
MEBKDNAM_02930	CDS	2892				hypothetical protein
MEBKDNAM_02931	CDS	798				hypothetical protein
MEBKDNAM_02932	CDS	198				hypothetical protein
MEBKDNAM_02933	CDS	1494				hypothetical protein
MEBKDNAM_02934	CDS	1065				hypothetical protein
MEBKDNAM_02935	CDS	750				hypothetical protein
MEBKDNAM_02936	CDS	1563				hypothetical protein
MEBKDNAM_02937	CDS	1146				hypothetical protein
MEBKDNAM_02938	CDS	429				hypothetical protein
MEBKDNAM_02939	CDS	171				hypothetical protein
MEBKDNAM_02940	CDS	951				hypothetical protein
MEBKDNAM_02941	CDS	438				hypothetical protein
MEBKDNAM_02942	CDS	444				hypothetical protein
MEBKDNAM_02943	CDS	426				hypothetical protein
MEBKDNAM_02944	CDS	426				hypothetical protein
MEBKDNAM_02945	CDS	351				hypothetical protein
MEBKDNAM_02946	CDS	918	xkdG			Phage-like element PBSX protein XkdG
MEBKDNAM_02947	CDS	1422				hypothetical protein
MEBKDNAM_02948	CDS	867				hypothetical protein
MEBKDNAM_02949	CDS	1446				hypothetical protein
MEBKDNAM_02950	CDS	1395				hypothetical protein
MEBKDNAM_02951	CDS	534				hypothetical protein
MEBKDNAM_02952	CDS	201				hypothetical protein
MEBKDNAM_02953	CDS	585				hypothetical protein
MEBKDNAM_02954	CDS	432				hypothetical protein
MEBKDNAM_02955	CDS	495				hypothetical protein
MEBKDNAM_02956	CDS	93				hypothetical protein
MEBKDNAM_02957	CDS	306				hypothetical protein
MEBKDNAM_02958	CDS	108				hypothetical protein
MEBKDNAM_02959	CDS	1137				hypothetical protein
MEBKDNAM_02960	CDS	462				hypothetical protein
MEBKDNAM_02961	CDS	156				hypothetical protein
MEBKDNAM_02962	CDS	462				hypothetical protein
MEBKDNAM_02963	CDS	213				hypothetical protein
MEBKDNAM_02964	CDS	111				hypothetical protein
MEBKDNAM_02965	CDS	426				hypothetical protein
MEBKDNAM_02966	CDS	363	cheY_3		COG0784	Chemotaxis protein CheY
MEBKDNAM_02967	CDS	429				hypothetical protein
MEBKDNAM_02968	CDS	423				hypothetical protein
MEBKDNAM_02969	CDS	492				hypothetical protein
MEBKDNAM_02970	CDS	549				hypothetical protein
MEBKDNAM_02971	CDS	183				hypothetical protein
MEBKDNAM_02972	CDS	90				hypothetical protein
MEBKDNAM_02973	CDS	294				hypothetical protein
MEBKDNAM_02974	CDS	498	ssbA_1		COG0629	Single-stranded DNA-binding protein A
MEBKDNAM_02975	CDS	123				hypothetical protein
MEBKDNAM_02976	CDS	459				hypothetical protein
MEBKDNAM_02977	CDS	429				hypothetical protein
MEBKDNAM_02978	CDS	1248	dnaC_1	3.6.4.12	COG0305	Replicative DNA helicase
MEBKDNAM_02979	CDS	264				hypothetical protein
MEBKDNAM_02980	CDS	846				hypothetical protein
MEBKDNAM_02981	CDS	234				hypothetical protein
MEBKDNAM_02982	CDS	162				hypothetical protein
MEBKDNAM_02983	CDS	702				hypothetical protein
MEBKDNAM_02984	CDS	477				hypothetical protein
MEBKDNAM_02985	CDS	195				hypothetical protein
MEBKDNAM_02986	CDS	342				hypothetical protein
MEBKDNAM_02987	CDS	132				hypothetical protein
MEBKDNAM_02988	CDS	276				hypothetical protein
MEBKDNAM_02989	CDS	267				hypothetical protein
MEBKDNAM_02990	CDS	294				hypothetical protein
MEBKDNAM_02991	CDS	471				hypothetical protein
MEBKDNAM_02992	CDS	441				hypothetical protein
MEBKDNAM_02993	CDS	1137	Int-Tn_2			Transposase from transposon Tn916
MEBKDNAM_02994	tRNA	85				tRNA-Leu(caa)
MEBKDNAM_02995	tRNA	74				tRNA-Cys(gca)
MEBKDNAM_02996	tRNA	73				tRNA-Gly(gcc)
MEBKDNAM_02997	tRNA	75				tRNA-Gln(ttg)
MEBKDNAM_02998	tRNA	74				tRNA-His(gtg)
MEBKDNAM_02999	tRNA	74				tRNA-Trp(cca)
MEBKDNAM_03000	tRNA	85				tRNA-Tyr(gta)
MEBKDNAM_03001	tRNA	76				tRNA-Thr(cgt)
MEBKDNAM_03002	tRNA	76				tRNA-Phe(gaa)
MEBKDNAM_03003	tRNA	76				tRNA-Asp(gtc)
MEBKDNAM_03004	tRNA	77				tRNA-Met(cat)
MEBKDNAM_03005	tRNA	76				tRNA-Val(tac)
MEBKDNAM_03006	tRNA	73				tRNA-Glu(ttc)
MEBKDNAM_03007	tRNA	91				tRNA-Ser(gga)
MEBKDNAM_03008	tRNA	75				tRNA-Asn(gtt)
MEBKDNAM_03009	CDS	426				hypothetical protein
MEBKDNAM_03010	CDS	819	tgl	2.3.2.13		Protein-glutamine gamma-glutamyltransferase
MEBKDNAM_03011	CDS	909				hypothetical protein
MEBKDNAM_03012	CDS	678	sapB		COG1285	Protein SapB
MEBKDNAM_03013	tRNA	75				tRNA-Ala(ggc)
MEBKDNAM_03014	CDS	1590				hypothetical protein
MEBKDNAM_03015	CDS	906				hypothetical protein
MEBKDNAM_03016	CDS	249				hypothetical protein
MEBKDNAM_03017	CDS	501	ywnH_2	2.3.1.183	COG1247	Putative phosphinothricin acetyltransferase YwnH
MEBKDNAM_03018	CDS	3183	swrC		COG0841	Swarming motility protein SwrC
MEBKDNAM_03019	CDS	198	sspH_3			Small, acid-soluble spore protein H
MEBKDNAM_03020	CDS	999				hypothetical protein
MEBKDNAM_03021	CDS	405				hypothetical protein
MEBKDNAM_03022	CDS	1350	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
MEBKDNAM_03023	CDS	1164	adh2	1.1.1.192	COG1979	Long-chain-alcohol dehydrogenase 2
MEBKDNAM_03024	CDS	234				hypothetical protein
MEBKDNAM_03025	CDS	366	yugI		COG1098	General stress protein 13
MEBKDNAM_03026	CDS	1173	dapX_2	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
MEBKDNAM_03027	CDS	501				hypothetical protein
MEBKDNAM_03028	CDS	267				hypothetical protein
MEBKDNAM_03029	CDS	1161	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
MEBKDNAM_03030	CDS	525	yojM		COG2032	Superoxide dismutase-like protein YojM
MEBKDNAM_03031	CDS	216				hypothetical protein
MEBKDNAM_03032	CDS	621				hypothetical protein
MEBKDNAM_03033	CDS	363	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
MEBKDNAM_03034	CDS	282	mnhF1		COG2212	Na(+)/H(+) antiporter subunit F1
MEBKDNAM_03035	CDS	477	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
