locus_tag	ftype	length_bp	gene	EC_number	COG	product
NCBEONCI_02686	CDS	333				hypothetical protein
NCBEONCI_02687	CDS	402				hypothetical protein
NCBEONCI_02688	CDS	1659	malT			HTH-type transcriptional regulator MalT
NCBEONCI_02689	CDS	1410	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
NCBEONCI_02690	CDS	1116				hypothetical protein
NCBEONCI_02691	CDS	1191	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
NCBEONCI_02692	CDS	1044	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
NCBEONCI_02693	CDS	1170	iolG_3	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
NCBEONCI_02694	CDS	687	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
NCBEONCI_02695	CDS	2484				hypothetical protein
NCBEONCI_02696	CDS	705	walR_1		COG0745	Transcriptional regulatory protein WalR
NCBEONCI_02697	CDS	1242	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
NCBEONCI_02698	CDS	402	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
NCBEONCI_02699	CDS	762	spo0M_2		COG4326	Sporulation-control protein spo0M
NCBEONCI_02700	CDS	681				hypothetical protein
NCBEONCI_02701	CDS	699	pezT	2.7.1.176		Toxin PezT
NCBEONCI_02702	CDS	861				hypothetical protein
NCBEONCI_02703	CDS	1617	cstA_2		COG1966	Peptide transporter CstA
NCBEONCI_02704	CDS	534				hypothetical protein
NCBEONCI_02705	CDS	291				hypothetical protein
NCBEONCI_02706	CDS	1167				IS256 family transposase IS654
NCBEONCI_02707	CDS	783				hypothetical protein
NCBEONCI_02708	CDS	111				hypothetical protein
NCBEONCI_02709	CDS	411				hypothetical protein
NCBEONCI_02710	CDS	2442				hypothetical protein
NCBEONCI_02711	CDS	186				hypothetical protein
NCBEONCI_02712	CDS	201				hypothetical protein
NCBEONCI_02713	CDS	237				hypothetical protein
NCBEONCI_02714	CDS	183				hypothetical protein
NCBEONCI_02715	CDS	663				hypothetical protein
NCBEONCI_02716	CDS	153				hypothetical protein
NCBEONCI_02717	CDS	1497				hypothetical protein
NCBEONCI_02718	CDS	1494	rlmCD_2	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
NCBEONCI_02719	CDS	1233	sstT		COG3633	Serine/threonine transporter SstT
NCBEONCI_02720	CDS	174				hypothetical protein
NCBEONCI_02721	CDS	1470	acp			Sodium/proton-dependent alanine carrier protein
NCBEONCI_02722	CDS	195				hypothetical protein
NCBEONCI_02723	CDS	591				hypothetical protein
NCBEONCI_02724	CDS	834				hypothetical protein
NCBEONCI_02725	CDS	804				hypothetical protein
NCBEONCI_02726	CDS	561				hypothetical protein
NCBEONCI_02727	CDS	324				hypothetical protein
NCBEONCI_02728	CDS	609				hypothetical protein
NCBEONCI_02729	CDS	339				hypothetical protein
	CRISPR	427				
NCBEONCI_02730	CDS	351				hypothetical protein
NCBEONCI_02731	CDS	357				hypothetical protein
NCBEONCI_02732	CDS	1872	yxdM			ABC transporter permease protein YxdM
NCBEONCI_02733	CDS	774	yxdL		COG1136	ABC transporter ATP-binding protein YxdL
NCBEONCI_02734	CDS	1386	tcyP		COG1823	L-cystine uptake protein TcyP
NCBEONCI_02735	CDS	1383	rlmCD_3	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
NCBEONCI_02736	CDS	921	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
NCBEONCI_02737	CDS	1521	yqiK		COG2268	Inner membrane protein YqiK
NCBEONCI_02738	CDS	537	yuaF			putative membrane protein YuaF
NCBEONCI_02739	CDS	1719	htpX	3.4.24.-		Protease HtpX
NCBEONCI_02740	CDS	1446	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
NCBEONCI_02741	CDS	753	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
NCBEONCI_02742	CDS	1074	ttuC'	1.1.1.93		putative tartrate dehydrogenase/decarboxylase TtuC'
NCBEONCI_02743	CDS	1230	dapE	3.5.1.18		putative succinyl-diaminopimelate desuccinylase
NCBEONCI_02744	CDS	1470	panF_2		COG4145	Sodium/pantothenate symporter
NCBEONCI_02745	CDS	300				hypothetical protein
NCBEONCI_02746	CDS	1209	htrA	3.4.21.107	COG0265	Serine protease Do-like HtrA
NCBEONCI_02747	CDS	663	arlR_2		COG0745	Response regulator ArlR
NCBEONCI_02748	CDS	1374	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
NCBEONCI_02749	CDS	522				hypothetical protein
NCBEONCI_02750	CDS	654	liaH		COG1842	Protein LiaH
NCBEONCI_02751	CDS	1239	sbnD			Staphyloferrin B transporter
NCBEONCI_02752	CDS	444				hypothetical protein
NCBEONCI_02753	CDS	903	opuCC		COG1732	Glycine betaine/carnitine/choline-binding protein OpuCC
NCBEONCI_02754	CDS	1134	opuCA		COG1125	Glycine betaine/carnitine/choline transport ATP-binding protein OpuCA
NCBEONCI_02755	CDS	630	opuCB		COG1174	Glycine betaine/carnitine/choline transport system permease protein OpuCB
NCBEONCI_02756	CDS	690	bcrA_3			Bacitracin transport ATP-binding protein BcrA
NCBEONCI_02757	CDS	747				hypothetical protein
NCBEONCI_02758	CDS	789				hypothetical protein
NCBEONCI_02759	CDS	435				hypothetical protein
NCBEONCI_02760	CDS	1419	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
NCBEONCI_02761	CDS	699	saeR			Response regulator SaeR
NCBEONCI_02762	CDS	1308	nisC			Nisin biosynthesis protein NisC
NCBEONCI_02763	CDS	1830	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NCBEONCI_02764	CDS	3141	nisB			Nisin biosynthesis protein NisB
NCBEONCI_02765	CDS	171	spaS			Lantibiotic subtilin
NCBEONCI_02766	CDS	1305		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
NCBEONCI_02767	CDS	1431	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
NCBEONCI_02768	CDS	1458	gatA	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A
NCBEONCI_02769	CDS	291	gatC	6.3.5.-		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
NCBEONCI_02770	CDS	273				hypothetical protein
NCBEONCI_02771	CDS	774				hypothetical protein
NCBEONCI_02772	CDS	1476	rebO	1.4.3.23		Flavin-dependent L-tryptophan oxidase RebO
NCBEONCI_02773	CDS	483	yvdD		COG1611	LOG family protein YvdD
NCBEONCI_02774	CDS	1224				hypothetical protein
NCBEONCI_02775	CDS	2013	ligA	6.5.1.2		DNA ligase
NCBEONCI_02776	CDS	2175	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
NCBEONCI_02777	CDS	720	pcrB	2.5.1.-	COG1646	Heptaprenylglyceryl phosphate synthase
NCBEONCI_02778	CDS	318				hypothetical protein
NCBEONCI_02779	CDS	1020	yerB			Putative lipoprotein YerB
NCBEONCI_02780	CDS	1746	yerA_2	3.5.4.2	COG1001	Putative adenine deaminase YerA
NCBEONCI_02781	CDS	246				hypothetical protein
NCBEONCI_02782	CDS	108				hypothetical protein
NCBEONCI_02783	CDS	1293	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
NCBEONCI_02784	CDS	1539	purH			Bifunctional purine biosynthesis protein PurH
NCBEONCI_02785	CDS	630	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
NCBEONCI_02786	CDS	1041	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
NCBEONCI_02787	CDS	1413	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
NCBEONCI_02788	CDS	2229	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
NCBEONCI_02789	CDS	687	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
NCBEONCI_02790	CDS	255	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
NCBEONCI_02791	CDS	732	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
NCBEONCI_02792	CDS	1296	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
NCBEONCI_02793	CDS	1158	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
NCBEONCI_02794	CDS	489	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
NCBEONCI_02795	CDS	444				hypothetical protein
NCBEONCI_02796	CDS	489	yvcA_2			Putative lipoprotein YvcA
NCBEONCI_02797	CDS	348				hypothetical protein
NCBEONCI_02798	CDS	630	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
NCBEONCI_02799	CDS	1101	ndhH	7.1.1.-	COG0649	NAD(P)H-quinone oxidoreductase subunit H
NCBEONCI_02800	CDS	999	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
NCBEONCI_02801	CDS	420	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
NCBEONCI_02802	CDS	522	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
NCBEONCI_02803	CDS	306	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
NCBEONCI_02804	CDS	1854	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
NCBEONCI_02805	CDS	1572	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
NCBEONCI_02806	CDS	1494	ndhB	7.1.1.-	COG1007	NAD(P)H-quinone oxidoreductase subunit 2
NCBEONCI_02807	CDS	243				hypothetical protein
NCBEONCI_02808	CDS	741	ywmB			putative protein YwmB
NCBEONCI_02809	CDS	1305	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
NCBEONCI_02810	CDS	1029				hypothetical protein
NCBEONCI_02811	CDS	894				hypothetical protein
NCBEONCI_02812	CDS	450	lrpC		COG1522	HTH-type transcriptional regulator LrpC
NCBEONCI_02813	CDS	933	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
NCBEONCI_02814	CDS	906	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
NCBEONCI_02815	CDS	1560	gsiB		COG0747	Glutathione-binding protein GsiB
NCBEONCI_02816	CDS	1005	oppD_3		COG0444	Oligopeptide transport ATP-binding protein OppD
NCBEONCI_02817	CDS	978	oppF_3		COG4608	Oligopeptide transport ATP-binding protein OppF
NCBEONCI_02818	CDS	1605	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
NCBEONCI_02819	CDS	630	chrA			Chromate transport protein
NCBEONCI_02820	CDS	534				hypothetical protein
NCBEONCI_02821	CDS	510				hypothetical protein
NCBEONCI_02822	CDS	264	spoIIID			Stage III sporulation protein D
NCBEONCI_02823	CDS	1002	mbl		COG1077	Cell shape-determining protein Mbl
NCBEONCI_02824	CDS	888	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
NCBEONCI_02825	CDS	822	flgG_3		COG4786	Flagellar basal-body rod protein FlgG
NCBEONCI_02826	CDS	360				hypothetical protein
NCBEONCI_02827	CDS	438	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
NCBEONCI_02828	CDS	387				hypothetical protein
NCBEONCI_02829	CDS	744	ywqC		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
NCBEONCI_02830	CDS	729	yveL	2.7.10.2	COG0489	Putative tyrosine-protein kinase YveL
NCBEONCI_02831	CDS	786				hypothetical protein
NCBEONCI_02832	CDS	939	tagU	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
NCBEONCI_02833	CDS	765	ywqE	3.1.3.48	COG4464	Tyrosine-protein phosphatase YwqE
NCBEONCI_02834	CDS	777	gtaB_1	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
NCBEONCI_02835	CDS	177				hypothetical protein
NCBEONCI_02836	CDS	453				hypothetical protein
NCBEONCI_02837	CDS	330				hypothetical protein
NCBEONCI_02838	CDS	453	argA	2.3.1.1	COG1246	Amino-acid acetyltransferase
NCBEONCI_02839	CDS	1287				hypothetical protein
NCBEONCI_02840	CDS	738	ngcF_2		COG1175	Diacetylchitobiose uptake system permease protein NgcF
NCBEONCI_02841	CDS	840	ngcG_2		COG0395	Diacetylchitobiose uptake system permease protein NgcG
NCBEONCI_02842	CDS	1737				hypothetical protein
NCBEONCI_02843	CDS	1542	rssB_2			Regulator of RpoS
NCBEONCI_02844	CDS	1440	gmuD_2	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
NCBEONCI_02845	CDS	903	bglK_1	2.7.1.85	COG1940	Beta-glucoside kinase
NCBEONCI_02846	CDS	1374	nagZ_2	3.2.1.52		Beta-hexosaminidase
NCBEONCI_02847	CDS	300				hypothetical protein
NCBEONCI_02848	CDS	339				hypothetical protein
NCBEONCI_02849	CDS	1206				hypothetical protein
NCBEONCI_02850	CDS	1284	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
NCBEONCI_02851	CDS	216				hypothetical protein
NCBEONCI_02852	CDS	2334				hypothetical protein
NCBEONCI_02853	CDS	1998				hypothetical protein
NCBEONCI_02854	CDS	1287	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
NCBEONCI_02855	CDS	804	tagG_1		COG1682	Teichoic acid translocation permease protein TagG
NCBEONCI_02856	CDS	1596	tagH	7.5.2.4	COG1134	Teichoic acids export ATP-binding protein TagH
NCBEONCI_02857	CDS	1161	mnaA_2	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
NCBEONCI_02858	CDS	1371	idnT		COG2610	Gnt-II system L-idonate transporter
NCBEONCI_02859	CDS	1017	pdxA2	1.1.1.409	COG1995	D-erythronate 4-phosphate dehydrogenase
NCBEONCI_02860	CDS	1323	denK	2.7.1.220	COG3395	D-erythronate kinase
NCBEONCI_02861	CDS	762	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
NCBEONCI_02862	CDS	231				hypothetical protein
NCBEONCI_02863	CDS	1338	moaA_2			GTP 3',8-cyclase
NCBEONCI_02864	CDS	747	glvR_1		COG1737	HTH-type transcriptional regulator GlvR
NCBEONCI_02865	CDS	1941	mngA_2		COG1299	PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component
NCBEONCI_02866	CDS	2664	mngB_2	3.2.1.-	COG0383	Mannosylglycerate hydrolase
NCBEONCI_02867	CDS	1698		2.4.1.352	COG0366	Glucosylglycerate phosphorylase
NCBEONCI_02868	CDS	501				hypothetical protein
NCBEONCI_02869	CDS	360				hypothetical protein
NCBEONCI_02870	CDS	477				hypothetical protein
NCBEONCI_02871	CDS	300				hypothetical protein
NCBEONCI_02872	CDS	498	ykuD	2.-.-.-	COG1376	Putative L,D-transpeptidase YkuD
NCBEONCI_02873	CDS	477				hypothetical protein
NCBEONCI_02874	CDS	939				hypothetical protein
NCBEONCI_02875	CDS	1014	degA_2		COG1609	HTH-type transcriptional regulator DegA
NCBEONCI_02876	CDS	1326				hypothetical protein
NCBEONCI_02877	CDS	879	lacF_3			Lactose transport system permease protein LacF
NCBEONCI_02878	CDS	831	araQ_3		COG0395	L-arabinose transport system permease protein AraQ
NCBEONCI_02879	CDS	948				hypothetical protein
NCBEONCI_02880	CDS	1065		2.4.1.281		4-O-beta-D-mannosyl-D-glucose phosphorylase
NCBEONCI_02881	CDS	1404	ktrB		COG0168	Ktr system potassium uptake protein B
NCBEONCI_02882	CDS	885	gtaB_2	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
NCBEONCI_02883	CDS	378				hypothetical protein
NCBEONCI_02884	CDS	420			COG2110	putative protein
NCBEONCI_02885	CDS	972				hypothetical protein
NCBEONCI_02886	CDS	432				hypothetical protein
NCBEONCI_02887	CDS	1752	manR		COG1762	Transcriptional regulator ManR
NCBEONCI_02888	CDS	1392	manP_1		COG1299	PTS system mannose-specific EIIBCA component
NCBEONCI_02889	CDS	465	manP_2		COG1299	PTS system mannose-specific EIIBCA component
NCBEONCI_02890	CDS	459				hypothetical protein
NCBEONCI_02891	CDS	117				hypothetical protein
NCBEONCI_02892	CDS	2781				hypothetical protein
NCBEONCI_02893	CDS	1605				hypothetical protein
NCBEONCI_02894	CDS	2121				hypothetical protein
NCBEONCI_02895	CDS	1350				hypothetical protein
NCBEONCI_02896	CDS	234				hypothetical protein
NCBEONCI_02897	CDS	1311	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
NCBEONCI_02898	CDS	1308				hypothetical protein
NCBEONCI_02899	CDS	1242	amaB	3.5.1.87		N-carbamoyl-L-amino acid hydrolase
NCBEONCI_02900	CDS	1185		3.5.1.47		N-acetyldiaminopimelate deacetylase
NCBEONCI_02901	CDS	201				hypothetical protein
NCBEONCI_02902	CDS	1473	yodF		COG0591	putative symporter YodF
NCBEONCI_02903	CDS	432	ykfC_1	3.4.14.13		Gamma-D-glutamyl-L-lysine dipeptidyl-peptidase
NCBEONCI_02904	CDS	300	ykfC_2	3.4.14.13		Gamma-D-glutamyl-L-lysine dipeptidyl-peptidase
NCBEONCI_02905	CDS	1068	ykfB	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
NCBEONCI_02906	CDS	1164				hypothetical protein
NCBEONCI_02907	CDS	345				hypothetical protein
NCBEONCI_02908	CDS	300				hypothetical protein
NCBEONCI_02909	CDS	489				hypothetical protein
NCBEONCI_02910	CDS	117				hypothetical protein
NCBEONCI_02911	CDS	990	ccpA_2		COG1609	Catabolite control protein A
NCBEONCI_02912	CDS	897	rbsK	2.7.1.15	COG0524	Ribokinase
NCBEONCI_02913	CDS	399	rbsD	5.4.99.62	COG1869	D-ribose pyranase
NCBEONCI_02914	CDS	1491	rbsA_3	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
NCBEONCI_02915	CDS	945	rbsC_3		COG1172	Ribose import permease protein RbsC
NCBEONCI_02916	CDS	933	rbsB_2		COG1879	Ribose import binding protein RbsB
NCBEONCI_02917	CDS	627	kynB_3	3.5.1.9	COG1878	Kynurenine formamidase
NCBEONCI_02918	CDS	843	kynA	1.13.11.11	COG3483	Tryptophan 2,3-dioxygenase
NCBEONCI_02919	CDS	1440	gabP_2		COG1113	GABA permease
NCBEONCI_02920	CDS	1287	kynU	3.7.1.3		Kynureninase
NCBEONCI_02921	CDS	618				hypothetical protein
NCBEONCI_02922	CDS	1368	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
NCBEONCI_02923	CDS	384				hypothetical protein
NCBEONCI_02924	CDS	441				hypothetical protein
NCBEONCI_02925	CDS	303				hypothetical protein
NCBEONCI_02926	CDS	255				hypothetical protein
NCBEONCI_02927	CDS	126				hypothetical protein
NCBEONCI_02928	CDS	363				Antitoxin
NCBEONCI_02929	CDS	144				hypothetical protein
NCBEONCI_02930	CDS	987	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
NCBEONCI_02931	CDS	387	cetB	5.1.3.33		2-epi-5-epi-valiolone epimerase
NCBEONCI_02932	CDS	1326	pdhC_4	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
NCBEONCI_02933	CDS	1080	pdhA_3	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
NCBEONCI_02934	CDS	978	pdhB_3	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
NCBEONCI_02935	CDS	1368		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
NCBEONCI_02936	CDS	1437	bglC	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglC
NCBEONCI_02937	CDS	789	glvR_2		COG1737	HTH-type transcriptional regulator GlvR
NCBEONCI_02938	CDS	1344	licH	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
NCBEONCI_02939	CDS	1080				hypothetical protein
NCBEONCI_02940	CDS	387				hypothetical protein
NCBEONCI_02941	CDS	1014	purR_3			HTH-type transcriptional repressor PurR
NCBEONCI_02942	CDS	1446				hypothetical protein
NCBEONCI_02943	CDS	1542	cheB_2	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
NCBEONCI_02944	CDS	1296				putative sugar-binding periplasmic protein
NCBEONCI_02945	CDS	972	ngcF_3		COG1175	Diacetylchitobiose uptake system permease protein NgcF
NCBEONCI_02946	CDS	822	ngcG_3		COG0395	Diacetylchitobiose uptake system permease protein NgcG
NCBEONCI_02947	CDS	873	gmuE	2.7.1.4	COG1940	Putative fructokinase
NCBEONCI_02948	CDS	141				hypothetical protein
NCBEONCI_02949	CDS	894				hypothetical protein
NCBEONCI_02950	CDS	1608	bmr3_2			Multidrug resistance protein 3
NCBEONCI_02951	CDS	360				hypothetical protein
NCBEONCI_02952	CDS	1521	adh	1.2.1.3	COG1012	Aldehyde dehydrogenase
NCBEONCI_02953	CDS	561				hypothetical protein
NCBEONCI_02954	CDS	435				hypothetical protein
NCBEONCI_02955	CDS	1422	yclM	2.7.2.4	COG0527	Aspartokinase 3
NCBEONCI_02956	CDS	933				hypothetical protein
NCBEONCI_02957	CDS	672	srtD	3.4.22.-	COG3764	Sortase D
NCBEONCI_02958	CDS	441				hypothetical protein
NCBEONCI_02959	CDS	348	ssbB		COG0629	Single-stranded DNA-binding protein B
NCBEONCI_02960	CDS	411				hypothetical protein
NCBEONCI_02961	CDS	501				hypothetical protein
NCBEONCI_02962	CDS	513	nqo6	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit 6
NCBEONCI_02963	CDS	369	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
NCBEONCI_02964	CDS	402	atpC		COG0355	ATP synthase epsilon chain
NCBEONCI_02965	CDS	1422	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
NCBEONCI_02966	CDS	858	atpG		COG0224	ATP synthase gamma chain
NCBEONCI_02967	CDS	1518	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
NCBEONCI_02968	CDS	537	atpH			ATP synthase subunit delta
NCBEONCI_02969	CDS	543	atpF			ATP synthase subunit b
NCBEONCI_02970	CDS	213	atpE			ATP synthase subunit c
NCBEONCI_02971	CDS	714	atpB			ATP synthase subunit a
NCBEONCI_02972	CDS	369				hypothetical protein
NCBEONCI_02973	CDS	219				hypothetical protein
NCBEONCI_02974	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
NCBEONCI_02975	CDS	1239	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
NCBEONCI_02976	CDS	579				hypothetical protein
NCBEONCI_02977	CDS	447	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
NCBEONCI_02978	CDS	1290	mcpB		COG0840	Methyl-accepting chemotaxis protein McpB
NCBEONCI_02979	CDS	447	ywle	3.9.1.2		Protein-arginine-phosphatase
NCBEONCI_02980	CDS	552	mntP		COG1971	putative manganese efflux pump MntP
NCBEONCI_02981	CDS	1038	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
NCBEONCI_02982	CDS	933				hypothetical protein
NCBEONCI_02983	CDS	867	prmC	2.1.1.297		Release factor glutamine methyltransferase
NCBEONCI_02984	CDS	1077	prfA		COG0216	Peptide chain release factor 1
NCBEONCI_02985	CDS	441				hypothetical protein
NCBEONCI_02986	CDS	624	tdk	2.7.1.21	COG1435	Thymidine kinase
NCBEONCI_02987	CDS	201	rpmE		COG0254	50S ribosomal protein L31
NCBEONCI_02988	CDS	1275	rho	3.6.4.-	COG1158	Transcription termination factor Rho
NCBEONCI_02989	CDS	963	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
NCBEONCI_02990	CDS	1287	murAB	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
NCBEONCI_02991	CDS	642	tal	2.2.1.2	COG0176	Transaldolase
NCBEONCI_02992	CDS	864	fbaA_2	4.1.2.13	COG0191	putative fructose-bisphosphate aldolase
NCBEONCI_02993	CDS	363	spo0F	2.7.-.-	COG0784	Sporulation initiation phosphotransferase F
NCBEONCI_02994	CDS	522				hypothetical protein
NCBEONCI_02995	CDS	1596	pyrG	6.3.4.2		CTP synthase
NCBEONCI_02996	CDS	558	rpoE			DNA-directed RNA polymerase subunit delta
NCBEONCI_02997	CDS	3258	icmF		COG1703	Fused isobutyryl-CoA mutase
NCBEONCI_02998	CDS	633				hypothetical protein
NCBEONCI_02999	CDS	1143	acdA_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
NCBEONCI_03000	CDS	1143	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
NCBEONCI_03001	CDS	852	mmgB_2	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
NCBEONCI_03002	CDS	1179	mmgA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
NCBEONCI_03003	CDS	2097	fadF	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
NCBEONCI_03004	CDS	1191	clsB		COG1502	Minor cardiolipin synthase ClsB
NCBEONCI_03005	CDS	168				hypothetical protein
NCBEONCI_03006	CDS	1674	argS	6.1.1.19		Arginine--tRNA ligase
NCBEONCI_03007	CDS	432	ywiB		COG4506	putative beta-barrel protein YwiB
NCBEONCI_03008	CDS	378				hypothetical protein
NCBEONCI_03009	CDS	876	speB	3.5.3.11	COG0010	Agmatinase
NCBEONCI_03010	CDS	828	speE_2	2.5.1.16	COG0421	Polyamine aminopropyltransferase
NCBEONCI_03011	CDS	2046	pbpG		COG0744	Penicillin-binding protein 2D
NCBEONCI_03012	CDS	516				hypothetical protein
NCBEONCI_03013	CDS	669				hypothetical protein
NCBEONCI_03014	CDS	189	ywhB	5.3.2.6	COG1942	2-hydroxymuconate tautomerase
NCBEONCI_03015	CDS	1302	pbuO		COG2252	Guanine/hypoxanthine permease PbuO
NCBEONCI_03016	CDS	519				hypothetical protein
NCBEONCI_03017	CDS	1299				hypothetical protein
NCBEONCI_03018	CDS	228				hypothetical protein
NCBEONCI_03019	CDS	654	rsfA_2			Prespore-specific transcriptional regulator RsfA
NCBEONCI_03020	CDS	861	lipL	2.3.1.204	COG0095	Octanoyl-[GcvH]:protein N-octanoyltransferase
NCBEONCI_03021	CDS	219				hypothetical protein
NCBEONCI_03022	CDS	975	pta_2	2.3.1.8	COG0280	Phosphate acetyltransferase
NCBEONCI_03023	CDS	747		1.11.1.-	COG3253	Putative heme-dependent peroxidase
NCBEONCI_03024	CDS	429	cwlJ		COG3773	Cell wall hydrolase CwlJ
NCBEONCI_03025	CDS	573				hypothetical protein
NCBEONCI_03026	CDS	501				hypothetical protein
NCBEONCI_03027	CDS	903	menA_2	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
NCBEONCI_03028	CDS	372				hypothetical protein
NCBEONCI_03029	CDS	246				hypothetical protein
NCBEONCI_03030	CDS	300	ywdI			putative protein YwdI
NCBEONCI_03031	CDS	690	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
NCBEONCI_03032	CDS	300	rsbV		COG1366	Anti-sigma-B factor antagonist
NCBEONCI_03033	CDS	489	rsbW_2	2.7.11.1	COG2172	Serine-protein kinase RsbW
NCBEONCI_03034	CDS	771	sigB		COG1191	RNA polymerase sigma-B factor
NCBEONCI_03035	CDS	1908				hypothetical protein
