locus_tag	ftype	length_bp	gene	EC_number	COG	product
FLBMOKII_02967	CDS	363				hypothetical protein
FLBMOKII_02968	CDS	981				hypothetical protein
FLBMOKII_02969	CDS	504				hypothetical protein
FLBMOKII_02970	CDS	291				hypothetical protein
FLBMOKII_02971	CDS	162				hypothetical protein
FLBMOKII_02972	CDS	201				hypothetical protein
FLBMOKII_02973	CDS	1482	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
FLBMOKII_02974	CDS	819	menB_2	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
FLBMOKII_02975	CDS	801	menH_2	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
FLBMOKII_02976	CDS	1761	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
FLBMOKII_02977	CDS	1377	menF	5.4.4.2		Isochorismate synthase MenF
FLBMOKII_02978	CDS	930	menA_1	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
FLBMOKII_02979	CDS	765	dksA			RNA polymerase-binding transcription factor DksA
FLBMOKII_02980	CDS	795				putative protein
FLBMOKII_02981	CDS	2400	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
FLBMOKII_02982	CDS	1458	glgA	2.4.1.21	COG0297	Glycogen synthase
FLBMOKII_02983	CDS	1032	glgD		COG0448	Glycogen biosynthesis protein GlgD
FLBMOKII_02984	CDS	1143	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
FLBMOKII_02985	CDS	1959	glgB	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
FLBMOKII_02986	CDS	954	czcD_2		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
FLBMOKII_02987	CDS	1521	cat1	2.8.3.-	COG0427	Succinyl-CoA:coenzyme A transferase
FLBMOKII_02988	CDS	648				hypothetical protein
FLBMOKII_02989	CDS	627	rhtB		COG1280	Homoserine/homoserine lactone efflux protein
FLBMOKII_02990	CDS	630	leuE		COG1280	Leucine efflux protein
FLBMOKII_02991	CDS	555	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
FLBMOKII_02992	CDS	627				hypothetical protein
FLBMOKII_02993	CDS	903				hypothetical protein
FLBMOKII_02994	CDS	687				hypothetical protein
FLBMOKII_02995	CDS	279				hypothetical protein
FLBMOKII_02996	CDS	159				hypothetical protein
FLBMOKII_02997	CDS	471				hypothetical protein
FLBMOKII_02998	CDS	186				hypothetical protein
FLBMOKII_02999	CDS	273				hypothetical protein
FLBMOKII_03000	CDS	363				hypothetical protein
FLBMOKII_03001	CDS	471				hypothetical protein
FLBMOKII_03002	CDS	135				hypothetical protein
FLBMOKII_03003	CDS	531				hypothetical protein
FLBMOKII_03004	CDS	651				IS1182 family transposase ISBpu1
FLBMOKII_03005	CDS	903				hypothetical protein
FLBMOKII_03006	CDS	231	fosB	2.5.1.-	COG0346	Metallothiol transferase FosB
FLBMOKII_03007	CDS	357				hypothetical protein
FLBMOKII_03008	CDS	1506				hypothetical protein
FLBMOKII_03009	CDS	396				hypothetical protein
FLBMOKII_03010	CDS	444				hypothetical protein
FLBMOKII_03011	CDS	558				hypothetical protein
FLBMOKII_03012	CDS	1254				IS481 family transposase ISBst1
FLBMOKII_03013	CDS	801				IS481 family transposase ISChy6
FLBMOKII_03014	CDS	726	ycbX		COG0633	putative protein YcbX
FLBMOKII_03015	CDS	597				hypothetical protein
FLBMOKII_03016	CDS	1170				IS256 family transposase IS654
FLBMOKII_03017	CDS	420				hypothetical protein
FLBMOKII_03018	tRNA	83				tRNA-Leu(caa)
FLBMOKII_03019	tRNA	74				tRNA-Cys(gca)
FLBMOKII_03020	tRNA	73				tRNA-Gly(gcc)
FLBMOKII_03021	tRNA	75				tRNA-Gln(ttg)
FLBMOKII_03022	tRNA	74				tRNA-His(gtg)
FLBMOKII_03023	tRNA	74				tRNA-Trp(cca)
FLBMOKII_03024	tRNA	85				tRNA-Tyr(gta)
FLBMOKII_03025	tRNA	76				tRNA-Thr(cgt)
FLBMOKII_03026	tRNA	76				tRNA-Phe(gaa)
FLBMOKII_03027	tRNA	76				tRNA-Asp(gtc)
FLBMOKII_03028	tRNA	77				tRNA-Met(cat)
FLBMOKII_03029	tRNA	76				tRNA-Val(tac)
FLBMOKII_03030	tRNA	73				tRNA-Glu(ttc)
FLBMOKII_03031	tRNA	91				tRNA-Ser(gga)
FLBMOKII_03032	tRNA	75				tRNA-Asn(gtt)
FLBMOKII_03033	CDS	294				hypothetical protein
FLBMOKII_03034	tRNA	76				tRNA-Ala(tgc)
FLBMOKII_03035	tRNA	77				tRNA-Ile(gat)
FLBMOKII_03036	CDS	255				hypothetical protein
FLBMOKII_03037	CDS	819	tgl	2.3.2.13		Protein-glutamine gamma-glutamyltransferase
FLBMOKII_03038	CDS	909				hypothetical protein
FLBMOKII_03039	CDS	678	sapB		COG1285	Protein SapB
FLBMOKII_03040	tRNA	75				tRNA-Ala(ggc)
FLBMOKII_03041	CDS	1590				hypothetical protein
FLBMOKII_03042	CDS	906				hypothetical protein
FLBMOKII_03043	CDS	249				hypothetical protein
FLBMOKII_03044	CDS	501	ywnH_3	2.3.1.183	COG1247	Putative phosphinothricin acetyltransferase YwnH
FLBMOKII_03045	CDS	3183	swrC		COG0841	Swarming motility protein SwrC
FLBMOKII_03046	CDS	198	sspH_3			Small, acid-soluble spore protein H
FLBMOKII_03047	CDS	999				hypothetical protein
FLBMOKII_03048	CDS	405				hypothetical protein
FLBMOKII_03049	CDS	1350	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
FLBMOKII_03050	CDS	1164	adh2	1.1.1.192	COG1979	Long-chain-alcohol dehydrogenase 2
FLBMOKII_03051	CDS	234				hypothetical protein
FLBMOKII_03052	CDS	366	yugI		COG1098	General stress protein 13
FLBMOKII_03053	CDS	1173	dapX_2	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
FLBMOKII_03054	CDS	501				hypothetical protein
FLBMOKII_03055	CDS	267				hypothetical protein
FLBMOKII_03056	CDS	1161	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
FLBMOKII_03057	CDS	525	yojM		COG2032	Superoxide dismutase-like protein YojM
FLBMOKII_03058	CDS	216				hypothetical protein
FLBMOKII_03059	CDS	621				hypothetical protein
FLBMOKII_03060	CDS	363	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
FLBMOKII_03061	CDS	282	mnhF1		COG2212	Na(+)/H(+) antiporter subunit F1
FLBMOKII_03062	CDS	477	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
FLBMOKII_03063	CDS	1473	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
FLBMOKII_03064	CDS	342	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
FLBMOKII_03065	CDS	417	mrpB		COG2111	Na(+)/H(+) antiporter subunit B
FLBMOKII_03066	CDS	2397	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
FLBMOKII_03067	CDS	231				hypothetical protein
FLBMOKII_03068	CDS	354				hypothetical protein
FLBMOKII_03069	CDS	366				hypothetical protein
FLBMOKII_03070	CDS	159				hypothetical protein
FLBMOKII_03071	CDS	609	bioY		COG1268	Biotin transporter BioY
FLBMOKII_03072	CDS	999				hypothetical protein
FLBMOKII_03073	CDS	621				hypothetical protein
FLBMOKII_03074	CDS	1494	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
FLBMOKII_03075	CDS	813	btuF_2		COG0614	Vitamin B12-binding protein
FLBMOKII_03076	CDS	660	yuiC		COG3584	putative protein YuiC
FLBMOKII_03077	CDS	324				hypothetical protein
FLBMOKII_03078	CDS	138				hypothetical protein
FLBMOKII_03079	CDS	504	nudC	3.6.1.22		NADH pyrophosphatase
FLBMOKII_03080	CDS	1224		1.6.99.-	COG1252	NADH dehydrogenase-like protein
FLBMOKII_03081	CDS	993		1.18.1.2	COG0492	Ferredoxin--NADP reductase
FLBMOKII_03082	CDS	366	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
FLBMOKII_03083	CDS	873	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
FLBMOKII_03084	CDS	240				hypothetical protein
FLBMOKII_03085	CDS	1071	yjlD	1.6.99.-	COG1252	NADH dehydrogenase-like protein YjlD
FLBMOKII_03086	CDS	333				hypothetical protein
FLBMOKII_03087	CDS	237	nfuA			Fe/S biogenesis protein NfuA
FLBMOKII_03088	CDS	915	thrB	2.7.1.39	COG0083	Homoserine kinase
FLBMOKII_03089	CDS	1062	thrC_2	4.2.3.1	COG0498	Threonine synthase
FLBMOKII_03090	CDS	1299	hom_2	1.1.1.3	COG0460	Homoserine dehydrogenase
FLBMOKII_03091	CDS	975	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
FLBMOKII_03092	CDS	1002				hypothetical protein
FLBMOKII_03093	CDS	498	ypjQ		COG1267	putative protein YpjQ
FLBMOKII_03094	CDS	771	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
FLBMOKII_03095	CDS	438				hypothetical protein
FLBMOKII_03096	CDS	270				hypothetical protein
FLBMOKII_03097	CDS	285				hypothetical protein
FLBMOKII_03098	CDS	276	yutD		COG4470	putative protein YutD
FLBMOKII_03099	CDS	687				hypothetical protein
FLBMOKII_03100	CDS	897	lipA	2.8.1.8	COG0320	Lipoyl synthase
FLBMOKII_03101	CDS	993	lytH	3.4.-.-	COG0739	L-Ala--D-Glu endopeptidase
FLBMOKII_03102	CDS	708	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
FLBMOKII_03103	CDS	780	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
FLBMOKII_03104	CDS	975				hypothetical protein
FLBMOKII_03105	CDS	879	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
FLBMOKII_03106	CDS	1191	braC_1		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
FLBMOKII_03107	CDS	114				hypothetical protein
FLBMOKII_03108	CDS	747	yunB			Sporulation protein YunB
FLBMOKII_03109	CDS	303				hypothetical protein
FLBMOKII_03110	CDS	1383	mggB	3.1.3.-	COG0737	Mannosylglucosyl-3-phosphoglycerate phosphatase
FLBMOKII_03111	CDS	903				hypothetical protein
FLBMOKII_03112	CDS	855				hypothetical protein
FLBMOKII_03113	CDS	450				hypothetical protein
FLBMOKII_03114	CDS	1398				hypothetical protein
FLBMOKII_03115	CDS	435	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
FLBMOKII_03116	CDS	1221	sufS_2	2.8.1.7	COG0520	Cysteine desulfurase SufS
FLBMOKII_03117	CDS	1314				hypothetical protein
FLBMOKII_03118	CDS	780	sufC		COG0396	Vegetative protein 296
FLBMOKII_03119	CDS	363				hypothetical protein
FLBMOKII_03120	CDS	288				hypothetical protein
FLBMOKII_03121	CDS	852	metQ_2		COG1464	Methionine-binding lipoprotein MetQ
FLBMOKII_03122	CDS	672	metP		COG2011	Methionine import system permease protein MetP
FLBMOKII_03123	CDS	1029	metN_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
FLBMOKII_03124	CDS	348				hypothetical protein
FLBMOKII_03125	CDS	315				hypothetical protein
FLBMOKII_03126	CDS	360	rnmV_2	3.1.26.8		Ribonuclease M5
FLBMOKII_03127	CDS	240				hypothetical protein
FLBMOKII_03128	CDS	384	gcvH		COG0509	Glycine cleavage system H protein
FLBMOKII_03129	CDS	378	spxA_2		COG1393	Regulatory protein Spx
FLBMOKII_03130	CDS	1785	fadE	1.3.99.-	COG1960	putative acyl-CoA dehydrogenase
FLBMOKII_03131	CDS	1173	fadA_2	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
FLBMOKII_03132	CDS	2388	fadN	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
FLBMOKII_03133	CDS	150				hypothetical protein
FLBMOKII_03134	CDS	906	fadM	1.5.5.2	COG0506	Proline dehydrogenase 1
FLBMOKII_03135	CDS	258				hypothetical protein
FLBMOKII_03136	CDS	336				hypothetical protein
FLBMOKII_03137	CDS	1470	gerAA			Spore germination protein A1
FLBMOKII_03138	CDS	1089	gerBB			Spore germination protein B2
FLBMOKII_03139	CDS	1068				hypothetical protein
FLBMOKII_03140	CDS	144				hypothetical protein
FLBMOKII_03141	CDS	195				hypothetical protein
FLBMOKII_03142	CDS	243	bioK	2.6.1.105	COG0161	L-Lysine--8-amino-7-oxononanoate transaminase
FLBMOKII_03143	CDS	1845				hypothetical protein
FLBMOKII_03144	CDS	564		1.18.1.2		Ferredoxin--NADP reductase
FLBMOKII_03145	CDS	468	nphA2_1	1.5.1.36		NADH-dependent flavin reductase
FLBMOKII_03146	CDS	1953				hypothetical protein
FLBMOKII_03147	CDS	498				hypothetical protein
FLBMOKII_03148	CDS	996				hypothetical protein
FLBMOKII_03149	CDS	468	nphA2_2	1.5.1.36		NADH-dependent flavin reductase
FLBMOKII_03150	CDS	729	livF_3		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
FLBMOKII_03151	CDS	780	artM		COG1126	Arginine transport ATP-binding protein ArtM
FLBMOKII_03152	CDS	1065				hypothetical protein
FLBMOKII_03153	CDS	882	livH_3		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
FLBMOKII_03154	CDS	1170	braC_2		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
FLBMOKII_03155	CDS	666				hypothetical protein
FLBMOKII_03156	CDS	1512	xylG_3	1.2.1.85		2-hydroxymuconic semialdehyde dehydrogenase
FLBMOKII_03157	CDS	393	hpcD	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
FLBMOKII_03158	CDS	738	hpcE		COG0179	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
FLBMOKII_03159	CDS	819				hypothetical protein
FLBMOKII_03160	CDS	930	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
FLBMOKII_03161	CDS	984	bphC	1.13.11.39		Manganese-dependent 2,3-dihydroxybiphenyl 1,2-dioxygenase
FLBMOKII_03162	CDS	1479		1.14.14.9	COG2368	4-hydroxyphenylacetate 3-monooxygenase oxygenase component
FLBMOKII_03163	CDS	918	benM			HTH-type transcriptional regulator BenM
FLBMOKII_03164	CDS	900	ydbD	1.11.1.6	COG3546	putative manganese catalase
FLBMOKII_03165	CDS	264				hypothetical protein
FLBMOKII_03166	CDS	486	bsaA_2			Glutathione peroxidase BsaA
FLBMOKII_03167	tmRNA	349	ssrA			transfer-messenger RNA, SsrA
FLBMOKII_03168	CDS	468	smpB		COG0691	SsrA-binding protein
FLBMOKII_03169	CDS	2268	rnr	3.1.13.1	COG0557	Ribonuclease R
FLBMOKII_03170	CDS	741	est	3.1.1.1		Carboxylesterase
FLBMOKII_03171	CDS	237	secG		COG1314	putative protein-export membrane protein SecG
FLBMOKII_03172	CDS	216				hypothetical protein
FLBMOKII_03173	CDS	1491	pnbA	3.1.1.-	COG2272	Para-nitrobenzyl esterase
FLBMOKII_03174	CDS	1293	eno	4.2.1.11	COG0148	Enolase
FLBMOKII_03175	CDS	1536	gpmI	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
FLBMOKII_03176	CDS	762	tpiA	5.3.1.1		Triosephosphate isomerase
FLBMOKII_03177	CDS	1185	pgk	2.7.2.3		Phosphoglycerate kinase
FLBMOKII_03178	CDS	1008	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
FLBMOKII_03179	CDS	1020	cggR		COG2390	Central glycolytic genes regulator
FLBMOKII_03180	CDS	246				hypothetical protein
FLBMOKII_03181	CDS	1308	rpoN		COG1508	RNA polymerase sigma-54 factor
FLBMOKII_03182	tRNA	75				tRNA-Arg(ccg)
FLBMOKII_03183	CDS	141				hypothetical protein
FLBMOKII_03184	CDS	591	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
FLBMOKII_03185	CDS	258	crh		COG1925	HPr-like protein Crh
FLBMOKII_03186	CDS	963	whiA		COG1481	putative cell division protein WhiA
FLBMOKII_03187	CDS	954			COG0391	Gluconeogenesis factor
FLBMOKII_03188	CDS	897	yvcJ		COG1660	Nucleotide-binding protein YvcJ
FLBMOKII_03189	CDS	477	mutX	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
FLBMOKII_03190	CDS	957	trxB	1.8.1.9	COG0492	Thioredoxin reductase
FLBMOKII_03191	CDS	1473				hypothetical protein
FLBMOKII_03192	CDS	294				hypothetical protein
FLBMOKII_03193	CDS	648	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
FLBMOKII_03194	CDS	759	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
FLBMOKII_03195	CDS	738	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
FLBMOKII_03196	CDS	642	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
FLBMOKII_03197	CDS	588	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
FLBMOKII_03198	CDS	1326	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
FLBMOKII_03199	CDS	624	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
FLBMOKII_03200	CDS	1185	hisZ		COG3705	ATP phosphoribosyltransferase regulatory subunit
FLBMOKII_03201	CDS	522	dapH_2	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
FLBMOKII_03202	CDS	645	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
FLBMOKII_03203	CDS	939				hypothetical protein
FLBMOKII_03204	CDS	810	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
FLBMOKII_03205	CDS	930	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
FLBMOKII_03206	CDS	363				hypothetical protein
FLBMOKII_03207	CDS	348				hypothetical protein
FLBMOKII_03208	CDS	2868	uvrA			UvrABC system protein A
FLBMOKII_03209	CDS	1980	uvrB_2			UvrABC system protein B
FLBMOKII_03210	CDS	651				IS1182 family transposase ISBpu1
FLBMOKII_03211	CDS	846				hypothetical protein
FLBMOKII_03212	CDS	222				hypothetical protein
FLBMOKII_03213	CDS	1173	minJ		COG0265	Cell division topological determinant MinJ
FLBMOKII_03214	CDS	519	racA			Chromosome-anchoring protein RacA
FLBMOKII_03215	CDS	1446	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
FLBMOKII_03216	CDS	708	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
FLBMOKII_03217	CDS	1332				hypothetical protein
FLBMOKII_03218	CDS	894	ftsX		COG2177	Cell division protein FtsX
FLBMOKII_03219	CDS	687	ftsE		COG2884	Cell division ATP-binding protein FtsE
FLBMOKII_03220	CDS	336	cccA_2			Cytochrome c-551
FLBMOKII_03221	CDS	864				hypothetical protein
FLBMOKII_03222	CDS	984	prfB			Peptide chain release factor 2
FLBMOKII_03223	CDS	2514	secA		COG0653	Protein translocase subunit SecA
FLBMOKII_03224	CDS	273				hypothetical protein
FLBMOKII_03225	CDS	549	hpf			Ribosome hibernation promotion factor
FLBMOKII_03226	CDS	387				hypothetical protein
FLBMOKII_03227	CDS	354	fliT			Flagellar protein FliT
FLBMOKII_03228	CDS	402	fliS		COG1516	Flagellar secretion chaperone FliS
FLBMOKII_03229	CDS	1500	fliD		COG1345	Flagellar hook-associated protein 2
FLBMOKII_03230	CDS	363				hypothetical protein
FLBMOKII_03231	CDS	387				hypothetical protein
FLBMOKII_03232	CDS	261				hypothetical protein
FLBMOKII_03233	CDS	1035				hypothetical protein
FLBMOKII_03234	CDS	633				hypothetical protein
FLBMOKII_03235	CDS	444				hypothetical protein
FLBMOKII_03236	CDS	1167				IS256 family transposase IS654
FLBMOKII_03237	CDS	1569				IS1182 family transposase ISBce1
FLBMOKII_03238	CDS	846				hypothetical protein
FLBMOKII_03239	CDS	1086				hypothetical protein
FLBMOKII_03240	CDS	186				hypothetical protein
FLBMOKII_03241	CDS	249	csrA		COG1551	Translational regulator CsrA
FLBMOKII_03242	CDS	435	fliW		COG1699	Flagellar assembly factor FliW
FLBMOKII_03243	CDS	555	yviE			putative protein YviE
FLBMOKII_03244	CDS	906	flgL		COG1344	Flagellar hook-associated protein 3
FLBMOKII_03245	CDS	1587				hypothetical protein
FLBMOKII_03246	CDS	468	yvyG			putative protein YvyG
FLBMOKII_03247	CDS	267				hypothetical protein
FLBMOKII_03248	CDS	423				hypothetical protein
FLBMOKII_03249	CDS	438				hypothetical protein
FLBMOKII_03250	CDS	1815				hypothetical protein
FLBMOKII_03251	CDS	423				hypothetical protein
FLBMOKII_03252	CDS	297	flhB_2		COG1377	Flagellar biosynthetic protein FlhB
FLBMOKII_03253	CDS	3690				hypothetical protein
FLBMOKII_03254	CDS	693				hypothetical protein
FLBMOKII_03255	CDS	1377	comFA	3.6.4.12	COG4098	ComF operon protein 1
FLBMOKII_03256	CDS	504				hypothetical protein
FLBMOKII_03257	CDS	846	degV		COG1307	Protein DegV
FLBMOKII_03258	CDS	678	degU		COG2197	Transcriptional regulatory protein DegU
FLBMOKII_03259	CDS	1152	degS	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase DegS
FLBMOKII_03260	CDS	642	yigZ		COG1739	IMPACT family member YigZ
FLBMOKII_03261	CDS	1026	tagT	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagT
FLBMOKII_03262	CDS	1068	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
FLBMOKII_03263	CDS	1167	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
FLBMOKII_03264	CDS	1179		2.4.1.11	COG0438	Glycogen synthase
FLBMOKII_03265	CDS	1347				hypothetical protein
FLBMOKII_03266	CDS	738	tagA	2.4.1.187	COG1922	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
FLBMOKII_03267	CDS	1014	galE_2	5.1.3.2	COG1087	UDP-glucose 4-epimerase
FLBMOKII_03268	CDS	1551				hypothetical protein
FLBMOKII_03269	CDS	2667				hypothetical protein
FLBMOKII_03270	CDS	1164	gtfA	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
FLBMOKII_03271	CDS	1674	btuD_7	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FLBMOKII_03272	CDS	795	tagG_1		COG1682	Teichoic acid translocation permease protein TagG
FLBMOKII_03273	CDS	1167				IS256 family transposase IS654
FLBMOKII_03274	CDS	2160				hypothetical protein
FLBMOKII_03275	CDS	1248	tagF	2.7.8.12	COG1887	Teichoic acid poly(glycerol phosphate) polymerase
FLBMOKII_03276	CDS	1206	tagB	2.7.8.44	COG1887	Teichoic acid glycerol-phosphate primase
FLBMOKII_03277	CDS	396	tagD	2.7.7.39	COG0615	Glycerol-3-phosphate cytidylyltransferase
FLBMOKII_03278	CDS	2601				hypothetical protein
FLBMOKII_03279	CDS	1134				hypothetical protein
FLBMOKII_03280	CDS	1527	murJ_2		COG0728	putative lipid II flippase MurJ
FLBMOKII_03281	CDS	102				hypothetical protein
FLBMOKII_03282	CDS	1146	mnaA_1	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
FLBMOKII_03283	CDS	1635				hypothetical protein
FLBMOKII_03284	CDS	501				hypothetical protein
FLBMOKII_03285	CDS	411				hypothetical protein
FLBMOKII_03286	CDS	348	ssbB		COG0629	Single-stranded DNA-binding protein B
FLBMOKII_03287	CDS	441				hypothetical protein
FLBMOKII_03288	CDS	672	srtD	3.4.22.-	COG3764	Sortase D
FLBMOKII_03289	CDS	936				hypothetical protein
FLBMOKII_03290	CDS	1422	yclM	2.7.2.4	COG0527	Aspartokinase 3
FLBMOKII_03291	CDS	435				hypothetical protein
FLBMOKII_03292	CDS	561				hypothetical protein
FLBMOKII_03293	CDS	1521	adh	1.2.1.3	COG1012	Aldehyde dehydrogenase
FLBMOKII_03294	CDS	360				hypothetical protein
FLBMOKII_03295	CDS	96				hypothetical protein
FLBMOKII_03296	CDS	1608	bmr3_3			Multidrug resistance protein 3
FLBMOKII_03297	CDS	894				hypothetical protein
FLBMOKII_03298	CDS	141				hypothetical protein
FLBMOKII_03299	CDS	873	gmuE_1	2.7.1.4	COG1940	Putative fructokinase
FLBMOKII_03300	CDS	822	ngcG_2		COG0395	Diacetylchitobiose uptake system permease protein NgcG
FLBMOKII_03301	CDS	972	ngcF_2		COG1175	Diacetylchitobiose uptake system permease protein NgcF
FLBMOKII_03302	CDS	1296				putative sugar-binding periplasmic protein
FLBMOKII_03303	CDS	1542	cheB_4	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
FLBMOKII_03304	CDS	1446				hypothetical protein
FLBMOKII_03305	CDS	1014	purR_2			HTH-type transcriptional repressor PurR
FLBMOKII_03306	CDS	387				hypothetical protein
FLBMOKII_03307	CDS	1107				hypothetical protein
FLBMOKII_03308	CDS	1344	licH	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
FLBMOKII_03309	CDS	789	glvR_1		COG1737	HTH-type transcriptional regulator GlvR
FLBMOKII_03310	CDS	1437	bglC	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglC
FLBMOKII_03311	CDS	1368		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
FLBMOKII_03312	CDS	978	pdhB_3	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
FLBMOKII_03313	CDS	1080	pdhA_3	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
FLBMOKII_03314	CDS	1326	pdhC_4	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
FLBMOKII_03315	CDS	387	cetB	5.1.3.33		2-epi-5-epi-valiolone epimerase
FLBMOKII_03316	CDS	987	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
FLBMOKII_03317	CDS	144				hypothetical protein
FLBMOKII_03318	CDS	378				Antitoxin
FLBMOKII_03319	CDS	1170				IS256 family transposase IS654
FLBMOKII_03320	CDS	126				hypothetical protein
FLBMOKII_03321	CDS	255				hypothetical protein
FLBMOKII_03322	CDS	303				hypothetical protein
FLBMOKII_03323	CDS	441				hypothetical protein
FLBMOKII_03324	CDS	384				hypothetical protein
FLBMOKII_03325	CDS	1368	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
FLBMOKII_03326	CDS	618				hypothetical protein
FLBMOKII_03327	CDS	1287	kynU	3.7.1.3		Kynureninase
FLBMOKII_03328	CDS	1440	gabP_2		COG1113	GABA permease
FLBMOKII_03329	CDS	843	kynA	1.13.11.11	COG3483	Tryptophan 2,3-dioxygenase
FLBMOKII_03330	CDS	627	kynB_3	3.5.1.9	COG1878	Kynurenine formamidase
FLBMOKII_03331	CDS	933	rbsB_2		COG1879	Ribose import binding protein RbsB
FLBMOKII_03332	CDS	840	rbsC_3		COG1172	Ribose import permease protein RbsC
FLBMOKII_03333	CDS	102				hypothetical protein
FLBMOKII_03334	CDS	1491	rbsA_3	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
FLBMOKII_03335	CDS	399	rbsD	5.4.99.62	COG1869	D-ribose pyranase
