Gene ID,Organism,Gene Family,Genome ID,UniProtKB,Partition
HLMLLCKC_01805,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_00786,IJIGFOAD,,persistent
MEBKDNAM_01050,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_00786,IJIGFOAD,,persistent
NCBEONCI_01043,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_00786,IJIGFOAD,,persistent
FLBMOKII_01158,Geobacillus_thermodenitrificans_T12,IJIGFOAD_00786,IJIGFOAD,,persistent
KGENGAEB_00164,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_00818,IJIGFOAD,,persistent
IJIGFOAD_00818,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_00818,IJIGFOAD,,persistent
AHOIKHHK_03017,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_00818,IJIGFOAD,,persistent
FDKLAMFJ_00968,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_00818,IJIGFOAD,,persistent
HLMLLCKC_01837,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_00818,IJIGFOAD,,persistent
MEBKDNAM_01018,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_00818,IJIGFOAD,,persistent
NCBEONCI_01075,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_00818,IJIGFOAD,,persistent
FLBMOKII_01126,Geobacillus_thermodenitrificans_T12,IJIGFOAD_00818,IJIGFOAD,,persistent
AHOIKHHK_03031,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_00978,IJIGFOAD,,persistent
MEBKDNAM_00855,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_00978,IJIGFOAD,,persistent
KGENGAEB_02586,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01587,IJIGFOAD,,persistent
IJIGFOAD_01587,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01587,IJIGFOAD,,persistent
AHOIKHHK_01170,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01587,IJIGFOAD,,persistent
FDKLAMFJ_01825,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01587,IJIGFOAD,,persistent
HLMLLCKC_01299,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01587,IJIGFOAD,,persistent
MEBKDNAM_00229,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01587,IJIGFOAD,,persistent
NCBEONCI_03448,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01587,IJIGFOAD,,persistent
FLBMOKII_00257,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01587,IJIGFOAD,,persistent
KGENGAEB_03396,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_02314,IJIGFOAD,,cloud
IJIGFOAD_02907,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_02314,IJIGFOAD,,cloud
IJIGFOAD_02314,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_02314,IJIGFOAD,,cloud
KGENGAEB_03236,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_02346,IJIGFOAD,,cloud
IJIGFOAD_02346,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_02346,IJIGFOAD,,cloud
KGENGAEB_00513,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_02490,IJIGFOAD,,persistent
IJIGFOAD_02490,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_02490,IJIGFOAD,,persistent
AHOIKHHK_01300,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_02490,IJIGFOAD,,persistent
AHOIKHHK_01299,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_02490,IJIGFOAD,,persistent
FDKLAMFJ_02738,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_02490,IJIGFOAD,,persistent
HLMLLCKC_00436,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_02490,IJIGFOAD,,persistent
HLMLLCKC_00437,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_02490,IJIGFOAD,,persistent
MEBKDNAM_02883,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_02490,IJIGFOAD,,persistent
NCBEONCI_00713,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_02490,IJIGFOAD,,persistent
NCBEONCI_00712,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_02490,IJIGFOAD,,persistent
FLBMOKII_02967,Geobacillus_thermodenitrificans_T12,IJIGFOAD_02490,IJIGFOAD,,persistent
FLBMOKII_02968,Geobacillus_thermodenitrificans_T12,IJIGFOAD_02490,IJIGFOAD,,persistent
IJIGFOAD_02906,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_02906,IJIGFOAD,,cloud
IJIGFOAD_02313,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_02906,IJIGFOAD,,cloud
KGENGAEB_03293,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_02938,IJIGFOAD,,cloud
IJIGFOAD_02938,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_02938,IJIGFOAD,,cloud
AHOIKHHK_03489,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_02938,IJIGFOAD,,cloud
KGENGAEB_02737,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_03327,IJIGFOAD,,persistent
IJIGFOAD_03327,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_03327,IJIGFOAD,,persistent
AHOIKHHK_02373,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_03327,IJIGFOAD,,persistent
FDKLAMFJ_03613,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_03327,IJIGFOAD,,persistent
HLMLLCKC_01231,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_03327,IJIGFOAD,,persistent
MEBKDNAM_02071,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_03327,IJIGFOAD,,persistent
NCBEONCI_03400,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_03327,IJIGFOAD,,persistent
FLBMOKII_02182,Geobacillus_thermodenitrificans_T12,IJIGFOAD_03327,IJIGFOAD,,persistent
KGENGAEB_03084,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,KGENGAEB_03084,KGENGAEB,,persistent
IJIGFOAD_03351,Geobacillus_thermodenitrificans_KCTC3902,KGENGAEB_03084,KGENGAEB,,persistent
AHOIKHHK_01708,Geobacillus_thermodenitrificans_K1041,KGENGAEB_03084,KGENGAEB,,persistent
FDKLAMFJ_03641,Geobacillus_thermodenitrificans_ID-1,KGENGAEB_03084,KGENGAEB,,persistent
HLMLLCKC_01256,Geobacillus_thermodenitrificans_OS27,KGENGAEB_03084,KGENGAEB,,persistent
MEBKDNAM_02030,Geobacillus_thermodenitrificans_NG80-2,KGENGAEB_03084,KGENGAEB,,persistent
NCBEONCI_01713,Geobacillus_thermodenitrificans_JSC_T9a,KGENGAEB_03084,KGENGAEB,,persistent
FLBMOKII_02163,Geobacillus_thermodenitrificans_T12,KGENGAEB_03084,KGENGAEB,,persistent
KGENGAEB_03348,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,KGENGAEB_03348,KGENGAEB,,cloud
IJIGFOAD_02900,Geobacillus_thermodenitrificans_KCTC3902,KGENGAEB_03348,KGENGAEB,,cloud
AHOIKHHK_03523,Geobacillus_thermodenitrificans_K1041,KGENGAEB_03348,KGENGAEB,,cloud
NCBEONCI_02555,Geobacillus_thermodenitrificans_JSC_T9a,KGENGAEB_03348,KGENGAEB,,cloud
KGENGAEB_00226,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_00756,IJIGFOAD,,persistent
IJIGFOAD_00756,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_00756,IJIGFOAD,,persistent
AHOIKHHK_00918,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_00756,IJIGFOAD,,persistent
FDKLAMFJ_00906,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_00756,IJIGFOAD,,persistent
HLMLLCKC_01775,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_00756,IJIGFOAD,,persistent
MEBKDNAM_01080,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_00756,IJIGFOAD,,persistent
NCBEONCI_01013,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_00756,IJIGFOAD,,persistent
FLBMOKII_01189,Geobacillus_thermodenitrificans_T12,IJIGFOAD_00756,IJIGFOAD,,persistent
KGENGAEB_00034,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_00948,IJIGFOAD,,cloud
IJIGFOAD_00948,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_00948,IJIGFOAD,,cloud
HLMLLCKC_01467,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_00948,IJIGFOAD,,cloud
FDKLAMFJ_02694,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02694,FDKLAMFJ,,cloud
AHOIKHHK_00859,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_03366,FDKLAMFJ,,shell
FDKLAMFJ_03366,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_03366,FDKLAMFJ,,shell
NCBEONCI_00086,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_03366,FDKLAMFJ,,shell
FLBMOKII_02353,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_03366,FDKLAMFJ,,shell
KGENGAEB_03323,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_03466,FDKLAMFJ,,cloud
IJIGFOAD_02295,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_03466,FDKLAMFJ,,cloud
AHOIKHHK_02918,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_03466,FDKLAMFJ,,cloud
FDKLAMFJ_03466,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_03466,FDKLAMFJ,,cloud
MEBKDNAM_02987,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_03466,FDKLAMFJ,,cloud
FDKLAMFJ_03530,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_03530,FDKLAMFJ,,cloud
KGENGAEB_02785,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_03563,FDKLAMFJ,,persistent
IJIGFOAD_03279,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_03563,FDKLAMFJ,,persistent
AHOIKHHK_01366,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_03563,FDKLAMFJ,,persistent
FDKLAMFJ_03563,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_03563,FDKLAMFJ,,persistent
HLMLLCKC_01535,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_03563,FDKLAMFJ,,persistent
MEBKDNAM_02123,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_03563,FDKLAMFJ,,persistent
NCBEONCI_03351,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_03563,FDKLAMFJ,,persistent
FLBMOKII_02233,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_03563,FDKLAMFJ,,persistent
FDKLAMFJ_03787,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_03787,FDKLAMFJ,,cloud
KGENGAEB_00488,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,HLMLLCKC_00412,HLMLLCKC,,persistent
IJIGFOAD_02465,Geobacillus_thermodenitrificans_KCTC3902,HLMLLCKC_00412,HLMLLCKC,,persistent
AHOIKHHK_01275,Geobacillus_thermodenitrificans_K1041,HLMLLCKC_00412,HLMLLCKC,,persistent
FDKLAMFJ_02713,Geobacillus_thermodenitrificans_ID-1,HLMLLCKC_00412,HLMLLCKC,,persistent
HLMLLCKC_00412,Geobacillus_thermodenitrificans_OS27,HLMLLCKC_00412,HLMLLCKC,,persistent
MEBKDNAM_02907,Geobacillus_thermodenitrificans_NG80-2,HLMLLCKC_00412,HLMLLCKC,,persistent
NCBEONCI_00737,Geobacillus_thermodenitrificans_JSC_T9a,HLMLLCKC_00412,HLMLLCKC,,persistent
FLBMOKII_02992,Geobacillus_thermodenitrificans_T12,HLMLLCKC_00412,HLMLLCKC,,persistent
KGENGAEB_01580,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,HLMLLCKC_01612,HLMLLCKC,,persistent
IJIGFOAD_01840,Geobacillus_thermodenitrificans_KCTC3902,HLMLLCKC_01612,HLMLLCKC,,persistent
AHOIKHHK_01821,Geobacillus_thermodenitrificans_K1041,HLMLLCKC_01612,HLMLLCKC,,persistent
FDKLAMFJ_02083,Geobacillus_thermodenitrificans_ID-1,HLMLLCKC_01612,HLMLLCKC,,persistent
HLMLLCKC_01612,Geobacillus_thermodenitrificans_OS27,HLMLLCKC_01612,HLMLLCKC,,persistent
MEBKDNAM_03577,Geobacillus_thermodenitrificans_NG80-2,HLMLLCKC_01612,HLMLLCKC,,persistent
NCBEONCI_03084,Geobacillus_thermodenitrificans_JSC_T9a,HLMLLCKC_01612,HLMLLCKC,,persistent
FLBMOKII_03642,Geobacillus_thermodenitrificans_T12,HLMLLCKC_01612,HLMLLCKC,,persistent
KGENGAEB_02070,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,KGENGAEB_02070,KGENGAEB,,persistent
AHOIKHHK_00688,Geobacillus_thermodenitrificans_K1041,KGENGAEB_02070,KGENGAEB,,persistent
FDKLAMFJ_02506,Geobacillus_thermodenitrificans_ID-1,KGENGAEB_02070,KGENGAEB,,persistent
HLMLLCKC_03298,Geobacillus_thermodenitrificans_OS27,KGENGAEB_02070,KGENGAEB,,persistent
MEBKDNAM_03159,Geobacillus_thermodenitrificans_NG80-2,KGENGAEB_02070,KGENGAEB,,persistent
NCBEONCI_03138,Geobacillus_thermodenitrificans_JSC_T9a,KGENGAEB_02070,KGENGAEB,,persistent
FLBMOKII_03183,Geobacillus_thermodenitrificans_T12,KGENGAEB_02070,KGENGAEB,,persistent
KGENGAEB_02364,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,KGENGAEB_02364,KGENGAEB,,persistent
IJIGFOAD_01362,Geobacillus_thermodenitrificans_KCTC3902,KGENGAEB_02364,KGENGAEB,,persistent
AHOIKHHK_02698,Geobacillus_thermodenitrificans_K1041,KGENGAEB_02364,KGENGAEB,,persistent
FDKLAMFJ_01595,Geobacillus_thermodenitrificans_ID-1,KGENGAEB_02364,KGENGAEB,,persistent
HLMLLCKC_00848,Geobacillus_thermodenitrificans_OS27,KGENGAEB_02364,KGENGAEB,,persistent
MEBKDNAM_00445,Geobacillus_thermodenitrificans_NG80-2,KGENGAEB_02364,KGENGAEB,,persistent
NCBEONCI_02615,Geobacillus_thermodenitrificans_JSC_T9a,KGENGAEB_02364,KGENGAEB,,persistent
FLBMOKII_00503,Geobacillus_thermodenitrificans_T12,KGENGAEB_02364,KGENGAEB,,persistent
KGENGAEB_02460,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,KGENGAEB_02460,KGENGAEB,,persistent
IJIGFOAD_01458,Geobacillus_thermodenitrificans_KCTC3902,KGENGAEB_02460,KGENGAEB,,persistent
AHOIKHHK_02785,Geobacillus_thermodenitrificans_K1041,KGENGAEB_02460,KGENGAEB,,persistent
FDKLAMFJ_01702,Geobacillus_thermodenitrificans_ID-1,KGENGAEB_02460,KGENGAEB,,persistent
HLMLLCKC_01589,Geobacillus_thermodenitrificans_OS27,KGENGAEB_02460,KGENGAEB,,persistent
MEBKDNAM_00348,Geobacillus_thermodenitrificans_NG80-2,KGENGAEB_02460,KGENGAEB,,persistent
NCBEONCI_02727,Geobacillus_thermodenitrificans_JSC_T9a,KGENGAEB_02460,KGENGAEB,,persistent
FLBMOKII_00393,Geobacillus_thermodenitrificans_T12,KGENGAEB_02460,KGENGAEB,,persistent
MEBKDNAM_02172,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_02172,MEBKDNAM,,cloud
MEBKDNAM_03310,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_03310,MEBKDNAM,,cloud
MEBKDNAM_03406,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_03406,MEBKDNAM,,cloud
KGENGAEB_01679,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,MEBKDNAM_03470,MEBKDNAM,,persistent
IJIGFOAD_01939,Geobacillus_thermodenitrificans_KCTC3902,MEBKDNAM_03470,MEBKDNAM,,persistent
AHOIKHHK_02089,Geobacillus_thermodenitrificans_K1041,MEBKDNAM_03470,MEBKDNAM,,persistent
FDKLAMFJ_02183,Geobacillus_thermodenitrificans_ID-1,MEBKDNAM_03470,MEBKDNAM,,persistent
HLMLLCKC_02808,Geobacillus_thermodenitrificans_OS27,MEBKDNAM_03470,MEBKDNAM,,persistent
MEBKDNAM_03470,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_03470,MEBKDNAM,,persistent
NCBEONCI_02983,Geobacillus_thermodenitrificans_JSC_T9a,MEBKDNAM_03470,MEBKDNAM,,persistent
FLBMOKII_03515,Geobacillus_thermodenitrificans_T12,MEBKDNAM_03470,MEBKDNAM,,persistent
KGENGAEB_01742,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FLBMOKII_02902,FLBMOKII,,persistent
KGENGAEB_02033,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FLBMOKII_02902,FLBMOKII,,persistent
IJIGFOAD_00162,Geobacillus_thermodenitrificans_KCTC3902,FLBMOKII_02902,FLBMOKII,,persistent
IJIGFOAD_03338,Geobacillus_thermodenitrificans_KCTC3902,FLBMOKII_02902,FLBMOKII,,persistent
IJIGFOAD_02002,Geobacillus_thermodenitrificans_KCTC3902,FLBMOKII_02902,FLBMOKII,,persistent
AHOIKHHK_02149,Geobacillus_thermodenitrificans_K1041,FLBMOKII_02902,FLBMOKII,,persistent
AHOIKHHK_03557,Geobacillus_thermodenitrificans_K1041,FLBMOKII_02902,FLBMOKII,,persistent
AHOIKHHK_01477,Geobacillus_thermodenitrificans_K1041,FLBMOKII_02902,FLBMOKII,,persistent
AHOIKHHK_03244,Geobacillus_thermodenitrificans_K1041,FLBMOKII_02902,FLBMOKII,,persistent
AHOIKHHK_03567,Geobacillus_thermodenitrificans_K1041,FLBMOKII_02902,FLBMOKII,,persistent
FDKLAMFJ_00318,Geobacillus_thermodenitrificans_ID-1,FLBMOKII_02902,FLBMOKII,,persistent
FDKLAMFJ_01482,Geobacillus_thermodenitrificans_ID-1,FLBMOKII_02902,FLBMOKII,,persistent
FDKLAMFJ_00084,Geobacillus_thermodenitrificans_ID-1,FLBMOKII_02902,FLBMOKII,,persistent
FDKLAMFJ_02816,Geobacillus_thermodenitrificans_ID-1,FLBMOKII_02902,FLBMOKII,,persistent
FDKLAMFJ_02823,Geobacillus_thermodenitrificans_ID-1,FLBMOKII_02902,FLBMOKII,,persistent
FDKLAMFJ_00285,Geobacillus_thermodenitrificans_ID-1,FLBMOKII_02902,FLBMOKII,,persistent
FDKLAMFJ_03251,Geobacillus_thermodenitrificans_ID-1,FLBMOKII_02902,FLBMOKII,,persistent
FDKLAMFJ_01493,Geobacillus_thermodenitrificans_ID-1,FLBMOKII_02902,FLBMOKII,,persistent
HLMLLCKC_03367,Geobacillus_thermodenitrificans_OS27,FLBMOKII_02902,FLBMOKII,,persistent
HLMLLCKC_00096,Geobacillus_thermodenitrificans_OS27,FLBMOKII_02902,FLBMOKII,,persistent
HLMLLCKC_00730,Geobacillus_thermodenitrificans_OS27,FLBMOKII_02902,FLBMOKII,,persistent
HLMLLCKC_02740,Geobacillus_thermodenitrificans_OS27,FLBMOKII_02902,FLBMOKII,,persistent
MEBKDNAM_02190,Geobacillus_thermodenitrificans_NG80-2,FLBMOKII_02902,FLBMOKII,,persistent
MEBKDNAM_02186,Geobacillus_thermodenitrificans_NG80-2,FLBMOKII_02902,FLBMOKII,,persistent
FLBMOKII_01756,Geobacillus_thermodenitrificans_T12,FLBMOKII_02902,FLBMOKII,,persistent
FLBMOKII_00338,Geobacillus_thermodenitrificans_T12,FLBMOKII_02902,FLBMOKII,,persistent
FLBMOKII_02902,Geobacillus_thermodenitrificans_T12,FLBMOKII_02902,FLBMOKII,,persistent
FLBMOKII_01616,Geobacillus_thermodenitrificans_T12,FLBMOKII_02902,FLBMOKII,,persistent
FLBMOKII_00302,Geobacillus_thermodenitrificans_T12,FLBMOKII_02902,FLBMOKII,,persistent
FLBMOKII_02896,Geobacillus_thermodenitrificans_T12,FLBMOKII_02902,FLBMOKII,,persistent
FLBMOKII_03622,Geobacillus_thermodenitrificans_T12,FLBMOKII_02902,FLBMOKII,,persistent
FLBMOKII_00605,Geobacillus_thermodenitrificans_T12,FLBMOKII_02902,FLBMOKII,,persistent
FLBMOKII_03771,Geobacillus_thermodenitrificans_T12,FLBMOKII_02902,FLBMOKII,,persistent
FLBMOKII_03611,Geobacillus_thermodenitrificans_T12,FLBMOKII_02902,FLBMOKII,,persistent
FLBMOKII_02466,Geobacillus_thermodenitrificans_T12,FLBMOKII_02902,FLBMOKII,,persistent
FLBMOKII_01663,Geobacillus_thermodenitrificans_T12,FLBMOKII_02902,FLBMOKII,,persistent
AHOIKHHK_03216,Geobacillus_thermodenitrificans_K1041,FLBMOKII_03274,FLBMOKII,,cloud
NCBEONCI_02572,Geobacillus_thermodenitrificans_JSC_T9a,FLBMOKII_03274,FLBMOKII,,cloud
FLBMOKII_03274,Geobacillus_thermodenitrificans_T12,FLBMOKII_03274,FLBMOKII,,cloud
FLBMOKII_03434,Geobacillus_thermodenitrificans_T12,FLBMOKII_03434,FLBMOKII,,cloud
FLBMOKII_03690,Geobacillus_thermodenitrificans_T12,FLBMOKII_03690,FLBMOKII,,cloud
FLBMOKII_03754,Geobacillus_thermodenitrificans_T12,FLBMOKII_03754,FLBMOKII,,cloud
KGENGAEB_00911,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,KGENGAEB_00911,KGENGAEB,,cloud
IJIGFOAD_02888,Geobacillus_thermodenitrificans_KCTC3902,KGENGAEB_00911,KGENGAEB,,cloud
AHOIKHHK_03534,Geobacillus_thermodenitrificans_K1041,KGENGAEB_00911,KGENGAEB,,cloud
AHOIKHHK_01894,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_01894,AHOIKHHK,,cloud
NCBEONCI_01769,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_01894,AHOIKHHK,,cloud
KGENGAEB_00162,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_00970,FDKLAMFJ,,persistent
IJIGFOAD_00820,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_00970,FDKLAMFJ,,persistent
AHOIKHHK_03019,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_00970,FDKLAMFJ,,persistent
FDKLAMFJ_00970,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_00970,FDKLAMFJ,,persistent
HLMLLCKC_01839,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_00970,FDKLAMFJ,,persistent
MEBKDNAM_01016,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_00970,FDKLAMFJ,,persistent
NCBEONCI_01077,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_00970,FDKLAMFJ,,persistent
FLBMOKII_01124,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_00970,FDKLAMFJ,,persistent
AHOIKHHK_02790,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_01696,FDKLAMFJ,,shell
FDKLAMFJ_01696,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_01696,FDKLAMFJ,,shell
HLMLLCKC_02483,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_01696,FDKLAMFJ,,shell
FLBMOKII_00402,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_01696,FDKLAMFJ,,shell
FDKLAMFJ_02240,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02240,FDKLAMFJ,,cloud
FDKLAMFJ_02400,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02400,FDKLAMFJ,,cloud
AHOIKHHK_03418,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_03671,FDKLAMFJ,,cloud
FDKLAMFJ_03671,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_03671,FDKLAMFJ,,cloud
FDKLAMFJ_03767,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_03767,FDKLAMFJ,,cloud
KGENGAEB_03249,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01467,IJIGFOAD,,cloud
IJIGFOAD_01467,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01467,IJIGFOAD,,cloud
IJIGFOAD_02893,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_02893,IJIGFOAD,,cloud
KGENGAEB_03404,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_02925,IJIGFOAD,,cloud
IJIGFOAD_02328,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_02925,IJIGFOAD,,cloud
IJIGFOAD_02925,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_02925,IJIGFOAD,,cloud
AHOIKHHK_03502,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_02925,IJIGFOAD,,cloud
FDKLAMFJ_02797,Geobacillus_thermodenitrificans_ID-1,HLMLLCKC_02440,HLMLLCKC,,cloud
HLMLLCKC_02440,Geobacillus_thermodenitrificans_OS27,HLMLLCKC_02440,HLMLLCKC,,cloud
HLMLLCKC_02744,Geobacillus_thermodenitrificans_OS27,HLMLLCKC_02744,HLMLLCKC,,cloud
HLMLLCKC_02776,Geobacillus_thermodenitrificans_OS27,HLMLLCKC_02776,HLMLLCKC,,cloud
HLMLLCKC_03170,Geobacillus_thermodenitrificans_OS27,HLMLLCKC_03170,HLMLLCKC,,cloud
MEBKDNAM_00825,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_00825,MEBKDNAM,,cloud
MEBKDNAM_02956,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_02956,MEBKDNAM,,cloud
MEBKDNAM_02988,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_02988,MEBKDNAM,,cloud
KGENGAEB_01793,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,MEBKDNAM_03614,MEBKDNAM,,persistent
IJIGFOAD_02053,Geobacillus_thermodenitrificans_KCTC3902,MEBKDNAM_03614,MEBKDNAM,,persistent
AHOIKHHK_01836,Geobacillus_thermodenitrificans_K1041,MEBKDNAM_03614,MEBKDNAM,,persistent
FDKLAMFJ_03748,Geobacillus_thermodenitrificans_ID-1,MEBKDNAM_03614,MEBKDNAM,,persistent
HLMLLCKC_00073,Geobacillus_thermodenitrificans_OS27,MEBKDNAM_03614,MEBKDNAM,,persistent
MEBKDNAM_03342,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_03614,MEBKDNAM,,persistent
MEBKDNAM_03614,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_03614,MEBKDNAM,,persistent
NCBEONCI_02886,Geobacillus_thermodenitrificans_JSC_T9a,MEBKDNAM_03614,MEBKDNAM,,persistent
FLBMOKII_03668,Geobacillus_thermodenitrificans_T12,MEBKDNAM_03614,MEBKDNAM,,persistent
FLBMOKII_03362,Geobacillus_thermodenitrificans_T12,MEBKDNAM_03614,MEBKDNAM,,persistent
