,Gene ID,Organism,Gene Family,Genome ID,UniProtKB,Partition,Hypothetical
3939,gnl|Prokka|gelc_03876,geobacillus_cnambio1,HLMLLCKC_02874,HLMLLCKC,,persistent,False
3940,gnl|Prokka|gelc_03446,geobacillus_cnambio1,HLMLLCKC_02906,HLMLLCKC,,persistent,False
3941,gnl|Prokka|gelc_02237,geobacillus_cnambio1,HLMLLCKC_02945,HLMLLCKC,,persistent,False
3942,gnl|Prokka|gelc_02238,geobacillus_cnambio1,HLMLLCKC_02945,HLMLLCKC,,persistent,False
3943,gnl|Prokka|gelc_02193,geobacillus_cnambio1,HLMLLCKC_02977,HLMLLCKC,,persistent,False
3944,gnl|Prokka|gelc_02192,geobacillus_cnambio1,HLMLLCKC_02977,HLMLLCKC,,persistent,False
3945,gnl|Prokka|gelc_02110,geobacillus_cnambio1,HLMLLCKC_03041,HLMLLCKC,,persistent,False
3946,gnl|Prokka|gelc_04256,geobacillus_cnambio1,HLMLLCKC_03073,HLMLLCKC,,shell,True
3947,gnl|Prokka|gelc_03067,geobacillus_cnambio1,HLMLLCKC_03073,HLMLLCKC,,shell,True
3948,gnl|Prokka|gelc_01497,geobacillus_cnambio1,HLMLLCKC_03138,HLMLLCKC,,persistent,True
3949,gnl|Prokka|gelc_01579,geobacillus_cnambio1,HLMLLCKC_03209,HLMLLCKC,,persistent,False
3950,gnl|Prokka|gelc_04440,geobacillus_cnambio1,HLMLLCKC_03245,HLMLLCKC,,persistent,False
3951,gnl|Prokka|gelc_04441,geobacillus_cnambio1,HLMLLCKC_03245,HLMLLCKC,,persistent,False
3952,gnl|Prokka|gelc_04442,geobacillus_cnambio1,HLMLLCKC_03245,HLMLLCKC,,persistent,False
3953,gnl|Prokka|gelc_04399,geobacillus_cnambio1,HLMLLCKC_03277,HLMLLCKC,,persistent,False
3954,gnl|Prokka|gelc_04355,geobacillus_cnambio1,HLMLLCKC_03311,HLMLLCKC,,persistent,False
3955,gnl|Prokka|gelc_01225,geobacillus_cnambio1,HLMLLCKC_03439,HLMLLCKC,,persistent,False
3956,gnl|Prokka|gelc_01221,geobacillus_cnambio1,FDKLAMFJ_00003,FDKLAMFJ,,persistent,True
3957,gnl|Prokka|gelc_01262,geobacillus_cnambio1,FDKLAMFJ_00035,FDKLAMFJ,,persistent,False
3958,gnl|Prokka|gelc_01434,geobacillus_cnambio1,FDKLAMFJ_00163,FDKLAMFJ,,persistent,False
3959,gnl|Prokka|gelc_01475,geobacillus_cnambio1,FDKLAMFJ_00196,FDKLAMFJ,,persistent,False
3960,gnl|Prokka|gelc_01513,geobacillus_cnambio1,FDKLAMFJ_00228,FDKLAMFJ,,persistent,True
3961,gnl|Prokka|gelc_01566,geobacillus_cnambio1,FDKLAMFJ_00267,FDKLAMFJ,,persistent,False
3962,gnl|Prokka|gelc_01602,geobacillus_cnambio1,FDKLAMFJ_00299,FDKLAMFJ,,persistent,True
3963,gnl|Prokka|gelc_01687,geobacillus_cnambio1,FDKLAMFJ_00363,FDKLAMFJ,,persistent,True
3964,gnl|Prokka|gelc_01732,geobacillus_cnambio1,FDKLAMFJ_00398,FDKLAMFJ,,persistent,False
3965,gnl|Prokka|gelc_01771,geobacillus_cnambio1,FDKLAMFJ_00430,FDKLAMFJ,,persistent,False
3966,gnl|Prokka|gelc_01847,geobacillus_cnambio1,FDKLAMFJ_00494,FDKLAMFJ,,persistent,False
3967,gnl|Prokka|gelc_01849,geobacillus_cnambio1,FDKLAMFJ_00494,FDKLAMFJ,,persistent,False
3968,gnl|Prokka|gelc_01848,geobacillus_cnambio1,FDKLAMFJ_00494,FDKLAMFJ,,persistent,False
3969,gnl|Prokka|gelc_01889,geobacillus_cnambio1,FDKLAMFJ_00526,FDKLAMFJ,,persistent,False
3970,gnl|Prokka|gelc_01888,geobacillus_cnambio1,FDKLAMFJ_00526,FDKLAMFJ,,persistent,False
3971,gnl|Prokka|gelc_01926,geobacillus_cnambio1,FDKLAMFJ_00558,FDKLAMFJ,,persistent,True
3972,gnl|Prokka|gelc_02024,geobacillus_cnambio1,FDKLAMFJ_00622,FDKLAMFJ,,persistent,False
3973,gnl|Prokka|gelc_02068,geobacillus_cnambio1,FDKLAMFJ_00655,FDKLAMFJ,,shell,True
3974,gnl|Prokka|gelc_02100,geobacillus_cnambio1,FDKLAMFJ_00687,FDKLAMFJ,,persistent,True
3975,gnl|Prokka|gelc_02140,geobacillus_cnambio1,FDKLAMFJ_00719,FDKLAMFJ,,persistent,False
3976,gnl|Prokka|gelc_02141,geobacillus_cnambio1,FDKLAMFJ_00719,FDKLAMFJ,,persistent,False
3977,gnl|Prokka|gelc_02181,geobacillus_cnambio1,FDKLAMFJ_00751,FDKLAMFJ,,persistent,True
3978,gnl|Prokka|gelc_02182,geobacillus_cnambio1,FDKLAMFJ_00751,FDKLAMFJ,,persistent,True
3979,gnl|Prokka|gelc_02224,geobacillus_cnambio1,FDKLAMFJ_00783,FDKLAMFJ,,persistent,False
3980,gnl|Prokka|gelc_02266,geobacillus_cnambio1,FDKLAMFJ_00815,FDKLAMFJ,,persistent,False
3981,gnl|Prokka|gelc_02301,geobacillus_cnambio1,FDKLAMFJ_00847,FDKLAMFJ,,persistent,True
3982,gnl|Prokka|gelc_02423,geobacillus_cnambio1,FDKLAMFJ_00943,FDKLAMFJ,,persistent,False
3983,gnl|Prokka|gelc_02590,geobacillus_cnambio1,FDKLAMFJ_01071,FDKLAMFJ,,persistent,True
3984,gnl|Prokka|gelc_02627,geobacillus_cnambio1,FDKLAMFJ_01103,FDKLAMFJ,,persistent,True
3985,gnl|Prokka|gelc_02665,geobacillus_cnambio1,FDKLAMFJ_01135,FDKLAMFJ,,shell,True
3986,gnl|Prokka|gelc_02777,geobacillus_cnambio1,FDKLAMFJ_01232,FDKLAMFJ,,persistent,True
3987,gnl|Prokka|gelc_03101,geobacillus_cnambio1,FDKLAMFJ_01509,FDKLAMFJ,,persistent,False
3988,gnl|Prokka|gelc_03143,geobacillus_cnambio1,FDKLAMFJ_01541,FDKLAMFJ,,persistent,True
3989,gnl|Prokka|gelc_03215,geobacillus_cnambio1,FDKLAMFJ_01605,FDKLAMFJ,,persistent,True
3990,gnl|Prokka|gelc_03253,geobacillus_cnambio1,FDKLAMFJ_01637,FDKLAMFJ,,persistent,False
3991,gnl|Prokka|gelc_03292,geobacillus_cnambio1,FDKLAMFJ_01669,FDKLAMFJ,,persistent,False
3992,gnl|Prokka|gelc_03339,geobacillus_cnambio1,FDKLAMFJ_01701,FDKLAMFJ,,persistent,True
3993,gnl|Prokka|gelc_03387,geobacillus_cnambio1,FDKLAMFJ_01733,FDKLAMFJ,,persistent,True
3994,gnl|Prokka|gelc_03606,geobacillus_cnambio1,FDKLAMFJ_01911,FDKLAMFJ,,persistent,False
3995,gnl|Prokka|gelc_03639,geobacillus_cnambio1,FDKLAMFJ_01943,FDKLAMFJ,,persistent,False
3996,gnl|Prokka|gelc_03676,geobacillus_cnambio1,FDKLAMFJ_01975,FDKLAMFJ,,persistent,False
3997,gnl|Prokka|gelc_03729,geobacillus_cnambio1,FDKLAMFJ_02017,FDKLAMFJ,,persistent,False
3998,gnl|Prokka|gelc_03777,geobacillus_cnambio1,FDKLAMFJ_02051,FDKLAMFJ,,persistent,False
3999,gnl|Prokka|gelc_03821,geobacillus_cnambio1,FDKLAMFJ_02085,FDKLAMFJ,,persistent,False
4000,gnl|Prokka|gelc_04038,geobacillus_cnambio1,FDKLAMFJ_02245,FDKLAMFJ,,shell,True
4001,gnl|Prokka|gelc_04078,geobacillus_cnambio1,FDKLAMFJ_02277,FDKLAMFJ,,shell,False
4002,gnl|Prokka|gelc_04162,geobacillus_cnambio1,FDKLAMFJ_02341,FDKLAMFJ,,persistent,False
4003,gnl|Prokka|gelc_00710,geobacillus_cnambio1,KGENGAEB_01456,KGENGAEB,,persistent,False
4004,gnl|Prokka|gelc_00691,geobacillus_cnambio1,KGENGAEB_01488,KGENGAEB,,persistent,True
4005,gnl|Prokka|gelc_00650,geobacillus_cnambio1,KGENGAEB_01520,KGENGAEB,,persistent,False
4006,gnl|Prokka|gelc_00602,geobacillus_cnambio1,KGENGAEB_01552,KGENGAEB,,persistent,True
4007,gnl|Prokka|gelc_03922,geobacillus_cnambio1,KGENGAEB_01648,KGENGAEB,,persistent,False
4008,gnl|Prokka|gelc_03963,geobacillus_cnambio1,KGENGAEB_01680,KGENGAEB,,persistent,True
4009,gnl|Prokka|gelc_01412,geobacillus_cnambio1,KGENGAEB_01904,KGENGAEB,,persistent,False
4010,gnl|Prokka|gelc_01512,geobacillus_cnambio1,KGENGAEB_01969,KGENGAEB,,persistent,False
4011,gnl|Prokka|gelc_01511,geobacillus_cnambio1,KGENGAEB_01969,KGENGAEB,,persistent,False
4012,gnl|Prokka|gelc_04406,geobacillus_cnambio1,KGENGAEB_02040,KGENGAEB,,persistent,False
4013,gnl|Prokka|gelc_04286,geobacillus_cnambio1,KGENGAEB_02138,KGENGAEB,,shell,True
4014,gnl|Prokka|gelc_03209,geobacillus_cnambio1,KGENGAEB_02368,KGENGAEB,,persistent,True
4015,gnl|Prokka|gelc_03247,geobacillus_cnambio1,KGENGAEB_02400,KGENGAEB,,persistent,False
4016,gnl|Prokka|gelc_03287,geobacillus_cnambio1,KGENGAEB_02432,KGENGAEB,,persistent,False
4017,gnl|Prokka|gelc_03379,geobacillus_cnambio1,KGENGAEB_02707,KGENGAEB,,persistent,True
4018,gnl|Prokka|gelc_01112,geobacillus_cnambio1,KGENGAEB_02739,KGENGAEB,,persistent,True
4019,gnl|Prokka|gelc_01038,geobacillus_cnambio1,KGENGAEB_02804,KGENGAEB,,persistent,False
4020,gnl|Prokka|gelc_01037,geobacillus_cnambio1,KGENGAEB_02804,KGENGAEB,,persistent,False
4021,gnl|Prokka|gelc_03113,geobacillus_cnambio1,KGENGAEB_02965,KGENGAEB,,persistent,True
4022,gnl|Prokka|gelc_03630,geobacillus_cnambio1,KGENGAEB_03029,KGENGAEB,,persistent,False
4023,gnl|Prokka|gelc_03665,geobacillus_cnambio1,KGENGAEB_03061,KGENGAEB,,persistent,False
4024,gnl|Prokka|gelc_01154,geobacillus_cnambio1,KGENGAEB_03093,KGENGAEB,,persistent,True
4025,gnl|Prokka|gelc_04427,geobacillus_cnambio1,KGENGAEB_03157,KGENGAEB,,persistent,True
4026,gnl|Prokka|gelc_03341,geobacillus_cnambio1,KGENGAEB_03253,KGENGAEB,,shell,True
4027,gnl|Prokka|gelc_03314,geobacillus_cnambio1,KGENGAEB_03253,KGENGAEB,,shell,True
4028,gnl|Prokka|gelc_01543,geobacillus_cnambio1,IJIGFOAD_00121,IJIGFOAD,,persistent,False
4029,gnl|Prokka|gelc_01611,geobacillus_cnambio1,IJIGFOAD_00185,IJIGFOAD,,persistent,False
4030,gnl|Prokka|gelc_01660,geobacillus_cnambio1,IJIGFOAD_00217,IJIGFOAD,,cloud,True
4031,gnl|Prokka|gelc_01697,geobacillus_cnambio1,IJIGFOAD_00249,IJIGFOAD,,persistent,False
4032,gnl|Prokka|gelc_01741,geobacillus_cnambio1,IJIGFOAD_00284,IJIGFOAD,,persistent,False
4033,gnl|Prokka|gelc_01780,geobacillus_cnambio1,IJIGFOAD_00316,IJIGFOAD,,persistent,False
4034,gnl|Prokka|gelc_01815,geobacillus_cnambio1,IJIGFOAD_00348,IJIGFOAD,,persistent,True
4035,gnl|Prokka|gelc_01895,geobacillus_cnambio1,IJIGFOAD_00412,IJIGFOAD,,persistent,True
4036,gnl|Prokka|gelc_01936,geobacillus_cnambio1,IJIGFOAD_00444,IJIGFOAD,,persistent,False
4037,gnl|Prokka|gelc_02134,geobacillus_cnambio1,IJIGFOAD_00573,IJIGFOAD,,persistent,False
4038,gnl|Prokka|gelc_02174,geobacillus_cnambio1,IJIGFOAD_00605,IJIGFOAD,,persistent,False
4039,gnl|Prokka|gelc_02217,geobacillus_cnambio1,IJIGFOAD_00637,IJIGFOAD,,persistent,False
4040,gnl|Prokka|gelc_02260,geobacillus_cnambio1,IJIGFOAD_00669,IJIGFOAD,,persistent,True
4041,gnl|Prokka|gelc_02295,geobacillus_cnambio1,IJIGFOAD_00701,IJIGFOAD,,persistent,False
4042,gnl|Prokka|gelc_02339,geobacillus_cnambio1,IJIGFOAD_00733,IJIGFOAD,,persistent,False
4043,gnl|Prokka|gelc_02392,geobacillus_cnambio1,IJIGFOAD_00765,IJIGFOAD,,persistent,False
4044,gnl|Prokka|gelc_02428,geobacillus_cnambio1,IJIGFOAD_00797,IJIGFOAD,,persistent,True
4045,gnl|Prokka|gelc_02470,geobacillus_cnambio1,IJIGFOAD_00829,IJIGFOAD,,persistent,True
4046,gnl|Prokka|gelc_02508,geobacillus_cnambio1,IJIGFOAD_00861,IJIGFOAD,,persistent,False
4047,gnl|Prokka|gelc_02623,geobacillus_cnambio1,IJIGFOAD_00925,IJIGFOAD,,persistent,False
4048,gnl|Prokka|gelc_02662,geobacillus_cnambio1,IJIGFOAD_00957,IJIGFOAD,,persistent,False
4049,gnl|Prokka|gelc_02869,geobacillus_cnambio1,IJIGFOAD_01118,IJIGFOAD,,persistent,False
4050,gnl|Prokka|gelc_02265,geobacillus_cnambio1,AHOIKHHK_02881,AHOIKHHK,,persistent,False
4051,gnl|Prokka|gelc_00953,geobacillus_cnambio1,AHOIKHHK_02917,AHOIKHHK,,shell,True
4052,gnl|Prokka|gelc_03577,geobacillus_cnambio1,AHOIKHHK_02988,AHOIKHHK,,persistent,False
4053,gnl|Prokka|gelc_03576,geobacillus_cnambio1,AHOIKHHK_02988,AHOIKHHK,,persistent,False
4054,gnl|Prokka|gelc_01280,geobacillus_cnambio1,AHOIKHHK_03308,AHOIKHHK,,shell,False
4055,gnl|Prokka|gelc_02168,geobacillus_cnambio1,AHOIKHHK_03372,AHOIKHHK,,persistent,True
4056,gnl|Prokka|gelc_01206,geobacillus_cnambio1,AHOIKHHK_03404,AHOIKHHK,,persistent,True
4057,gnl|Prokka|gelc_04563,geobacillus_cnambio1,AHOIKHHK_03565,AHOIKHHK,,persistent,True
4058,gnl|Prokka|gelc_04057,geobacillus_cnambio1,HLMLLCKC_00029,HLMLLCKC,,persistent,False
4059,gnl|Prokka|gelc_04055,geobacillus_cnambio1,HLMLLCKC_00029,HLMLLCKC,,persistent,False
4060,gnl|Prokka|gelc_00740,geobacillus_cnambio1,HLMLLCKC_00244,HLMLLCKC,,persistent,False
4061,gnl|Prokka|gelc_00779,geobacillus_cnambio1,HLMLLCKC_00276,HLMLLCKC,,persistent,False
4062,gnl|Prokka|gelc_00822,geobacillus_cnambio1,HLMLLCKC_00308,HLMLLCKC,,persistent,False
4063,gnl|Prokka|gelc_00258,geobacillus_cnambio1,HLMLLCKC_00340,HLMLLCKC,,persistent,False
4064,gnl|Prokka|gelc_00618,geobacillus_cnambio1,HLMLLCKC_00596,HLMLLCKC,,persistent,True
4065,gnl|Prokka|gelc_00663,geobacillus_cnambio1,HLMLLCKC_00628,HLMLLCKC,,persistent,False
4066,gnl|Prokka|gelc_00662,geobacillus_cnambio1,HLMLLCKC_00628,HLMLLCKC,,persistent,False
4067,gnl|Prokka|gelc_03236,geobacillus_cnambio1,HLMLLCKC_00821,HLMLLCKC,,persistent,True
4068,gnl|Prokka|gelc_03235,geobacillus_cnambio1,HLMLLCKC_00821,HLMLLCKC,,persistent,True
4069,gnl|Prokka|gelc_03136,geobacillus_cnambio1,HLMLLCKC_01411,HLMLLCKC,,persistent,False
4070,gnl|Prokka|gelc_03598,geobacillus_cnambio1,HLMLLCKC_02063,HLMLLCKC,,persistent,False
4071,gnl|Prokka|gelc_03597,geobacillus_cnambio1,HLMLLCKC_02063,HLMLLCKC,,persistent,False
4072,gnl|Prokka|gelc_02587,geobacillus_cnambio1,HLMLLCKC_02159,HLMLLCKC,,persistent,False
4073,gnl|Prokka|gelc_02683,geobacillus_cnambio1,MEBKDNAM_00868,MEBKDNAM,,persistent,True
4074,gnl|Prokka|gelc_01197,geobacillus_cnambio1,MEBKDNAM_02000,MEBKDNAM,,persistent,True
4075,gnl|Prokka|gelc_01122,geobacillus_cnambio1,MEBKDNAM_02064,MEBKDNAM,,persistent,True
4076,gnl|Prokka|gelc_04274,geobacillus_cnambio1,MEBKDNAM_03239,MEBKDNAM,,shell,False
4077,gnl|Prokka|gelc_04077,geobacillus_cnambio1,MEBKDNAM_03367,MEBKDNAM,,shell,True
4078,gnl|Prokka|gelc_03930,geobacillus_cnambio1,MEBKDNAM_03495,MEBKDNAM,,persistent,False
4079,gnl|Prokka|gelc_03836,geobacillus_cnambio1,MEBKDNAM_03559,MEBKDNAM,,persistent,False
4080,gnl|Prokka|gelc_04231,geobacillus_cnambio1,MEBKDNAM_03241,MEBKDNAM,,shell,True
4081,gnl|Prokka|gelc_04074,geobacillus_cnambio1,MEBKDNAM_03369,MEBKDNAM,,shell,True
4082,gnl|Prokka|gelc_03833,geobacillus_cnambio1,MEBKDNAM_03561,MEBKDNAM,,persistent,False
4083,gnl|Prokka|gelc_03834,geobacillus_cnambio1,MEBKDNAM_03561,MEBKDNAM,,persistent,False
4084,gnl|Prokka|gelc_00178,geobacillus_cnambio1,NCBEONCI_00644,NCBEONCI,,persistent,False
4085,gnl|Prokka|gelc_00179,geobacillus_cnambio1,NCBEONCI_00644,NCBEONCI,,persistent,False
4086,gnl|Prokka|gelc_02746,geobacillus_cnambio1,NCBEONCI_01264,NCBEONCI,,persistent,False
4087,gnl|Prokka|gelc_02745,geobacillus_cnambio1,NCBEONCI_01264,NCBEONCI,,persistent,False
4088,gnl|Prokka|gelc_02788,geobacillus_cnambio1,NCBEONCI_01296,NCBEONCI,,persistent,False
4089,gnl|Prokka|gelc_03093,geobacillus_cnambio1,NCBEONCI_01532,NCBEONCI,,persistent,True
4090,gnl|Prokka|gelc_03625,geobacillus_cnambio1,NCBEONCI_01596,NCBEONCI,,persistent,False
4091,gnl|Prokka|gelc_03659,geobacillus_cnambio1,NCBEONCI_01628,NCBEONCI,,persistent,False
4092,gnl|Prokka|gelc_04189,geobacillus_cnambio1,IJIGFOAD_02107,IJIGFOAD,,persistent,False
4093,gnl|Prokka|gelc_03798,geobacillus_cnambio1,FDKLAMFJ_02065,FDKLAMFJ,,persistent,True
4094,gnl|Prokka|gelc_00915,geobacillus_cnambio1,FDKLAMFJ_03427,FDKLAMFJ,,persistent,False
4095,gnl|Prokka|gelc_00916,geobacillus_cnambio1,FDKLAMFJ_03427,FDKLAMFJ,,persistent,False
4096,gnl|Prokka|gelc_03709,geobacillus_cnambio1,FLBMOKII_00070,FLBMOKII,,persistent,False
4097,gnl|Prokka|gelc_03384,geobacillus_cnambio1,FLBMOKII_00352,FLBMOKII,,shell,False
4098,gnl|Prokka|gelc_01002,geobacillus_cnambio1,MEBKDNAM_02941,MEBKDNAM,,shell,True
4099,gnl|Prokka|gelc_00971,geobacillus_cnambio1,MEBKDNAM_02973,MEBKDNAM,,shell,True
4100,gnl|Prokka|gelc_04105,geobacillus_cnambio1,MEBKDNAM_03343,MEBKDNAM,,persistent,True
4101,gnl|Prokka|gelc_04113,geobacillus_cnambio1,MEBKDNAM_03343,MEBKDNAM,,persistent,True
4102,gnl|Prokka|gelc_04112,geobacillus_cnambio1,MEBKDNAM_03343,MEBKDNAM,,persistent,True
4103,gnl|Prokka|gelc_04067,geobacillus_cnambio1,MEBKDNAM_03375,MEBKDNAM,,shell,False
4104,gnl|Prokka|gelc_04068,geobacillus_cnambio1,MEBKDNAM_03375,MEBKDNAM,,shell,False
4105,gnl|Prokka|gelc_02540,geobacillus_cnambio1,NCBEONCI_01141,NCBEONCI,,persistent,True
4106,gnl|Prokka|gelc_02615,geobacillus_cnambio1,NCBEONCI_01173,NCBEONCI,,persistent,False
4107,gnl|Prokka|gelc_03191,geobacillus_cnambio1,NCBEONCI_01570,NCBEONCI,,persistent,True
4108,gnl|Prokka|gelc_03141,geobacillus_cnambio1,NCBEONCI_01570,NCBEONCI,,persistent,True
4109,gnl|Prokka|gelc_01351,geobacillus_cnambio1,FLBMOKII_01990,FLBMOKII,,persistent,False
4110,gnl|Prokka|gelc_01352,geobacillus_cnambio1,FLBMOKII_01990,FLBMOKII,,persistent,False
4111,gnl|Prokka|gelc_01357,geobacillus_cnambio1,FLBMOKII_01990,FLBMOKII,,persistent,False
4112,gnl|Prokka|gelc_00335,geobacillus_cnambio1,FLBMOKII_02765,FLBMOKII,,persistent,True
4113,gnl|Prokka|gelc_00298,geobacillus_cnambio1,FLBMOKII_02797,FLBMOKII,,persistent,False
4114,gnl|Prokka|gelc_00297,geobacillus_cnambio1,FLBMOKII_02797,FLBMOKII,,persistent,False
4115,gnl|Prokka|gelc_03412,geobacillus_cnambio1,FDKLAMFJ_01751,FDKLAMFJ,,persistent,True
4116,gnl|Prokka|gelc_00990,geobacillus_cnambio1,FDKLAMFJ_03501,FDKLAMFJ,,shell,True
4117,gnl|Prokka|gelc_00989,geobacillus_cnambio1,FDKLAMFJ_03501,FDKLAMFJ,,shell,True
4118,gnl|Prokka|gelc_01183,geobacillus_cnambio1,FDKLAMFJ_03667,FDKLAMFJ,,shell,False
4119,gnl|Prokka|gelc_00564,geobacillus_cnambio1,gnl|Prokka|gelc_00564,gnl|Prokka|gelc,,cloud,False
4120,gnl|Prokka|gelc_00959,geobacillus_cnambio1,gnl|Prokka|gelc_00959,gnl|Prokka|gelc,,cloud,True
4121,gnl|Prokka|gelc_01089,geobacillus_cnambio1,gnl|Prokka|gelc_01089,gnl|Prokka|gelc,,cloud,True
4122,gnl|Prokka|gelc_01326,geobacillus_cnambio1,gnl|Prokka|gelc_01326,gnl|Prokka|gelc,,cloud,False
4123,gnl|Prokka|gelc_01092,geobacillus_cnambio1,gnl|Prokka|gelc_01092,gnl|Prokka|gelc,,cloud,True
4124,gnl|Prokka|gelc_01629,geobacillus_cnambio1,gnl|Prokka|gelc_01629,gnl|Prokka|gelc,,cloud,True
4125,gnl|Prokka|gelc_01794,geobacillus_cnambio1,gnl|Prokka|gelc_01794,gnl|Prokka|gelc,,cloud,True
4126,gnl|Prokka|gelc_01892,geobacillus_cnambio1,gnl|Prokka|gelc_01892,gnl|Prokka|gelc,,cloud,False
4127,gnl|Prokka|gelc_02382,geobacillus_cnambio1,gnl|Prokka|gelc_02382,gnl|Prokka|gelc,,cloud,False
4128,gnl|Prokka|gelc_02447,geobacillus_cnambio1,gnl|Prokka|gelc_02447,gnl|Prokka|gelc,,cloud,True
4129,gnl|Prokka|gelc_04593,geobacillus_cnambio1,FDKLAMFJ_03738,FDKLAMFJ,,shell,True
4130,gnl|Prokka|gelc_00646,geobacillus_cnambio1,NCBEONCI_00285,NCBEONCI,,persistent,False
4131,gnl|Prokka|gelc_00598,geobacillus_cnambio1,NCBEONCI_00317,NCBEONCI,,persistent,True
4132,gnl|Prokka|gelc_00558,geobacillus_cnambio1,NCBEONCI_00349,NCBEONCI,,persistent,False
4133,gnl|Prokka|gelc_00478,geobacillus_cnambio1,NCBEONCI_00413,NCBEONCI,,persistent,False
4134,gnl|Prokka|gelc_02055,geobacillus_cnambio1,NCBEONCI_00775,NCBEONCI,,persistent,True
4135,gnl|Prokka|gelc_02106,geobacillus_cnambio1,NCBEONCI_00808,NCBEONCI,,persistent,False
4136,gnl|Prokka|gelc_02105,geobacillus_cnambio1,NCBEONCI_00808,NCBEONCI,,persistent,False
4137,gnl|Prokka|gelc_02107,geobacillus_cnambio1,NCBEONCI_00808,NCBEONCI,,persistent,False
4138,gnl|Prokka|gelc_02234,geobacillus_cnambio1,NCBEONCI_00904,NCBEONCI,,persistent,True
4139,gnl|Prokka|gelc_02271,geobacillus_cnambio1,NCBEONCI_00936,NCBEONCI,,persistent,False
4140,gnl|Prokka|gelc_02309,geobacillus_cnambio1,NCBEONCI_00968,NCBEONCI,,persistent,False
4141,gnl|Prokka|gelc_02402,geobacillus_cnambio1,NCBEONCI_01032,NCBEONCI,,persistent,False
4142,gnl|Prokka|gelc_02438,geobacillus_cnambio1,NCBEONCI_01064,NCBEONCI,,persistent,False
4143,gnl|Prokka|gelc_03874,geobacillus_cnambio1,NCBEONCI_01064,NCBEONCI,,persistent,False
4144,gnl|Prokka|gelc_02483,geobacillus_cnambio1,NCBEONCI_01096,NCBEONCI,,persistent,False
4145,gnl|Prokka|gelc_02524,geobacillus_cnambio1,NCBEONCI_01128,NCBEONCI,,persistent,False
4146,gnl|Prokka|gelc_02600,geobacillus_cnambio1,NCBEONCI_01160,NCBEONCI,,persistent,True
4147,gnl|Prokka|gelc_02641,geobacillus_cnambio1,NCBEONCI_01192,NCBEONCI,,persistent,False
4148,gnl|Prokka|gelc_02738,geobacillus_cnambio1,NCBEONCI_01257,NCBEONCI,,persistent,True
4149,gnl|Prokka|gelc_02893,geobacillus_cnambio1,NCBEONCI_01385,NCBEONCI,,persistent,False
4150,gnl|Prokka|gelc_02892,geobacillus_cnambio1,NCBEONCI_01385,NCBEONCI,,persistent,False
4151,gnl|Prokka|gelc_02933,geobacillus_cnambio1,NCBEONCI_01417,NCBEONCI,,persistent,False
4152,gnl|Prokka|gelc_02968,geobacillus_cnambio1,NCBEONCI_01449,NCBEONCI,,persistent,True
4153,gnl|Prokka|gelc_03006,geobacillus_cnambio1,NCBEONCI_01481,NCBEONCI,,persistent,True
4154,gnl|Prokka|gelc_03085,geobacillus_cnambio1,NCBEONCI_01525,NCBEONCI,,persistent,False
4155,gnl|Prokka|gelc_03084,geobacillus_cnambio1,NCBEONCI_01525,NCBEONCI,,persistent,False
4156,gnl|Prokka|gelc_03617,geobacillus_cnambio1,NCBEONCI_01589,NCBEONCI,,persistent,False
4157,gnl|Prokka|gelc_03702,geobacillus_cnambio1,NCBEONCI_01687,NCBEONCI,,persistent,False
4158,gnl|Prokka|gelc_03162,geobacillus_cnambio1,NCBEONCI_01854,NCBEONCI,,persistent,True
4159,gnl|Prokka|gelc_03161,geobacillus_cnambio1,NCBEONCI_01854,NCBEONCI,,persistent,True
4160,gnl|Prokka|gelc_01909,geobacillus_cnambio1,NCBEONCI_01982,NCBEONCI,,persistent,False
4161,gnl|Prokka|gelc_01908,geobacillus_cnambio1,NCBEONCI_01982,NCBEONCI,,persistent,False
4162,gnl|Prokka|gelc_01874,geobacillus_cnambio1,NCBEONCI_02014,NCBEONCI,,persistent,True
4163,gnl|Prokka|gelc_01631,geobacillus_cnambio1,NCBEONCI_02209,NCBEONCI,,persistent,False
4164,gnl|Prokka|gelc_01630,geobacillus_cnambio1,NCBEONCI_02209,NCBEONCI,,persistent,False
4165,gnl|Prokka|gelc_01556,geobacillus_cnambio1,NCBEONCI_02305,NCBEONCI,,persistent,True
4166,gnl|Prokka|gelc_01504,geobacillus_cnambio1,NCBEONCI_02344,NCBEONCI,,persistent,True
4167,gnl|Prokka|gelc_01425,geobacillus_cnambio1,NCBEONCI_02409,NCBEONCI,,persistent,True
4168,gnl|Prokka|gelc_01382,geobacillus_cnambio1,NCBEONCI_02441,NCBEONCI,,persistent,False
4169,gnl|Prokka|gelc_01343,geobacillus_cnambio1,NCBEONCI_02473,NCBEONCI,,persistent,False
4170,gnl|Prokka|gelc_04264,geobacillus_cnambio1,NCBEONCI_02505,NCBEONCI,,cloud,False
4171,gnl|Prokka|gelc_02009,geobacillus_cnambio1,NCBEONCI_02505,NCBEONCI,,cloud,False
4172,gnl|Prokka|gelc_01246,geobacillus_cnambio1,NCBEONCI_02537,NCBEONCI,,persistent,False
4173,gnl|Prokka|gelc_01245,geobacillus_cnambio1,NCBEONCI_02537,NCBEONCI,,persistent,False
4174,gnl|Prokka|gelc_03357,geobacillus_cnambio1,NCBEONCI_02733,NCBEONCI,,persistent,False
