Gene ID,Organism,Gene Family,Genome ID,UniProtKB,Partition
KGENGAEB_01684,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_02188,FDKLAMFJ,P39215,persistent
IJIGFOAD_01944,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_02188,FDKLAMFJ,P39215,persistent
AHOIKHHK_02094,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_02188,FDKLAMFJ,P39215,persistent
FDKLAMFJ_02188,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02188,FDKLAMFJ,P39215,persistent
HLMLLCKC_02803,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_02188,FDKLAMFJ,P39215,persistent
MEBKDNAM_03465,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_02188,FDKLAMFJ,P39215,persistent
NCBEONCI_02978,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_02188,FDKLAMFJ,P39215,persistent
FLBMOKII_03510,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_02188,FDKLAMFJ,P39215,persistent
FDKLAMFJ_02412,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02412,FDKLAMFJ,nan,cloud
KGENGAEB_02099,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_02476,FDKLAMFJ,nan,persistent
IJIGFOAD_02190,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_02476,FDKLAMFJ,nan,persistent
AHOIKHHK_03008,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_02476,FDKLAMFJ,nan,persistent
FDKLAMFJ_02476,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02476,FDKLAMFJ,nan,persistent
HLMLLCKC_03327,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_02476,FDKLAMFJ,nan,persistent
MEBKDNAM_03188,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_02476,FDKLAMFJ,nan,persistent
NCBEONCI_03167,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_02476,FDKLAMFJ,nan,persistent
FLBMOKII_03214,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_02476,FDKLAMFJ,nan,persistent
KGENGAEB_02067,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_02509,FDKLAMFJ,nan,persistent
IJIGFOAD_02221,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_02509,FDKLAMFJ,nan,persistent
AHOIKHHK_00691,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_02509,FDKLAMFJ,nan,persistent
FDKLAMFJ_02509,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02509,FDKLAMFJ,nan,persistent
HLMLLCKC_03295,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_02509,FDKLAMFJ,nan,persistent
MEBKDNAM_03156,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_02509,FDKLAMFJ,nan,persistent
NCBEONCI_03135,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_02509,FDKLAMFJ,nan,persistent
FLBMOKII_03180,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_02509,FDKLAMFJ,nan,persistent
KGENGAEB_03356,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_02542,FDKLAMFJ,nan,persistent
IJIGFOAD_02257,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_02542,FDKLAMFJ,nan,persistent
AHOIKHHK_00724,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_02542,FDKLAMFJ,nan,persistent
FDKLAMFJ_02542,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02542,FDKLAMFJ,nan,persistent
HLMLLCKC_03262,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_02542,FDKLAMFJ,nan,persistent
MEBKDNAM_03122,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_02542,FDKLAMFJ,nan,persistent
NCBEONCI_02597,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_02542,FDKLAMFJ,nan,persistent
FLBMOKII_03147,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_02542,FDKLAMFJ,nan,persistent
KGENGAEB_03179,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_02574,FDKLAMFJ,O32164,persistent
IJIGFOAD_02286,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_02574,FDKLAMFJ,O32164,persistent
AHOIKHHK_02726,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_02574,FDKLAMFJ,O32164,persistent
FDKLAMFJ_02574,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02574,FDKLAMFJ,O32164,persistent
HLMLLCKC_03231,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_02574,FDKLAMFJ,O32164,persistent
MEBKDNAM_03093,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_02574,FDKLAMFJ,O32164,persistent
NCBEONCI_03300,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_02574,FDKLAMFJ,O32164,persistent
FLBMOKII_03116,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_02574,FDKLAMFJ,O32164,persistent
KGENGAEB_02859,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_02606,FDKLAMFJ,P19582,persistent
IJIGFOAD_02382,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_02606,FDKLAMFJ,P19582,persistent
AHOIKHHK_00634,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_02606,FDKLAMFJ,P19582,persistent
FDKLAMFJ_02606,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02606,FDKLAMFJ,P19582,persistent
HLMLLCKC_00676,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_02606,FDKLAMFJ,P19582,persistent
MEBKDNAM_03063,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_02606,FDKLAMFJ,P19582,persistent
NCBEONCI_03270,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_02606,FDKLAMFJ,P19582,persistent
FLBMOKII_03090,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_02606,FDKLAMFJ,P19582,persistent
KGENGAEB_02827,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_02638,FDKLAMFJ,nan,persistent
IJIGFOAD_02414,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_02638,FDKLAMFJ,nan,persistent
AHOIKHHK_00602,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_02638,FDKLAMFJ,nan,persistent
FDKLAMFJ_02638,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02638,FDKLAMFJ,nan,persistent
HLMLLCKC_00708,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_02638,FDKLAMFJ,nan,persistent
MEBKDNAM_03031,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_02638,FDKLAMFJ,nan,persistent
NCBEONCI_03239,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_02638,FDKLAMFJ,nan,persistent
FLBMOKII_03058,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_02638,FDKLAMFJ,nan,persistent
FDKLAMFJ_02686,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02686,FDKLAMFJ,nan,cloud
FDKLAMFJ_02718,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02718,FDKLAMFJ,nan,cloud
KGENGAEB_00525,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_02750,FDKLAMFJ,nan,persistent
IJIGFOAD_02502,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_02750,FDKLAMFJ,nan,persistent
AHOIKHHK_03206,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_02750,FDKLAMFJ,nan,persistent
FDKLAMFJ_02750,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02750,FDKLAMFJ,nan,persistent
HLMLLCKC_00449,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_02750,FDKLAMFJ,nan,persistent
MEBKDNAM_02871,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_02750,FDKLAMFJ,nan,persistent
NCBEONCI_00700,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_02750,FDKLAMFJ,nan,persistent
FLBMOKII_02955,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_02750,FDKLAMFJ,nan,persistent
KGENGAEB_00557,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_02782,FDKLAMFJ,nan,persistent
IJIGFOAD_02534,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_02782,FDKLAMFJ,nan,persistent
AHOIKHHK_01504,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_02782,FDKLAMFJ,nan,persistent
FDKLAMFJ_02782,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02782,FDKLAMFJ,nan,persistent
HLMLLCKC_00481,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_02782,FDKLAMFJ,nan,persistent
MEBKDNAM_02839,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_02782,FDKLAMFJ,nan,persistent
NCBEONCI_00668,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_02782,FDKLAMFJ,nan,persistent
FLBMOKII_02923,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_02782,FDKLAMFJ,nan,persistent
AHOIKHHK_03601,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_02814,FDKLAMFJ,nan,shell
FDKLAMFJ_02814,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02814,FDKLAMFJ,nan,shell
FDKLAMFJ_01682,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02814,FDKLAMFJ,nan,shell
HLMLLCKC_01507,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_02814,FDKLAMFJ,nan,shell
FLBMOKII_02904,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_02814,FDKLAMFJ,nan,shell
KGENGAEB_00590,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_02846,FDKLAMFJ,O34806,persistent
IJIGFOAD_02567,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_02846,FDKLAMFJ,O34806,persistent
AHOIKHHK_02606,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_02846,FDKLAMFJ,O34806,persistent
FDKLAMFJ_02846,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02846,FDKLAMFJ,O34806,persistent
HLMLLCKC_00389,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_02846,FDKLAMFJ,O34806,persistent
MEBKDNAM_02806,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_02846,FDKLAMFJ,O34806,persistent
NCBEONCI_00635,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_02846,FDKLAMFJ,O34806,persistent
FLBMOKII_02875,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_02846,FDKLAMFJ,O34806,persistent
KGENGAEB_00620,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_02878,FDKLAMFJ,P39120,persistent
IJIGFOAD_02597,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_02878,FDKLAMFJ,P39120,persistent
AHOIKHHK_00157,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_02878,FDKLAMFJ,P39120,persistent
FDKLAMFJ_02878,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02878,FDKLAMFJ,P39120,persistent
HLMLLCKC_00359,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_02878,FDKLAMFJ,P39120,persistent
MEBKDNAM_02776,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_02878,FDKLAMFJ,P39120,persistent
NCBEONCI_00605,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_02878,FDKLAMFJ,P39120,persistent
FLBMOKII_02845,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_02878,FDKLAMFJ,P39120,persistent
KGENGAEB_00652,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_02910,FDKLAMFJ,nan,persistent
IJIGFOAD_02629,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_02910,FDKLAMFJ,nan,persistent
AHOIKHHK_00125,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_02910,FDKLAMFJ,nan,persistent
FDKLAMFJ_02910,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02910,FDKLAMFJ,nan,persistent
HLMLLCKC_00327,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_02910,FDKLAMFJ,nan,persistent
MEBKDNAM_02744,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_02910,FDKLAMFJ,nan,persistent
NCBEONCI_00573,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_02910,FDKLAMFJ,nan,persistent
FLBMOKII_02813,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_02910,FDKLAMFJ,nan,persistent
KGENGAEB_00685,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_02942,FDKLAMFJ,P75349,persistent
IJIGFOAD_02662,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_02942,FDKLAMFJ,P75349,persistent
AHOIKHHK_00093,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_02942,FDKLAMFJ,P75349,persistent
FDKLAMFJ_02942,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02942,FDKLAMFJ,P75349,persistent
HLMLLCKC_02329,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_02942,FDKLAMFJ,P75349,persistent
MEBKDNAM_02712,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_02942,FDKLAMFJ,P75349,persistent
NCBEONCI_00540,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_02942,FDKLAMFJ,P75349,persistent
FLBMOKII_02781,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_02942,FDKLAMFJ,P75349,persistent
KGENGAEB_00717,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_02974,FDKLAMFJ,nan,persistent
IJIGFOAD_02694,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_02974,FDKLAMFJ,nan,persistent
AHOIKHHK_00061,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_02974,FDKLAMFJ,nan,persistent
FDKLAMFJ_02974,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02974,FDKLAMFJ,nan,persistent
HLMLLCKC_02297,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_02974,FDKLAMFJ,nan,persistent
MEBKDNAM_02680,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_02974,FDKLAMFJ,nan,persistent
NCBEONCI_00508,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_02974,FDKLAMFJ,nan,persistent
FLBMOKII_02749,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_02974,FDKLAMFJ,nan,persistent
KGENGAEB_00813,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_03070,FDKLAMFJ,P56427,persistent
IJIGFOAD_02790,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_03070,FDKLAMFJ,P56427,persistent
AHOIKHHK_02583,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_03070,FDKLAMFJ,P56427,persistent
FDKLAMFJ_03070,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_03070,FDKLAMFJ,P56427,persistent
HLMLLCKC_02202,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_03070,FDKLAMFJ,P56427,persistent
MEBKDNAM_02585,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_03070,FDKLAMFJ,P56427,persistent
NCBEONCI_00413,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_03070,FDKLAMFJ,P56427,persistent
FLBMOKII_02651,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_03070,FDKLAMFJ,P56427,persistent
KGENGAEB_00843,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_03102,FDKLAMFJ,P54462,persistent
IJIGFOAD_02820,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_03102,FDKLAMFJ,P54462,persistent
AHOIKHHK_02553,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_03102,FDKLAMFJ,P54462,persistent
FDKLAMFJ_03102,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_03102,FDKLAMFJ,P54462,persistent
HLMLLCKC_02172,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_03102,FDKLAMFJ,P54462,persistent
MEBKDNAM_02555,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_03102,FDKLAMFJ,P54462,persistent
NCBEONCI_00383,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_03102,FDKLAMFJ,P54462,persistent
FLBMOKII_02621,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_03102,FDKLAMFJ,P54462,persistent
KGENGAEB_00906,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_03166,FDKLAMFJ,P25953,persistent
IJIGFOAD_02883,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_03166,FDKLAMFJ,P25953,persistent
AHOIKHHK_03539,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_03166,FDKLAMFJ,P25953,persistent
FDKLAMFJ_03166,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_03166,FDKLAMFJ,P25953,persistent
HLMLLCKC_00578,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_03166,FDKLAMFJ,P25953,persistent
MEBKDNAM_02492,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_03166,FDKLAMFJ,P25953,persistent
NCBEONCI_00320,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_03166,FDKLAMFJ,P25953,persistent
FLBMOKII_02556,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_03166,FDKLAMFJ,P25953,persistent
KGENGAEB_01527,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_03198,FDKLAMFJ,P99066,persistent
IJIGFOAD_02985,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_03198,FDKLAMFJ,P99066,persistent
AHOIKHHK_00416,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_03198,FDKLAMFJ,P99066,persistent
FDKLAMFJ_03198,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_03198,FDKLAMFJ,P99066,persistent
HLMLLCKC_00610,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_03198,FDKLAMFJ,P99066,persistent
MEBKDNAM_02460,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_03198,FDKLAMFJ,P99066,persistent
NCBEONCI_00288,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_03198,FDKLAMFJ,P99066,persistent
FLBMOKII_02519,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_03198,FDKLAMFJ,P99066,persistent
KGENGAEB_01495,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_03230,FDKLAMFJ,Q8NTE1,persistent
IJIGFOAD_03017,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_03230,FDKLAMFJ,Q8NTE1,persistent
AHOIKHHK_00384,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_03230,FDKLAMFJ,Q8NTE1,persistent
FDKLAMFJ_03230,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_03230,FDKLAMFJ,Q8NTE1,persistent
HLMLLCKC_00642,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_03230,FDKLAMFJ,Q8NTE1,persistent
MEBKDNAM_02427,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_03230,FDKLAMFJ,Q8NTE1,persistent
NCBEONCI_00235,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_03230,FDKLAMFJ,Q8NTE1,persistent
FLBMOKII_02487,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_03230,FDKLAMFJ,Q8NTE1,persistent
KGENGAEB_01448,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_03262,FDKLAMFJ,nan,persistent
IJIGFOAD_03064,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_03262,FDKLAMFJ,nan,persistent
AHOIKHHK_03052,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_03262,FDKLAMFJ,nan,persistent
FDKLAMFJ_03262,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_03262,FDKLAMFJ,nan,persistent
HLMLLCKC_00227,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_03262,FDKLAMFJ,nan,persistent
MEBKDNAM_02380,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_03262,FDKLAMFJ,nan,persistent
NCBEONCI_00188,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_03262,FDKLAMFJ,nan,persistent
FLBMOKII_02456,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_03262,FDKLAMFJ,nan,persistent
KGENGAEB_01384,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_03326,FDKLAMFJ,P36561,persistent
IJIGFOAD_03128,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_03326,FDKLAMFJ,P36561,persistent
AHOIKHHK_03116,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_03326,FDKLAMFJ,P36561,persistent
FDKLAMFJ_03326,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_03326,FDKLAMFJ,P36561,persistent
HLMLLCKC_00291,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_03326,FDKLAMFJ,P36561,persistent
MEBKDNAM_02315,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_03326,FDKLAMFJ,P36561,persistent
NCBEONCI_00124,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_03326,FDKLAMFJ,P36561,persistent
FLBMOKII_02391,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_03326,FDKLAMFJ,P36561,persistent
KGENGAEB_01352,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_03358,FDKLAMFJ,O07584,persistent
IJIGFOAD_03160,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_03358,FDKLAMFJ,O07584,persistent
AHOIKHHK_03148,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_03358,FDKLAMFJ,O07584,persistent
FDKLAMFJ_03358,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_03358,FDKLAMFJ,O07584,persistent
HLMLLCKC_00323,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_03358,FDKLAMFJ,O07584,persistent
MEBKDNAM_02283,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_03358,FDKLAMFJ,O07584,persistent
NCBEONCI_00092,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_03358,FDKLAMFJ,O07584,persistent
FLBMOKII_02359,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_03358,FDKLAMFJ,O07584,persistent
KGENGAEB_01266,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_03454,FDKLAMFJ,Q06823,persistent
IJIGFOAD_03246,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_03454,FDKLAMFJ,Q06823,persistent
AHOIKHHK_02474,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_03454,FDKLAMFJ,Q06823,persistent
FDKLAMFJ_03454,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_03454,FDKLAMFJ,Q06823,persistent
HLMLLCKC_00491,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_03454,FDKLAMFJ,Q06823,persistent
MEBKDNAM_02199,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_03454,FDKLAMFJ,Q06823,persistent
NCBEONCI_00002,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_03454,FDKLAMFJ,Q06823,persistent
FLBMOKII_02273,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_03454,FDKLAMFJ,Q06823,persistent
AHOIKHHK_00513,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_03747,FDKLAMFJ,nan,shell
FDKLAMFJ_03747,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_03747,FDKLAMFJ,nan,shell
FDKLAMFJ_01581,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_03747,FDKLAMFJ,nan,shell
HLMLLCKC_03224,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_03747,FDKLAMFJ,nan,shell
HLMLLCKC_02731,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_03747,FDKLAMFJ,nan,shell
KGENGAEB_02642,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_01881,FDKLAMFJ,nan,cloud
IJIGFOAD_01643,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_01881,FDKLAMFJ,nan,cloud
FDKLAMFJ_01881,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_01881,FDKLAMFJ,nan,cloud
NCBEONCI_03504,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_01881,FDKLAMFJ,nan,cloud
FLBMOKII_00201,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_01881,FDKLAMFJ,nan,cloud
KGENGAEB_01591,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_02094,FDKLAMFJ,Q45614,persistent
IJIGFOAD_01851,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_02094,FDKLAMFJ,Q45614,persistent
AHOIKHHK_03367,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_02094,FDKLAMFJ,Q45614,persistent
FDKLAMFJ_02094,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02094,FDKLAMFJ,Q45614,persistent
HLMLLCKC_01623,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_02094,FDKLAMFJ,Q45614,persistent
MEBKDNAM_03562,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_02094,FDKLAMFJ,Q45614,persistent
NCBEONCI_03073,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_02094,FDKLAMFJ,Q45614,persistent
FLBMOKII_03631,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_02094,FDKLAMFJ,Q45614,persistent
KGENGAEB_01654,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_02158,FDKLAMFJ,nan,persistent
IJIGFOAD_01914,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_02158,FDKLAMFJ,nan,persistent
AHOIKHHK_02064,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_02158,FDKLAMFJ,nan,persistent
FDKLAMFJ_02158,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_02158,FDKLAMFJ,nan,persistent
HLMLLCKC_02833,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_02158,FDKLAMFJ,nan,persistent
