locus_tag	ftype	length_bp	gene	EC_number	COG	product
KGENGAEB_02663	CDS	1158	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
KGENGAEB_02664	CDS	1296	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
KGENGAEB_02665	CDS	732	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
KGENGAEB_02666	CDS	255	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
KGENGAEB_02667	CDS	687	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
KGENGAEB_02668	CDS	2229	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
KGENGAEB_02669	CDS	1413	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
KGENGAEB_02670	CDS	1041	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
KGENGAEB_02671	CDS	630	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
KGENGAEB_02672	CDS	1539	purH			Bifunctional purine biosynthesis protein PurH
KGENGAEB_02673	CDS	1293	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
KGENGAEB_02674	CDS	108				hypothetical protein
KGENGAEB_02675	CDS	246				hypothetical protein
KGENGAEB_02676	CDS	1746	yerA_1	3.5.4.2	COG1001	Putative adenine deaminase YerA
KGENGAEB_02677	CDS	1020	yerB			Putative lipoprotein YerB
KGENGAEB_02678	CDS	318				hypothetical protein
KGENGAEB_02679	CDS	720	pcrB	2.5.1.-	COG1646	Heptaprenylglyceryl phosphate synthase
KGENGAEB_02680	CDS	2175	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
KGENGAEB_02681	CDS	2013	ligA	6.5.1.2		DNA ligase
KGENGAEB_02682	CDS	1224				hypothetical protein
KGENGAEB_02683	CDS	483	yvdD		COG1611	LOG family protein YvdD
KGENGAEB_02684	CDS	1476	rebO	1.4.3.23		Flavin-dependent L-tryptophan oxidase RebO
KGENGAEB_02685	CDS	774				hypothetical protein
KGENGAEB_02686	CDS	291	gatC_2	6.3.5.-		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
KGENGAEB_02687	CDS	1458	gatA	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A
KGENGAEB_02688	CDS	1431	gatB_2	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
KGENGAEB_02689	CDS	1305		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
KGENGAEB_02690	CDS	171	spaS			Lantibiotic subtilin
KGENGAEB_02691	CDS	3141	nisB			Nisin biosynthesis protein NisB
KGENGAEB_02692	CDS	1830	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KGENGAEB_02693	CDS	1308	nisC			Nisin biosynthesis protein NisC
KGENGAEB_02694	CDS	699	saeR			Response regulator SaeR
KGENGAEB_02695	CDS	1419	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
KGENGAEB_02696	CDS	435				hypothetical protein
KGENGAEB_02697	CDS	789				hypothetical protein
KGENGAEB_02698	CDS	747				hypothetical protein
KGENGAEB_02699	CDS	690	bcrA_3			Bacitracin transport ATP-binding protein BcrA
KGENGAEB_02700	CDS	630	opuCB		COG1174	Glycine betaine/carnitine/choline transport system permease protein OpuCB
KGENGAEB_02701	CDS	1134	opuBA_2		COG1125	Choline transport ATP-binding protein OpuBA
KGENGAEB_02702	CDS	903	opuCC		COG1732	Glycine betaine/carnitine/choline-binding protein OpuCC
KGENGAEB_02703	CDS	747				hypothetical protein
	CRISPR	429				
KGENGAEB_02704	CDS	444				hypothetical protein
KGENGAEB_02705	CDS	1239	sbnD			Staphyloferrin B transporter
KGENGAEB_02706	CDS	654	liaH		COG1842	Protein LiaH
KGENGAEB_02707	CDS	522				hypothetical protein
KGENGAEB_02708	CDS	1374	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
KGENGAEB_02709	CDS	663	arlR_2		COG0745	Response regulator ArlR
KGENGAEB_02710	CDS	201				hypothetical protein
KGENGAEB_02711	CDS	1209	htrA	3.4.21.107	COG0265	Serine protease Do-like HtrA
KGENGAEB_02712	CDS	300				hypothetical protein
KGENGAEB_02713	CDS	1470	panF_2		COG4145	Sodium/pantothenate symporter
KGENGAEB_02714	CDS	1230	dapE	3.5.1.18		putative succinyl-diaminopimelate desuccinylase
KGENGAEB_02715	CDS	1074	ttuC'	1.1.1.93		putative tartrate dehydrogenase/decarboxylase TtuC'
KGENGAEB_02716	CDS	753	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
KGENGAEB_02717	CDS	1446	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
KGENGAEB_02718	CDS	1719	htpX	3.4.24.-		Protease HtpX
KGENGAEB_02719	CDS	537	yuaF			putative membrane protein YuaF
KGENGAEB_02720	CDS	1521	yqiK		COG2268	Inner membrane protein YqiK
KGENGAEB_02721	CDS	921	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
KGENGAEB_02722	CDS	1383	rlmCD_3	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
KGENGAEB_02723	CDS	1386	tcyP		COG1823	L-cystine uptake protein TcyP
KGENGAEB_02724	CDS	774	yxdL		COG1136	ABC transporter ATP-binding protein YxdL
KGENGAEB_02725	CDS	1872	yxdM			ABC transporter permease protein YxdM
KGENGAEB_02726	CDS	357				hypothetical protein
KGENGAEB_02727	CDS	372				hypothetical protein
KGENGAEB_02728	CDS	471				hypothetical protein
KGENGAEB_02729	CDS	435				hypothetical protein
KGENGAEB_02730	CDS	408				hypothetical protein
KGENGAEB_02731	CDS	405				hypothetical protein
KGENGAEB_02732	CDS	267				hypothetical protein
KGENGAEB_02733	CDS	558	sipT	3.4.21.89	COG0681	Signal peptidase I T
KGENGAEB_02734	CDS	849	ywtE	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YwtE
KGENGAEB_02735	CDS	156				hypothetical protein
KGENGAEB_02736	CDS	189				hypothetical protein
KGENGAEB_02737	CDS	1119				hypothetical protein
KGENGAEB_02738	CDS	234				hypothetical protein
KGENGAEB_02739	CDS	783				hypothetical protein
KGENGAEB_02740	CDS	1137	gloB_4	3.1.2.6		Hydroxyacylglutathione hydrolase
KGENGAEB_02741	CDS	570	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
KGENGAEB_02742	CDS	297		2.8.1.-	COG0607	Sulfurtransferase
KGENGAEB_02743	CDS	366	glpE_3	2.8.1.1		Thiosulfate sulfurtransferase GlpE
KGENGAEB_02744	CDS	483	dsrE2		COG2210	Sulfur carrier protein DsrE2
KGENGAEB_02745	CDS	231	tusA		COG0425	Sulfur carrier protein TusA
KGENGAEB_02746	CDS	261				hypothetical protein
KGENGAEB_02747	CDS	504				hypothetical protein
KGENGAEB_02748	CDS	1545	bmr3_3			Multidrug resistance protein 3
KGENGAEB_02749	CDS	723				hypothetical protein
KGENGAEB_02750	CDS	705				hypothetical protein
KGENGAEB_02751	CDS	630				hypothetical protein
KGENGAEB_02752	CDS	357				hypothetical protein
KGENGAEB_02753	CDS	582				hypothetical protein
KGENGAEB_02754	CDS	162				hypothetical protein
KGENGAEB_02755	CDS	396				hypothetical protein
KGENGAEB_02756	CDS	1002	oppF_3		COG4608	Oligopeptide transport ATP-binding protein OppF
KGENGAEB_02757	CDS	984	oppD_3		COG0444	Oligopeptide transport ATP-binding protein OppD
KGENGAEB_02758	CDS	903	gsiD_3		COG1173	Glutathione transport system permease protein GsiD
KGENGAEB_02759	CDS	951	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
KGENGAEB_02760	CDS	225				hypothetical protein
KGENGAEB_02761	CDS	1599	appA			Oligopeptide-binding protein AppA
KGENGAEB_02762	CDS	1461				hypothetical protein
KGENGAEB_02763	CDS	1113	orr	5.1.1.12	COG3457	Ornithine racemase
KGENGAEB_02764	CDS	1464				hypothetical protein
KGENGAEB_02765	CDS	570				hypothetical protein
KGENGAEB_02766	CDS	255				hypothetical protein
KGENGAEB_02767	CDS	780				hypothetical protein
KGENGAEB_02768	CDS	846				hypothetical protein
KGENGAEB_02769	CDS	1947				hypothetical protein
KGENGAEB_02770	CDS	2448	uvrB_2			UvrABC system protein B
KGENGAEB_02771	CDS	327				hypothetical protein
KGENGAEB_02772	CDS	333				hypothetical protein
KGENGAEB_02773	CDS	468				hypothetical protein
KGENGAEB_02774	CDS	972				hypothetical protein
KGENGAEB_02775	CDS	1155	iolG_4	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
KGENGAEB_02776	CDS	750				hypothetical protein
KGENGAEB_02777	CDS	1080	iolG_5	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
KGENGAEB_02778	CDS	1005	cytR		COG1609	HTH-type transcriptional repressor CytR
KGENGAEB_02779	CDS	1353	abaF_2			Fosfomycin resistance protein AbaF
KGENGAEB_02780	CDS	444	paaZ		COG2030	Bifunctional protein PaaZ
KGENGAEB_02781	CDS	216				hypothetical protein
KGENGAEB_02782	CDS	828	sugB_2		COG0395	Trehalose transport system permease protein SugB
KGENGAEB_02783	CDS	1308				hypothetical protein
KGENGAEB_02784	CDS	1320			COG1653	putative ABC transporter-binding protein
KGENGAEB_02785	CDS	405				hypothetical protein
KGENGAEB_02786	CDS	930	glsA	3.5.1.2	COG2066	Glutaminase
KGENGAEB_02787	tRNA	77				tRNA-Pro(ggg)
KGENGAEB_02788	CDS	159				hypothetical protein
KGENGAEB_02789	CDS	108				hypothetical protein
KGENGAEB_02790	CDS	183	sspH_2			Small, acid-soluble spore protein H
KGENGAEB_02791	CDS	138				hypothetical protein
KGENGAEB_02792	CDS	366				hypothetical protein
KGENGAEB_02793	CDS	783				hypothetical protein
KGENGAEB_02794	CDS	654	sdpI		COG5658	Immunity protein SdpI
KGENGAEB_02795	CDS	276	sdpR		COG0640	Transcriptional repressor SdpR
KGENGAEB_02796	CDS	504				hypothetical protein
KGENGAEB_02797	CDS	1437	putP_3		COG0591	High-affinity proline transporter PutP
KGENGAEB_02798	CDS	1242		3.4.11.-		Aminopeptidase 2
KGENGAEB_02799	CDS	318				hypothetical protein
KGENGAEB_02800	CDS	771	fabG_7	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KGENGAEB_02801	CDS	1032	ribY		COG0715	Riboflavin-binding protein RibY
KGENGAEB_02802	CDS	756	ribX_2			Riboflavin transport system permease protein RibX
KGENGAEB_02803	CDS	747	nrtD	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
KGENGAEB_02804	CDS	1452	luxC	1.2.1.50		Long-chain acyl-protein thioester reductase
KGENGAEB_02805	CDS	1167				hypothetical protein
KGENGAEB_02806	CDS	819	tgl	2.3.2.13		Protein-glutamine gamma-glutamyltransferase
KGENGAEB_02807	CDS	909				hypothetical protein
KGENGAEB_02808	CDS	678	sapB		COG1285	Protein SapB
KGENGAEB_02809	tRNA	75				tRNA-Ala(ggc)
KGENGAEB_02810	CDS	1590				hypothetical protein
KGENGAEB_02811	CDS	906				hypothetical protein
KGENGAEB_02812	CDS	249				hypothetical protein
KGENGAEB_02813	CDS	501	ywnH_2	2.3.1.183	COG1247	Putative phosphinothricin acetyltransferase YwnH
KGENGAEB_02814	CDS	3183	swrC		COG0841	Swarming motility protein SwrC
KGENGAEB_02815	CDS	198	sspH_3			Small, acid-soluble spore protein H
KGENGAEB_02816	CDS	999				hypothetical protein
KGENGAEB_02817	CDS	405				hypothetical protein
KGENGAEB_02818	CDS	1350	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
KGENGAEB_02819	CDS	1164	adh2	1.1.1.192	COG1979	Long-chain-alcohol dehydrogenase 2
KGENGAEB_02820	CDS	234				hypothetical protein
KGENGAEB_02821	CDS	366	yugI		COG1098	General stress protein 13
KGENGAEB_02822	CDS	1173	dapX_2	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
KGENGAEB_02823	CDS	501				hypothetical protein
KGENGAEB_02824	CDS	267				hypothetical protein
KGENGAEB_02825	CDS	1161	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
KGENGAEB_02826	CDS	525	yojM		COG2032	Superoxide dismutase-like protein YojM
KGENGAEB_02827	CDS	216				hypothetical protein
KGENGAEB_02828	CDS	621				hypothetical protein
KGENGAEB_02829	CDS	363	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
KGENGAEB_02830	CDS	282	mnhF1		COG2212	Na(+)/H(+) antiporter subunit F1
KGENGAEB_02831	CDS	477	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
KGENGAEB_02832	CDS	1473	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
KGENGAEB_02833	CDS	342	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
KGENGAEB_02834	CDS	417	mrpB		COG2111	Na(+)/H(+) antiporter subunit B
KGENGAEB_02835	CDS	2397	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
KGENGAEB_02836	CDS	231				hypothetical protein
KGENGAEB_02837	CDS	354				hypothetical protein
KGENGAEB_02838	CDS	366				hypothetical protein
KGENGAEB_02839	CDS	159				hypothetical protein
KGENGAEB_02840	CDS	609	bioY		COG1268	Biotin transporter BioY
KGENGAEB_02841	CDS	999				hypothetical protein
KGENGAEB_02842	CDS	621				hypothetical protein
KGENGAEB_02843	CDS	1494	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
KGENGAEB_02844	CDS	813	btuF_2		COG0614	Vitamin B12-binding protein
KGENGAEB_02845	CDS	639	yuiC		COG3584	putative protein YuiC
KGENGAEB_02846	CDS	324				hypothetical protein
KGENGAEB_02847	CDS	138				hypothetical protein
KGENGAEB_02848	CDS	504	nudC	3.6.1.22		NADH pyrophosphatase
KGENGAEB_02849	CDS	1224		1.6.99.-	COG1252	NADH dehydrogenase-like protein
KGENGAEB_02850	CDS	993		1.18.1.2	COG0492	Ferredoxin--NADP reductase
KGENGAEB_02851	CDS	366	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
KGENGAEB_02852	CDS	873	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
KGENGAEB_02853	CDS	240				hypothetical protein
KGENGAEB_02854	CDS	1071	yjlD	1.6.99.-	COG1252	NADH dehydrogenase-like protein YjlD
KGENGAEB_02855	CDS	333				hypothetical protein
KGENGAEB_02856	CDS	237	nfuA			Fe/S biogenesis protein NfuA
KGENGAEB_02857	CDS	915	thrB	2.7.1.39	COG0083	Homoserine kinase
KGENGAEB_02858	CDS	1062	thrC_2	4.2.3.1	COG0498	Threonine synthase
KGENGAEB_02859	CDS	1299	hom_2	1.1.1.3	COG0460	Homoserine dehydrogenase
KGENGAEB_02860	CDS	975	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
KGENGAEB_02861	CDS	1002				hypothetical protein
KGENGAEB_02862	CDS	498	ypjQ		COG1267	putative protein YpjQ
KGENGAEB_02863	CDS	771	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
KGENGAEB_02864	CDS	438				hypothetical protein
KGENGAEB_02865	CDS	270				hypothetical protein
KGENGAEB_02866	CDS	285				hypothetical protein
KGENGAEB_02867	CDS	276	yutD		COG4470	putative protein YutD
KGENGAEB_02868	CDS	687				hypothetical protein
KGENGAEB_02869	CDS	897	lipA	2.8.1.8	COG0320	Lipoyl synthase
KGENGAEB_02870	CDS	993	lytH	3.4.-.-	COG0739	L-Ala--D-Glu endopeptidase
KGENGAEB_02871	CDS	708	livF_3		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
KGENGAEB_02872	CDS	780	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
KGENGAEB_02873	CDS	975				hypothetical protein
KGENGAEB_02874	CDS	879	livH_3		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
KGENGAEB_02875	CDS	1206	braC_2		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
KGENGAEB_02876	CDS	747	yunB			Sporulation protein YunB
KGENGAEB_02877	CDS	303				hypothetical protein
KGENGAEB_02878	CDS	1383	mggB	3.1.3.-	COG0737	Mannosylglucosyl-3-phosphoglycerate phosphatase
KGENGAEB_02879	CDS	903				hypothetical protein
KGENGAEB_02880	CDS	855				hypothetical protein
KGENGAEB_02881	CDS	450				hypothetical protein
KGENGAEB_02882	CDS	246				hypothetical protein
KGENGAEB_02883	CDS	513				hypothetical protein
KGENGAEB_02884	CDS	192				hypothetical protein
KGENGAEB_02885	CDS	1458				hypothetical protein
KGENGAEB_02886	CDS	240	caiD	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
KGENGAEB_02887	CDS	1590	bclA	6.2.1.25		Benzoate--CoA ligase
KGENGAEB_02888	CDS	450		3.1.-.-	COG0824	Putative esterase
KGENGAEB_02889	CDS	1779	yerA_2	3.5.4.2	COG1001	Putative adenine deaminase YerA
KGENGAEB_02890	CDS	978	panS_2		COG0385	Pantothenate precursors transporter PanS
KGENGAEB_02891	CDS	819	rhgT	3.1.1.-	COG2755	Rhamnogalacturonan acetylesterase RhgT
KGENGAEB_02892	CDS	393				hypothetical protein
KGENGAEB_02893	CDS	1152				hypothetical protein
KGENGAEB_02894	CDS	1854	sqhC	4.2.1.137	COG1657	Sporulenol synthase
KGENGAEB_02895	CDS	306	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
KGENGAEB_02896	CDS	777	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
KGENGAEB_02897	CDS	528				hypothetical protein
KGENGAEB_02898	CDS	858	hexR		COG1737	HTH-type transcriptional regulator HexR
KGENGAEB_02899	CDS	888	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
KGENGAEB_02900	CDS	1362				PTS system EIIBC component
KGENGAEB_02901	CDS	1065				hypothetical protein
KGENGAEB_02902	CDS	948	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
KGENGAEB_02903	CDS	915			COG1638	putative protein
KGENGAEB_02904	CDS	588				hypothetical protein
KGENGAEB_02905	CDS	1284	siaM		COG1593	Sialic acid TRAP transporter large permease protein SiaM
KGENGAEB_02906	CDS	1047			COG1638	Solute-binding protein
KGENGAEB_02907	CDS	1254				hypothetical protein
KGENGAEB_02908	CDS	2202	ilvD_1	4.2.1.9		Dihydroxy-acid dehydratase
KGENGAEB_02909	CDS	777	xynR_2		COG1414	HTH-type transcriptional regulator XynR
KGENGAEB_02910	CDS	897				hypothetical protein
KGENGAEB_02911	CDS	1467	aldHT_3	1.2.1.5		Aldehyde dehydrogenase, thermostable
KGENGAEB_02912	CDS	825	larE	4.4.1.37	COG1606	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide synthase
KGENGAEB_02913	CDS	810	larB	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
KGENGAEB_02914	CDS	1236	larC	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
KGENGAEB_02915	CDS	945	yjhH	4.1.2.28	COG0329	putative 2-dehydro-3-deoxy-D-pentonate aldolase YjhH
KGENGAEB_02916	CDS	954				hypothetical protein
KGENGAEB_02917	CDS	321	garD	4.2.1.42		Galactarate dehydratase (L-threo-forming)
KGENGAEB_02918	CDS	1167	suyB	4.4.1.24	COG2721	(2R)-sulfolactate sulfo-lyase subunit beta
KGENGAEB_02919	CDS	960	kdgK_3	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
KGENGAEB_02920	CDS	657	kdgA_2		COG0800	KHG/KDPG aldolase
KGENGAEB_02921	CDS	1149	dgoD	4.2.1.6	COG4948	D-galactonate dehydratase
KGENGAEB_02922	CDS	1005	hpr_2	1.1.1.81	COG1052	Hydroxypyruvate reductase
KGENGAEB_02923	CDS	1716	norR_5			Anaerobic nitric oxide reductase transcription regulator NorR
KGENGAEB_02924	CDS	1188	dhaT	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
KGENGAEB_02925	CDS	1332				hypothetical protein
KGENGAEB_02926	CDS	1461	iolA_2	1.2.1.-	COG1012	Malonate-semialdehyde dehydrogenase
KGENGAEB_02927	CDS	1452	mtlA			PTS system mannitol-specific EIICB component
KGENGAEB_02928	CDS	2091	mtlR			Transcriptional regulator MtlR
KGENGAEB_02929	CDS	444	mtlF		COG2213	Mannitol-specific phosphotransferase enzyme IIA component
KGENGAEB_02930	CDS	1158	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
KGENGAEB_02931	CDS	1029				hypothetical protein
KGENGAEB_02932	CDS	456				hypothetical protein
KGENGAEB_02933	CDS	1527				hypothetical protein
KGENGAEB_02934	CDS	1599	citS	2.7.13.3	COG3290	Sensor protein CitS
KGENGAEB_02935	CDS	693	citT_2		COG4565	Transcriptional regulatory protein CitT
KGENGAEB_02936	CDS	927				hypothetical protein
KGENGAEB_02937	CDS	1005	kdgR_2		COG1609	HTH-type transcriptional regulator KdgR
KGENGAEB_02938	CDS	1548	xylB_2	2.7.1.17	COG1070	Xylulose kinase
KGENGAEB_02939	CDS	1344	gntU		COG2610	Low-affinity gluconate transporter
KGENGAEB_02940	CDS	486	wecD	2.3.1.210		dTDP-fucosamine acetyltransferase
KGENGAEB_02941	CDS	462				hypothetical protein
KGENGAEB_02942	CDS	789				hypothetical protein
KGENGAEB_02943	CDS	927				IS3 family transposase ISHahy4
KGENGAEB_02944	CDS	318				hypothetical protein
KGENGAEB_02945	CDS	519				hypothetical protein
KGENGAEB_02946	CDS	357				hypothetical protein
KGENGAEB_02947	CDS	624				hypothetical protein
KGENGAEB_02948	CDS	732				hypothetical protein
KGENGAEB_02949	CDS	1026	liaS	2.7.13.3	COG4585	Sensor histidine kinase LiaS
KGENGAEB_02950	CDS	633	liaR		COG2197	Transcriptional regulatory protein LiaR
KGENGAEB_02951	CDS	1458	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
KGENGAEB_02952	CDS	786	mta		COG0789	HTH-type transcriptional activator mta
KGENGAEB_02953	CDS	1704				hypothetical protein
KGENGAEB_02954	CDS	369				hypothetical protein
KGENGAEB_02955	CDS	1503				hypothetical protein
KGENGAEB_02956	CDS	2643				hypothetical protein
KGENGAEB_02957	CDS	543	sigW_2		COG1595	ECF RNA polymerase sigma factor SigW
KGENGAEB_02958	CDS	753				hypothetical protein
KGENGAEB_02959	CDS	318				hypothetical protein
KGENGAEB_02960	CDS	1200	acdA_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
KGENGAEB_02961	CDS	1182	uctC_2	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
KGENGAEB_02962	CDS	831	gspA		COG1442	General stress protein A
KGENGAEB_02963	CDS	183				hypothetical protein
KGENGAEB_02964	CDS	129				hypothetical protein
KGENGAEB_02965	CDS	555				hypothetical protein
KGENGAEB_02966	CDS	918				Epimerase family protein
KGENGAEB_02967	CDS	810	recX			Regulatory protein RecX
KGENGAEB_02968	CDS	336	yfhH			putative protein YfhH
KGENGAEB_02969	CDS	162				hypothetical protein
KGENGAEB_02970	CDS	981	yfhP		COG1988	putative protein YfhP
KGENGAEB_02971	CDS	489				hypothetical protein
KGENGAEB_02972	CDS	2964		1.17.1.9		Putative formate dehydrogenase
KGENGAEB_02973	CDS	399				hypothetical protein
KGENGAEB_02974	CDS	795	fdhD		COG1526	Sulfur carrier protein FdhD
KGENGAEB_02975	CDS	1278				L-lactate transporter
KGENGAEB_02976	CDS	1107	mutY	3.2.2.31		Adenine DNA glycosylase
KGENGAEB_02977	CDS	225	yfhS			putative protein YfhS
KGENGAEB_02978	CDS	750	fabL	1.3.1.104		Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL
KGENGAEB_02979	CDS	192	sasP-B			Small, acid-soluble spore protein gamma-type
KGENGAEB_02980	CDS	252				hypothetical protein
KGENGAEB_02981	CDS	534				hypothetical protein
KGENGAEB_02982	CDS	363		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
KGENGAEB_02983	CDS	1380		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
KGENGAEB_02984	CDS	1023	oppD_4		COG0444	Oligopeptide transport ATP-binding protein OppD
KGENGAEB_02985	CDS	969	oppF_4		COG4608	Oligopeptide transport ATP-binding protein OppF
KGENGAEB_02986	CDS	1605	hbpA		COG0747	Heme-binding protein A
KGENGAEB_02987	CDS	975	dppB		COG0601	Dipeptide transport system permease protein DppB
KGENGAEB_02988	CDS	900	gsiD_4		COG1173	Glutathione transport system permease protein GsiD
KGENGAEB_02989	CDS	1080				hypothetical protein
KGENGAEB_02990	CDS	999				hypothetical protein
KGENGAEB_02991	CDS	1287	hemL1	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase 1
KGENGAEB_02992	CDS	1005	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KGENGAEB_02993	CDS	792				hypothetical protein
KGENGAEB_02994	CDS	786				hypothetical protein
KGENGAEB_02995	CDS	954	ldh_2	1.1.1.27		L-lactate dehydrogenase
KGENGAEB_02996	CDS	405				hypothetical protein
KGENGAEB_02997	CDS	477	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
KGENGAEB_02998	CDS	447	perR		COG0735	Peroxide operon regulator
KGENGAEB_02999	CDS	354				hypothetical protein
KGENGAEB_03000	CDS	879				hypothetical protein
KGENGAEB_03001	CDS	756		3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
KGENGAEB_03002	CDS	600				hypothetical protein
KGENGAEB_03003	CDS	630	gerD			Spore germination protein GerD
KGENGAEB_03004	CDS	1017	salA		COG0489	Iron-sulfur cluster carrier protein
KGENGAEB_03005	CDS	441				hypothetical protein
KGENGAEB_03006	CDS	393	rpsI			30S ribosomal protein S9
KGENGAEB_03007	CDS	438	rplM		COG0102	50S ribosomal protein L13
KGENGAEB_03008	CDS	762	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
KGENGAEB_03009	CDS	798	ecfT		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
KGENGAEB_03010	CDS	876	ecfA2	3.6.3.-		Energy-coupling factor transporter ATP-binding protein EcfA2
KGENGAEB_03011	CDS	840	ecfA1	7.-.-.-		Energy-coupling factor transporter ATP-binding protein EcfA1
KGENGAEB_03012	CDS	363	rplQ			50S ribosomal protein L17
KGENGAEB_03013	CDS	945	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
KGENGAEB_03014	CDS	390	rpsK			30S ribosomal protein S11
KGENGAEB_03015	CDS	366	rpsM			30S ribosomal protein S13
KGENGAEB_03016	CDS	114	rpmJ			50S ribosomal protein L36
KGENGAEB_03017	CDS	219	infA		COG0361	Translation initiation factor IF-1
KGENGAEB_03018	CDS	741	map_2	3.4.11.18	COG0024	Methionine aminopeptidase 1
KGENGAEB_03019	CDS	654	adk	2.7.4.3		Adenylate kinase
KGENGAEB_03020	CDS	1293	secY			Protein translocase subunit SecY
KGENGAEB_03021	CDS	441	rplO			50S ribosomal protein L15
KGENGAEB_03022	CDS	189	rpmD			50S ribosomal protein L30
KGENGAEB_03023	CDS	501	rpsE			30S ribosomal protein S5
KGENGAEB_03024	CDS	363	rplR			50S ribosomal protein L18
KGENGAEB_03025	CDS	537	rplF			50S ribosomal protein L6
KGENGAEB_03026	CDS	399	rpsH			30S ribosomal protein S8
