locus_tag	ftype	length_bp	gene	EC_number	COG	product
FDKLAMFJ_02980	CDS	756	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
FDKLAMFJ_02981	CDS	933				hypothetical protein
FDKLAMFJ_02982	CDS	576				hypothetical protein
FDKLAMFJ_02983	CDS	669				hypothetical protein
FDKLAMFJ_02984	CDS	432				hypothetical protein
FDKLAMFJ_02985	CDS	1125				hypothetical protein
FDKLAMFJ_02986	CDS	582	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
FDKLAMFJ_02987	CDS	681				hypothetical protein
FDKLAMFJ_02988	CDS	1023	mreB		COG1077	Cell shape-determining protein MreB
FDKLAMFJ_02989	CDS	867	mreC		COG1792	Cell shape-determining protein MreC
FDKLAMFJ_02990	CDS	519	mreD		COG2891	Rod shape-determining protein MreD
FDKLAMFJ_02991	CDS	693	minC		COG0850	Septum site-determining protein MinC
FDKLAMFJ_02992	CDS	804	minD		COG2894	Septum site-determining protein MinD
FDKLAMFJ_02993	CDS	768	spoIVFA		COG0739	Stage IV sporulation protein FA
FDKLAMFJ_02994	CDS	861	spoIVFB	3.4.24.-	COG1994	Stage IV sporulation protein FB
FDKLAMFJ_02995	CDS	309	rplU		COG0261	50S ribosomal protein L21
FDKLAMFJ_02996	CDS	333				hypothetical protein
FDKLAMFJ_02997	CDS	291	rpmA		COG0211	50S ribosomal protein L27
FDKLAMFJ_02998	CDS	561	spo0B	2.7.-.-		Sporulation initiation phosphotransferase B
FDKLAMFJ_02999	CDS	1302	obg	3.6.5.-	COG0536	GTPase Obg
FDKLAMFJ_03000	CDS	444				hypothetical protein
FDKLAMFJ_03001	CDS	849	pheA			Bifunctional chorismate mutase/prephenate dehydratase
FDKLAMFJ_03002	CDS	540	nadR		COG1827	Transcription repressor NadR
FDKLAMFJ_03003	CDS	1146	nifS	2.8.1.7	COG1104	Putative cysteine desulfurase NifS
FDKLAMFJ_03004	CDS	1563	nadB	1.4.3.16	COG0029	L-aspartate oxidase
FDKLAMFJ_03005	CDS	831	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
FDKLAMFJ_03006	CDS	1104	nadA	2.5.1.72	COG0379	Quinolinate synthase A
FDKLAMFJ_03007	CDS	1617				hypothetical protein
FDKLAMFJ_03008	CDS	945				hypothetical protein
FDKLAMFJ_03009	CDS	741	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
FDKLAMFJ_03010	CDS	735				hypothetical protein
FDKLAMFJ_03011	CDS	744	yebC		COG0217	putative transcriptional regulatory protein YebC
FDKLAMFJ_03012	CDS	483	bofC			Protein BofC
FDKLAMFJ_03013	CDS	585	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
FDKLAMFJ_03014	CDS	1002	ruvB_2	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
FDKLAMFJ_03015	CDS	207				hypothetical protein
FDKLAMFJ_03016	CDS	1029	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
FDKLAMFJ_03017	CDS	1143	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
FDKLAMFJ_03018	CDS	276	yajC		COG1862	Sec translocon accessory complex subunit YajC
FDKLAMFJ_03019	CDS	384				hypothetical protein
FDKLAMFJ_03020	CDS	1563	spoVB		COG2244	Stage V sporulation protein B
FDKLAMFJ_03021	CDS	291	comN			Post-transcriptional regulator ComN
FDKLAMFJ_03022	CDS	2253	secDF		COG0341	Protein translocase subunit SecDF
FDKLAMFJ_03023	CDS	123				hypothetical protein
FDKLAMFJ_03024	CDS	903	mneP		COG0053	Manganese efflux system protein MneP
FDKLAMFJ_03025	CDS	2358				hypothetical protein
FDKLAMFJ_03026	CDS	513	apt	2.4.2.7		Adenine phosphoribosyltransferase
FDKLAMFJ_03027	CDS	2199	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
FDKLAMFJ_03028	CDS	459	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
FDKLAMFJ_03029	CDS	174				hypothetical protein
FDKLAMFJ_03030	CDS	564	ahpC_2	1.11.1.15		Alkyl hydroperoxide reductase C
FDKLAMFJ_03031	CDS	1524	ahpF	1.6.99.3	COG3634	NADH dehydrogenase
FDKLAMFJ_03032	CDS	1281	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
FDKLAMFJ_03033	CDS	1773	aspS	6.1.1.12		Aspartate--tRNA ligase
FDKLAMFJ_03034	CDS	762				hypothetical protein
FDKLAMFJ_03035	CDS	651	rsfA_2			Prespore-specific transcriptional regulator RsfA
FDKLAMFJ_03036	CDS	93				hypothetical protein
FDKLAMFJ_03037	CDS	1296			COG2256	putative AAA domain-containing protein
FDKLAMFJ_03038	CDS	657				hypothetical protein
FDKLAMFJ_03039	CDS	417	cymR			HTH-type transcriptional regulator CymR
FDKLAMFJ_03040	CDS	1143	iscS_2	2.8.1.7		Cysteine desulfurase IscS
FDKLAMFJ_03041	CDS	1116	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
FDKLAMFJ_03042	CDS	663	yrrB			TPR repeat-containing protein YrrB
FDKLAMFJ_03043	CDS	2364	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
FDKLAMFJ_03044	CDS	474				hypothetical protein
FDKLAMFJ_03045	CDS	192				hypothetical protein
FDKLAMFJ_03046	CDS	135				hypothetical protein
FDKLAMFJ_03047	CDS	1062			COG0628	Putative transport protein
FDKLAMFJ_03048	CDS	2637	alaS	6.1.1.7		Alanine--tRNA ligase
FDKLAMFJ_03049	CDS	267				hypothetical protein
FDKLAMFJ_03050	CDS	417	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
FDKLAMFJ_03051	CDS	297				hypothetical protein
FDKLAMFJ_03052	CDS	1092	mltG_1	4.2.2.-		Endolytic murein transglycosylase
FDKLAMFJ_03053	CDS	654	trmR_2	2.1.1.-	COG4122	tRNA 5-hydroxyuridine methyltransferase
FDKLAMFJ_03054	CDS	930	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
FDKLAMFJ_03055	CDS	1272				hypothetical protein
FDKLAMFJ_03056	CDS	636	udk	2.7.1.48	COG0572	Uridine kinase
FDKLAMFJ_03057	CDS	477	greA		COG0782	Transcription elongation factor GreA
FDKLAMFJ_03058	CDS	1767	pbpI		COG0768	Penicillin-binding protein 4B
FDKLAMFJ_03059	CDS	633				hypothetical protein
FDKLAMFJ_03060	CDS	210				hypothetical protein
FDKLAMFJ_03061	CDS	648	yrrT	2.1.1.-		putative methyltransferase YrrT
FDKLAMFJ_03062	CDS	711	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
FDKLAMFJ_03063	CDS	930	mccA	2.5.1.134	COG0031	O-acetylserine dependent cystathionine beta-synthase
FDKLAMFJ_03064	CDS	1134	mccB	4.4.1.1	COG0626	Cystathionine gamma-lyase
FDKLAMFJ_03065	CDS	246				hypothetical protein
FDKLAMFJ_03066	CDS	144				hypothetical protein
FDKLAMFJ_03067	CDS	714	sigK			RNA polymerase sigma-28 factor
FDKLAMFJ_03068	CDS	1266	gltT			Proton/sodium-glutamate symport protein
FDKLAMFJ_03069	CDS	1026				Sodium-lithium/proton antiporter
FDKLAMFJ_03070	CDS	747	motB		COG1360	Motility protein B
FDKLAMFJ_03071	CDS	792	pomA		COG1291	Chemotaxis protein PomA
FDKLAMFJ_03072	CDS	540				hypothetical protein
FDKLAMFJ_03073	CDS	780	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
FDKLAMFJ_03074	CDS	141	sda			Sporulation inhibitor sda
FDKLAMFJ_03075	CDS	516				hypothetical protein
FDKLAMFJ_03076	CDS	1110	yqeH		COG1161	putative protein YqeH
FDKLAMFJ_03077	CDS	831	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
FDKLAMFJ_03078	CDS	294	yhbY		COG1534	RNA-binding protein YhbY
FDKLAMFJ_03079	CDS	570				hypothetical protein
FDKLAMFJ_03080	CDS	357	rsfS		COG0799	Ribosomal silencing factor RsfS
FDKLAMFJ_03081	CDS	744	cmoM	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
FDKLAMFJ_03082	CDS	819	proC_1	1.5.1.2		Pyrroline-5-carboxylate reductase
FDKLAMFJ_03083	CDS	612	comEA		COG1555	ComE operon protein 1
FDKLAMFJ_03084	CDS	468	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
FDKLAMFJ_03085	CDS	2247	comEC		COG0658	ComE operon protein 3
FDKLAMFJ_03086	CDS	135				hypothetical protein
FDKLAMFJ_03087	CDS	1020	yqeN		COG1466	putative protein YqeN
FDKLAMFJ_03088	CDS	942				hypothetical protein
FDKLAMFJ_03089	CDS	606				IS1182 family transposase ISBpu1
FDKLAMFJ_03090	CDS	270	rpsT		COG0268	30S ribosomal protein S20
FDKLAMFJ_03091	CDS	1119	gpr	3.4.24.78		Germination protease
FDKLAMFJ_03092	CDS	1200				hypothetical protein
FDKLAMFJ_03093	CDS	339				hypothetical protein
FDKLAMFJ_03094	CDS	1830	lepA	3.6.5.-		Elongation factor 4
FDKLAMFJ_03095	CDS	1140	hemW		COG0635	Heme chaperone HemW
FDKLAMFJ_03096	CDS	1035	hrcA		COG1420	Heat-inducible transcription repressor HrcA
FDKLAMFJ_03097	CDS	663	grpE		COG0576	Protein GrpE
FDKLAMFJ_03098	CDS	1818	dnaK		COG0443	Chaperone protein DnaK
FDKLAMFJ_03099	CDS	1146	dnaJ			Chaperone protein DnaJ
FDKLAMFJ_03100	CDS	948	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
FDKLAMFJ_03101	CDS	777	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
FDKLAMFJ_03102	CDS	1350	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
FDKLAMFJ_03103	CDS	672	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
FDKLAMFJ_03104	CDS	936				hypothetical protein
FDKLAMFJ_03105	CDS	174	rpsU			30S ribosomal protein S21
FDKLAMFJ_03106	CDS	447	yqeY		COG1610	putative protein YqeY
FDKLAMFJ_03107	CDS	291				hypothetical protein
FDKLAMFJ_03108	CDS	1188				hypothetical protein
FDKLAMFJ_03109	CDS	963			COG1702	PhoH-like protein
FDKLAMFJ_03110	CDS	2103	pgpH	3.1.4.59		Cyclic-di-AMP phosphodiesterase PgpH
FDKLAMFJ_03111	CDS	471	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
FDKLAMFJ_03112	CDS	354	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
FDKLAMFJ_03113	CDS	399	cdd	3.5.4.5	COG0295	Cytidine deaminase
FDKLAMFJ_03114	CDS	909	era		COG1159	GTPase Era
FDKLAMFJ_03115	CDS	144				hypothetical protein
FDKLAMFJ_03116	CDS	777	recO		COG1381	DNA repair protein RecO
FDKLAMFJ_03117	CDS	597	ccpN		COG0517	Transcriptional repressor CcpN
FDKLAMFJ_03118	CDS	801	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
FDKLAMFJ_03119	CDS	1800	dnaG	2.7.7.-		DNA primase
FDKLAMFJ_03120	CDS	1128	sigA		COG0568	RNA polymerase sigma factor SigA
FDKLAMFJ_03121	CDS	306				hypothetical protein
FDKLAMFJ_03122	CDS	363	cccA_2		COG2010	Cytochrome c-550
FDKLAMFJ_03123	CDS	762	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
FDKLAMFJ_03124	CDS	1122			COG0327	GTP cyclohydrolase 1 type 2 
FDKLAMFJ_03125	CDS	951	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
FDKLAMFJ_03126	CDS	540				hypothetical protein
FDKLAMFJ_03127	CDS	1311	cshB	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshB
FDKLAMFJ_03128	CDS	900	nfo	3.1.21.2	COG0648	putative endonuclease 4
FDKLAMFJ_03129	CDS	261				hypothetical protein
FDKLAMFJ_03130	CDS	882				hypothetical protein
FDKLAMFJ_03131	CDS	756	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FDKLAMFJ_03132	CDS	837	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
FDKLAMFJ_03133	CDS	426	zur		COG0735	Zinc-specific metallo-regulatory protein
FDKLAMFJ_03134	CDS	570		3.1.3.-	COG5663	Nucleotidase
FDKLAMFJ_03135	CDS	348				hypothetical protein
FDKLAMFJ_03136	CDS	1125	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
FDKLAMFJ_03137	CDS	312				hypothetical protein
FDKLAMFJ_03138	CDS	783				hypothetical protein
FDKLAMFJ_03139	CDS	615	sodA	1.15.1.1		Superoxide dismutase [Mn]
FDKLAMFJ_03140	CDS	1293				hypothetical protein
FDKLAMFJ_03141	CDS	2100	pbpH		COG0768	Penicillin-binding protein H
FDKLAMFJ_03142	CDS	963	pstS			Phosphate-binding protein PstS
FDKLAMFJ_03143	CDS	954				hypothetical protein
FDKLAMFJ_03144	CDS	870	pstA1		COG0581	Phosphate transport system permease protein PstA 1
FDKLAMFJ_03145	CDS	846	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
FDKLAMFJ_03146	CDS	654	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
FDKLAMFJ_03147	CDS	438	mltG_2	4.2.2.-		Endolytic murein transglycosylase
FDKLAMFJ_03148	CDS	351				hypothetical protein
FDKLAMFJ_03149	CDS	150	rpmGA			50S ribosomal protein L33 1
FDKLAMFJ_03150	CDS	570	yqgN		COG0212	putative protein YqgN
FDKLAMFJ_03151	CDS	777				hypothetical protein
FDKLAMFJ_03152	CDS	180				hypothetical protein
FDKLAMFJ_03153	CDS	738	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
FDKLAMFJ_03154	CDS	1173	gluP	3.4.21.105	COG0705	Rhomboid protease GluP
FDKLAMFJ_03155	CDS	870				hypothetical protein
FDKLAMFJ_03156	CDS	1527				hypothetical protein
FDKLAMFJ_03157	CDS	213	yqgQ		COG4483	putative protein YqgQ
FDKLAMFJ_03158	CDS	954	glcK	2.7.1.2	COG1940	Glucokinase
FDKLAMFJ_03159	CDS	1569				IS1182 family transposase ISBce1
FDKLAMFJ_03160	CDS	1164		3.4.19.11		Gamma-D-glutamyl-L-diamino acid endopeptidase 1
FDKLAMFJ_03161	CDS	177				hypothetical protein
FDKLAMFJ_03162	CDS	633		3.-.-.-		putative protein
FDKLAMFJ_03163	CDS	1131				hypothetical protein
FDKLAMFJ_03164	CDS	243				hypothetical protein
FDKLAMFJ_03165	CDS	699				hypothetical protein
FDKLAMFJ_03166	CDS	1200	comGA		COG2804	ComG operon protein 1
FDKLAMFJ_03167	CDS	1029				hypothetical protein
FDKLAMFJ_03168	CDS	297	comGC		COG4537	ComG operon protein 3
FDKLAMFJ_03169	CDS	438				hypothetical protein
FDKLAMFJ_03170	CDS	327				hypothetical protein
FDKLAMFJ_03171	CDS	444				hypothetical protein
FDKLAMFJ_03172	CDS	390				hypothetical protein
FDKLAMFJ_03173	CDS	180				hypothetical protein
FDKLAMFJ_03174	CDS	795				hypothetical protein
FDKLAMFJ_03175	CDS	1665	rapA_4	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
FDKLAMFJ_03176	CDS	1098	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
FDKLAMFJ_03177	CDS	1347	gcvPA	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 1
FDKLAMFJ_03178	CDS	1464	gcvPB	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 2
FDKLAMFJ_03179	CDS	984	yhdN	1.1.1.-	COG0667	Aldo-keto reductase YhdN
FDKLAMFJ_03180	CDS	1191	nagC		COG1940	N-acetylglucosamine repressor
FDKLAMFJ_03181	CDS	375	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
FDKLAMFJ_03182	CDS	837	lipM	2.3.1.181	COG0095	Octanoyltransferase LipM
FDKLAMFJ_03183	CDS	789				hypothetical protein
FDKLAMFJ_03184	CDS	450				hypothetical protein
FDKLAMFJ_03185	CDS	1791				hypothetical protein
FDKLAMFJ_03186	CDS	300				hypothetical protein
FDKLAMFJ_03187	CDS	288				hypothetical protein
FDKLAMFJ_03188	CDS	1413	sleL_2	3.2.1.-	COG3858	Cortical fragment-lytic enzyme
FDKLAMFJ_03189	CDS	1233	gltP_2		COG1301	Proton/glutamate-aspartate symporter
FDKLAMFJ_03190	CDS	1041				hypothetical protein
FDKLAMFJ_03191	CDS	1026	splG	4.1.99.14		Spore photoproduct lyase
FDKLAMFJ_03192	CDS	426	mntR		COG1321	HTH-type transcriptional regulator MntR
FDKLAMFJ_03193	CDS	885				hypothetical protein
FDKLAMFJ_03194	CDS	357				hypothetical protein
FDKLAMFJ_03195	CDS	936				hypothetical protein
FDKLAMFJ_03196	CDS	531				hypothetical protein
FDKLAMFJ_03197	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
FDKLAMFJ_03198	CDS	558	efp			Elongation factor P
FDKLAMFJ_03199	CDS	282				hypothetical protein
FDKLAMFJ_03200	CDS	921				hypothetical protein
FDKLAMFJ_03201	CDS	513	spoIIIAB			Stage III sporulation protein AB
FDKLAMFJ_03202	CDS	207				hypothetical protein
FDKLAMFJ_03203	CDS	402				hypothetical protein
FDKLAMFJ_03204	CDS	1164	spoIIIAE			Stage III sporulation protein AE
FDKLAMFJ_03205	CDS	612	spoIIIAF			Stage III sporulation protein AF
FDKLAMFJ_03206	CDS	639				hypothetical protein
FDKLAMFJ_03207	CDS	561	spoIIIAH			Stage III sporulation protein AH
FDKLAMFJ_03208	CDS	519	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
FDKLAMFJ_03209	CDS	1356	cfiB_2	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
FDKLAMFJ_03210	CDS	405				putative protein
FDKLAMFJ_03211	CDS	393	nusB			Transcription antitermination protein NusB
FDKLAMFJ_03212	CDS	855	folD		COG0190	Bifunctional protein FolD protein
FDKLAMFJ_03213	CDS	1347	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
FDKLAMFJ_03214	CDS	231	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
FDKLAMFJ_03215	CDS	894		2.5.1.10		Farnesyl diphosphate synthase
FDKLAMFJ_03216	CDS	1893	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
FDKLAMFJ_03217	CDS	846	tlyA		COG1189	Hemolysin A
FDKLAMFJ_03218	CDS	450	argR			Arginine repressor
FDKLAMFJ_03219	CDS	1722	recN		COG0497	DNA repair protein RecN
FDKLAMFJ_03220	CDS	1296	spoIVB	3.4.21.116	COG0750	SpoIVB peptidase
FDKLAMFJ_03221	CDS	780	spo0A			Stage 0 sporulation protein A
FDKLAMFJ_03222	CDS	420				hypothetical protein
FDKLAMFJ_03223	CDS	156	yycC			putative protein YycC
FDKLAMFJ_03224	CDS	735	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
FDKLAMFJ_03225	CDS	249				hypothetical protein
FDKLAMFJ_03226	CDS	2064	norR_4			Anaerobic nitric oxide reductase transcription regulator NorR
FDKLAMFJ_03227	CDS	900	pta_2	2.3.1.8	COG0280	Phosphate acetyltransferase
FDKLAMFJ_03228	CDS	1101	ldh_2	1.4.1.9		Leucine dehydrogenase
FDKLAMFJ_03229	CDS	1113	buk2	2.7.2.7	COG3426	Butyrate kinase 2
FDKLAMFJ_03230	CDS	1422	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
FDKLAMFJ_03231	CDS	996	bfmBAA	1.2.4.4	COG1071	2-oxoisovalerate dehydrogenase subunit alpha
FDKLAMFJ_03232	CDS	984	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
FDKLAMFJ_03233	CDS	1326	pdhC_3	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
FDKLAMFJ_03234	CDS	978				hypothetical protein
FDKLAMFJ_03235	CDS	675	srrA_1		COG0745	Transcriptional regulatory protein SrrA
FDKLAMFJ_03236	CDS	1407	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
FDKLAMFJ_03237	CDS	159				hypothetical protein
FDKLAMFJ_03238	CDS	2049	mcm	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
FDKLAMFJ_03239	CDS	2196	mutB	5.4.99.2	COG1884	Methylmalonyl-CoA mutase large subunit
FDKLAMFJ_03240	CDS	1146	argK	3.6.5.-	COG1703	GTPase ArgK
FDKLAMFJ_03241	CDS	438				hypothetical protein
FDKLAMFJ_03242	CDS	984				hypothetical protein
FDKLAMFJ_03243	CDS	507				hypothetical protein
FDKLAMFJ_03244	CDS	477	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
FDKLAMFJ_03245	CDS	1551	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
FDKLAMFJ_03246	CDS	1122	pepT_2	3.4.11.4	COG2195	Peptidase T
FDKLAMFJ_03247	CDS	474	cheW_2		COG0835	Chemotaxis protein CheW
FDKLAMFJ_03248	CDS	183				hypothetical protein
FDKLAMFJ_03249	CDS	1413	gndA	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating
FDKLAMFJ_03250	CDS	1176	doeA	3.5.4.44	COG0006	Ectoine hydrolase
FDKLAMFJ_03251	CDS	879				IS982 family transposase ISGth1
FDKLAMFJ_03252	CDS	765	scmP_2	3.5.1.-	COG1473	N-acetylcysteine deacetylase
FDKLAMFJ_03253	CDS	1065	hom_2	1.1.1.3	COG0460	Homoserine dehydrogenase
FDKLAMFJ_03254	CDS	1440	gapN_2	1.2.1.9	COG1012	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase
FDKLAMFJ_03255	CDS	1368	bglH	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
FDKLAMFJ_03256	CDS	606				IS1182 family transposase ISBpu1
FDKLAMFJ_03257	CDS	618	kynB_3	3.5.1.9	COG1878	Kynurenine formamidase
FDKLAMFJ_03258	CDS	1497	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
FDKLAMFJ_03259	CDS	921	rnz	3.1.26.11	COG1234	Ribonuclease Z
FDKLAMFJ_03260	CDS	1023	namA	1.6.99.1	COG1902	NADPH dehydrogenase
FDKLAMFJ_03261	CDS	840	proC_2	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
FDKLAMFJ_03262	CDS	972	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
FDKLAMFJ_03263	CDS	789		1.-.-.-		putative oxidoreductase
FDKLAMFJ_03264	CDS	198				hypothetical protein
FDKLAMFJ_03265	CDS	219				hypothetical protein
FDKLAMFJ_03266	CDS	345				hypothetical protein
FDKLAMFJ_03267	CDS	240				hypothetical protein
FDKLAMFJ_03268	CDS	120				hypothetical protein
FDKLAMFJ_03269	CDS	246				hypothetical protein
FDKLAMFJ_03270	CDS	1200	yycB		COG2807	putative transporter YycB
FDKLAMFJ_03271	CDS	921	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
FDKLAMFJ_03272	CDS	555	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
FDKLAMFJ_03273	CDS	1191				hypothetical protein
FDKLAMFJ_03274	CDS	663	spoIIM		COG1300	Stage II sporulation protein M
FDKLAMFJ_03275	CDS	453	fur		COG0735	Ferric uptake regulation protein
FDKLAMFJ_03276	CDS	213				hypothetical protein
FDKLAMFJ_03277	CDS	897	xerD			Tyrosine recombinase XerD
FDKLAMFJ_03278	CDS	1188	deoB	5.4.2.7	COG1015	Phosphopentomutase
FDKLAMFJ_03279	CDS	822	punA	2.4.2.1		Purine nucleoside phosphorylase 1
FDKLAMFJ_03280	CDS	1311	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
FDKLAMFJ_03281	CDS	1176	dacF	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacF
FDKLAMFJ_03282	CDS	351	spoIIAA			Anti-sigma F factor antagonist
FDKLAMFJ_03283	CDS	441	spoIIAB	2.7.11.1		Anti-sigma F factor
FDKLAMFJ_03284	CDS	753	sigF		COG1191	RNA polymerase sigma-F factor
FDKLAMFJ_03285	CDS	624				hypothetical protein
FDKLAMFJ_03286	CDS	432				hypothetical protein
FDKLAMFJ_03287	CDS	429				hypothetical protein
FDKLAMFJ_03288	CDS	1029	spoVAD_2			Stage V sporulation protein AD
FDKLAMFJ_03289	CDS	351				hypothetical protein
FDKLAMFJ_03290	CDS	612				hypothetical protein
FDKLAMFJ_03291	CDS	1479	gerXA_2			Spore germination protein XA
FDKLAMFJ_03292	CDS	1320	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
FDKLAMFJ_03293	CDS	876	ypuA		COG4086	putative protein YpuA
FDKLAMFJ_03294	CDS	441	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
FDKLAMFJ_03295	CDS	1101	ribD		COG0117	Riboflavin biosynthesis protein RibD
FDKLAMFJ_03296	CDS	645	ribE	2.5.1.9	COG0307	Riboflavin synthase
FDKLAMFJ_03297	CDS	1194	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
FDKLAMFJ_03298	CDS	483	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
FDKLAMFJ_03299	CDS	351	ribT	2.3.1.-		Protein RibT
FDKLAMFJ_03300	CDS	513				hypothetical protein
FDKLAMFJ_03301	CDS	786	scpA		COG1354	Segregation and condensation protein A
FDKLAMFJ_03302	CDS	630	scpB		COG1386	Segregation and condensation protein B
FDKLAMFJ_03303	CDS	399				hypothetical protein
FDKLAMFJ_03304	CDS	1350				hypothetical protein
FDKLAMFJ_03305	CDS	1065	dacB	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacB
FDKLAMFJ_03306	CDS	597	spmA		COG2715	Spore maturation protein A
FDKLAMFJ_03307	CDS	534	spmB			Spore maturation protein B
FDKLAMFJ_03308	CDS	732	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
FDKLAMFJ_03309	CDS	525	resA_2		COG0526	Thiol-disulfide oxidoreductase ResA
FDKLAMFJ_03310	CDS	1659	ccs1			Cytochrome c biogenesis protein Ccs1
FDKLAMFJ_03311	CDS	1188	ccsA_2			Cytochrome c biogenesis protein CcsA
FDKLAMFJ_03312	CDS	726	srrA_2		COG0745	Transcriptional regulatory protein SrrA
FDKLAMFJ_03313	CDS	1797	resE	2.7.13.3		Sensor histidine kinase ResE
FDKLAMFJ_03314	CDS	1218	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
FDKLAMFJ_03315	CDS	759	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase 1
FDKLAMFJ_03316	CDS	729	nagR_2		COG2188	HTH-type transcriptional repressor NagR
FDKLAMFJ_03317	CDS	1365	nagP			PTS system N-acetylglucosamine-specific EIICB component
FDKLAMFJ_03318	CDS	918				hypothetical protein
FDKLAMFJ_03319	CDS	615				hypothetical protein
